CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 14, 'n_oversamples': 5, 'n_iter': 3, 'feature_weighting': 'none'} - results: ROC_AUC: 0.027553±0.0007, PRECISION: 0.004250±0.0001, PRECISION_RECALL_MIN_DEN: 0.042502±0.0013, RECALL: 0.042502±0.0013, MAP: 0.018783±0.0005, MRR: 0.018783±0.0005, NDCG: 0.024309±0.0006, F1: 0.007728±0.0002, HIT_RATE: 0.042502±0.0013, ARHR: 0.018783±0.0005, RMSE: 0.987769±0.0003, NOVELTY: 0.005035±0.0000, AVERAGE_POPULARITY: 0.725893±0.0088, DIVERSITY_MEAN_INTER_LIST: 0.815786±0.0058, DIVERSITY_HERFINDAHL: 0.981575±0.0006, COVERAGE_ITEM: 0.007613±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.359438±0.0066, SHANNON_ENTROPY: 6.050137±0.0418, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 14, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044175±0.0012, PRECISION: 0.006446±0.0002, PRECISION_RECALL_MIN_DEN: 0.064459±0.0016, RECALL: 0.064459±0.0016, MAP: 0.030718±0.0010, MRR: 0.030718±0.0010, NDCG: 0.038637±0.0011, F1: 0.011720±0.0003, HIT_RATE: 0.064459±0.0016, ARHR: 0.030718±0.0010, RMSE: 0.934059±0.0012, NOVELTY: 0.005312±0.0000, AVERAGE_POPULARITY: 0.549428±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.932228±0.0002, DIVERSITY_HERFINDAHL: 0.993219±0.0000, COVERAGE_ITEM: 0.040789±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.202229±0.0028, SHANNON_ENTROPY: 7.680501±0.0039, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 14, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044582±0.0012, PRECISION: 0.006433±0.0001, PRECISION_RECALL_MIN_DEN: 0.064334±0.0014, RECALL: 0.064334±0.0014, MAP: 0.031130±0.0011, MRR: 0.031130±0.0011, NDCG: 0.038933±0.0011, F1: 0.011697±0.0003, HIT_RATE: 0.064334±0.0014, ARHR: 0.031130±0.0011, RMSE: 0.934302±0.0011, NOVELTY: 0.005305±0.0000, AVERAGE_POPULARITY: 0.553327±0.0062, DIVERSITY_MEAN_INTER_LIST: 0.930995±0.0005, DIVERSITY_HERFINDAHL: 0.993095±0.0000, COVERAGE_ITEM: 0.040779±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.198400±0.0023, SHANNON_ENTROPY: 7.653151±0.0101, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044339±0.0011, PRECISION: 0.006466±0.0001, PRECISION_RECALL_MIN_DEN: 0.064663±0.0014, RECALL: 0.064663±0.0014, MAP: 0.030960±0.0008, MRR: 0.030960±0.0008, NDCG: 0.038866±0.0009, F1: 0.011757±0.0003, HIT_RATE: 0.064663±0.0014, ARHR: 0.030960±0.0008, RMSE: 0.934062±0.0011, NOVELTY: 0.005310±0.0000, AVERAGE_POPULARITY: 0.550502±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.931938±0.0002, DIVERSITY_HERFINDAHL: 0.993190±0.0000, COVERAGE_ITEM: 0.040411±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203036±0.0031, SHANNON_ENTROPY: 7.672770±0.0077, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.031391±0.0007, PRECISION: 0.004590±0.0001, PRECISION_RECALL_MIN_DEN: 0.045899±0.0013, RECALL: 0.045899±0.0013, MAP: 0.022337±0.0005, MRR: 0.022337±0.0005, NDCG: 0.027846±0.0007, F1: 0.008345±0.0002, HIT_RATE: 0.045899±0.0013, ARHR: 0.022337±0.0005, RMSE: 0.947164±0.0004, NOVELTY: 0.005229±0.0000, AVERAGE_POPULARITY: 0.591976±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.921782±0.0016, DIVERSITY_HERFINDAHL: 0.992174±0.0002, COVERAGE_ITEM: 0.030689±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.227171±0.0076, SHANNON_ENTROPY: 7.440979±0.0204, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041485±0.0007, PRECISION: 0.005958±0.0001, PRECISION_RECALL_MIN_DEN: 0.059581±0.0010, RECALL: 0.059581±0.0010, MAP: 0.029329±0.0005, MRR: 0.029329±0.0005, NDCG: 0.036434±0.0005, F1: 0.010833±0.0002, HIT_RATE: 0.059581±0.0010, ARHR: 0.029329±0.0005, RMSE: 0.950461±0.0010, NOVELTY: 0.005324±0.0000, AVERAGE_POPULARITY: 0.529261±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.926186±0.0006, DIVERSITY_HERFINDAHL: 0.992615±0.0001, COVERAGE_ITEM: 0.021195±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.339567±0.0032, SHANNON_ENTROPY: 7.471388±0.0122, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041364±0.0008, PRECISION: 0.005945±0.0001, PRECISION_RECALL_MIN_DEN: 0.059448±0.0010, RECALL: 0.059448±0.0010, MAP: 0.029356±0.0007, MRR: 0.029356±0.0007, NDCG: 0.036421±0.0007, F1: 0.010809±0.0002, HIT_RATE: 0.059448±0.0010, ARHR: 0.029356±0.0007, RMSE: 0.949778±0.0007, NOVELTY: 0.005319±0.0000, AVERAGE_POPULARITY: 0.531727±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.925458±0.0013, DIVERSITY_HERFINDAHL: 0.992542±0.0001, COVERAGE_ITEM: 0.020395±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346566±0.0044, SHANNON_ENTROPY: 7.445461±0.0199, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 8, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.040534±0.0010, PRECISION: 0.005752±0.0001, PRECISION_RECALL_MIN_DEN: 0.057515±0.0010, RECALL: 0.057515±0.0010, MAP: 0.028934±0.0007, MRR: 0.028934±0.0007, NDCG: 0.035656±0.0007, F1: 0.010457±0.0002, HIT_RATE: 0.057515±0.0010, ARHR: 0.028934±0.0007, RMSE: 0.948728±0.0011, NOVELTY: 0.005285±0.0000, AVERAGE_POPULARITY: 0.551298±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.920448±0.0010, DIVERSITY_HERFINDAHL: 0.992041±0.0001, COVERAGE_ITEM: 0.018524±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.351574±0.0049, SHANNON_ENTROPY: 7.329057±0.0114, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035511±0.0008, PRECISION: 0.005191±0.0002, PRECISION_RECALL_MIN_DEN: 0.051911±0.0018, RECALL: 0.051911±0.0018, MAP: 0.025163±0.0007, MRR: 0.025163±0.0007, NDCG: 0.031420±0.0008, F1: 0.009438±0.0003, HIT_RATE: 0.051911±0.0018, ARHR: 0.025163±0.0007, RMSE: 0.985056±0.0001, NOVELTY: 0.005279±0.0000, AVERAGE_POPULARITY: 0.544139±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.914699±0.0006, DIVERSITY_HERFINDAHL: 0.991466±0.0001, COVERAGE_ITEM: 0.019400±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.315130±0.0050, SHANNON_ENTROPY: 7.240603±0.0085, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'num_factors': 10, 'n_oversamples': 5, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.018351±0.0008, PRECISION: 0.003007±0.0001, PRECISION_RECALL_MIN_DEN: 0.030070±0.0013, RECALL: 0.030070±0.0013, MAP: 0.012072±0.0005, MRR: 0.012072±0.0005, NDCG: 0.016240±0.0006, F1: 0.005467±0.0002, HIT_RATE: 0.030070±0.0013, ARHR: 0.012072±0.0005, RMSE: 0.964973±0.0011, NOVELTY: 0.005155±0.0000, AVERAGE_POPULARITY: 0.642299±0.0120, DIVERSITY_MEAN_INTER_LIST: 0.867000±0.0019, DIVERSITY_HERFINDAHL: 0.986696±0.0002, COVERAGE_ITEM: 0.015875±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.256759±0.0030, SHANNON_ENTROPY: 6.657003±0.0203, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 8, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044182±0.0008, PRECISION: 0.006457±0.0001, PRECISION_RECALL_MIN_DEN: 0.064565±0.0012, RECALL: 0.064565±0.0012, MAP: 0.030822±0.0007, MRR: 0.030822±0.0007, NDCG: 0.038735±0.0007, F1: 0.011739±0.0002, HIT_RATE: 0.064565±0.0012, ARHR: 0.030822±0.0007, RMSE: 0.934141±0.0011, NOVELTY: 0.005306±0.0000, AVERAGE_POPULARITY: 0.552725±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.931198±0.0004, DIVERSITY_HERFINDAHL: 0.993116±0.0000, COVERAGE_ITEM: 0.040735±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.199631±0.0044, SHANNON_ENTROPY: 7.659669±0.0042, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 12, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044298±0.0010, PRECISION: 0.006454±0.0001, PRECISION_RECALL_MIN_DEN: 0.064538±0.0014, RECALL: 0.064538±0.0014, MAP: 0.030948±0.0008, MRR: 0.030948±0.0008, NDCG: 0.038829±0.0009, F1: 0.011734±0.0003, HIT_RATE: 0.064538±0.0014, ARHR: 0.030948±0.0008, RMSE: 0.934048±0.0010, NOVELTY: 0.005310±0.0000, AVERAGE_POPULARITY: 0.550327±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.931993±0.0004, DIVERSITY_HERFINDAHL: 0.993195±0.0000, COVERAGE_ITEM: 0.040854±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201295±0.0025, SHANNON_ENTROPY: 7.675920±0.0084, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 7, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044048±0.0013, PRECISION: 0.006363±0.0002, PRECISION_RECALL_MIN_DEN: 0.063634±0.0017, RECALL: 0.063634±0.0017, MAP: 0.030913±0.0010, MRR: 0.030913±0.0010, NDCG: 0.038598±0.0011, F1: 0.011570±0.0003, HIT_RATE: 0.063634±0.0017, ARHR: 0.030913±0.0010, RMSE: 0.934445±0.0011, NOVELTY: 0.005294±0.0000, AVERAGE_POPULARITY: 0.558575±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.929946±0.0004, DIVERSITY_HERFINDAHL: 0.992990±0.0000, COVERAGE_ITEM: 0.039200±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.202865±0.0017, SHANNON_ENTROPY: 7.629319±0.0079, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 11, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044357±0.0010, PRECISION: 0.006439±0.0001, PRECISION_RECALL_MIN_DEN: 0.064388±0.0012, RECALL: 0.064388±0.0012, MAP: 0.031021±0.0007, MRR: 0.031021±0.0007, NDCG: 0.038854±0.0009, F1: 0.011707±0.0002, HIT_RATE: 0.064388±0.0012, ARHR: 0.031021±0.0007, RMSE: 0.934102±0.0012, NOVELTY: 0.005310±0.0000, AVERAGE_POPULARITY: 0.550535±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.931822±0.0003, DIVERSITY_HERFINDAHL: 0.993178±0.0000, COVERAGE_ITEM: 0.040400±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203141±0.0019, SHANNON_ENTROPY: 7.673367±0.0034, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 11, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044364±0.0012, PRECISION: 0.006452±0.0002, PRECISION_RECALL_MIN_DEN: 0.064521±0.0016, RECALL: 0.064521±0.0016, MAP: 0.030827±0.0009, MRR: 0.030827±0.0009, NDCG: 0.038739±0.0010, F1: 0.011731±0.0003, HIT_RATE: 0.064521±0.0016, ARHR: 0.030827±0.0009, RMSE: 0.934195±0.0012, NOVELTY: 0.005311±0.0000, AVERAGE_POPULARITY: 0.550109±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.932002±0.0005, DIVERSITY_HERFINDAHL: 0.993196±0.0001, COVERAGE_ITEM: 0.040530±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.202901±0.0030, SHANNON_ENTROPY: 7.676198±0.0067, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 9, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041249±0.0008, PRECISION: 0.005929±0.0001, PRECISION_RECALL_MIN_DEN: 0.059289±0.0009, RECALL: 0.059289±0.0009, MAP: 0.029355±0.0006, MRR: 0.029355±0.0006, NDCG: 0.036382±0.0006, F1: 0.010780±0.0002, HIT_RATE: 0.059289±0.0009, ARHR: 0.029355±0.0006, RMSE: 0.950066±0.0011, NOVELTY: 0.005316±0.0000, AVERAGE_POPULARITY: 0.533608±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.925017±0.0006, DIVERSITY_HERFINDAHL: 0.992498±0.0001, COVERAGE_ITEM: 0.020611±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.343035±0.0061, SHANNON_ENTROPY: 7.446759±0.0146, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 1, 'n_iter': 16, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041412±0.0008, PRECISION: 0.005924±0.0001, PRECISION_RECALL_MIN_DEN: 0.059236±0.0007, RECALL: 0.059236±0.0007, MAP: 0.029307±0.0006, MRR: 0.029307±0.0006, NDCG: 0.036341±0.0006, F1: 0.010770±0.0001, HIT_RATE: 0.059236±0.0007, ARHR: 0.029307±0.0006, RMSE: 0.949509±0.0010, NOVELTY: 0.005306±0.0000, AVERAGE_POPULARITY: 0.539278±0.0059, DIVERSITY_MEAN_INTER_LIST: 0.922384±0.0006, DIVERSITY_HERFINDAHL: 0.992234±0.0001, COVERAGE_ITEM: 0.019822±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.343446±0.0034, SHANNON_ENTROPY: 7.392125±0.0040, 
CrossSearchBayesianSkopt: Search complete. Best config is 67: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 20, 'feature_weighting': 'TF-IDF'}
