SearchBayesianSkopt: New best config found. Config 0: {'topK': 1568, 'shrink': 1817, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3822121747949483, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0425107, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0110227, MRR: 0.0276551, NDCG: 0.0204677, F1: 0.0126302, HIT_RATE: 0.0797521, ARHR: 0.0284078, RMSE: 0.9058179, NOVELTY: 0.0050274, AVERAGE_POPULARITY: 0.7587867, DIVERSITY_MEAN_INTER_LIST: 0.7530943, DIVERSITY_HERFINDAHL: 0.9752939, COVERAGE_ITEM: 0.0064342, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3481429, SHANNON_ENTROPY: 5.7750653, 
SearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 1180, 'shrink': 1113, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8429852694897189, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0396051, PRECISION: 0.0076446, PRECISION_RECALL_MIN_DEN: 0.0289256, RECALL: 0.0289256, MAP: 0.0098013, MRR: 0.0248540, NDCG: 0.0188524, F1: 0.0120932, HIT_RATE: 0.0764463, ARHR: 0.0253533, RMSE: 0.9628392, NOVELTY: 0.0050466, AVERAGE_POPULARITY: 0.7812342, DIVERSITY_MEAN_INTER_LIST: 0.7193781, DIVERSITY_HERFINDAHL: 0.9719229, COVERAGE_ITEM: 0.0089213, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2185699, SHANNON_ENTROPY: 5.5741842, 
SearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 1936, 'shrink': 2654, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5589864866523073, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0408915, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301997, RECALL: 0.0301997, MAP: 0.0100904, MRR: 0.0253381, NDCG: 0.0194606, F1: 0.0125145, HIT_RATE: 0.0789256, ARHR: 0.0259218, RMSE: 0.8987830, NOVELTY: 0.0049940, AVERAGE_POPULARITY: 0.7827601, DIVERSITY_MEAN_INTER_LIST: 0.7342552, DIVERSITY_HERFINDAHL: 0.9734104, COVERAGE_ITEM: 0.0044877, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4361949, SHANNON_ENTROPY: 5.5658439, 
SearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 3488, 'shrink': 1186, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4257845049548524, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441093, PRECISION: 0.0082025, PRECISION_RECALL_MIN_DEN: 0.0316116, RECALL: 0.0316116, MAP: 0.0112055, MRR: 0.0278308, NDCG: 0.0209728, F1: 0.0130252, HIT_RATE: 0.0820248, ARHR: 0.0285286, RMSE: 0.9407312, NOVELTY: 0.0049811, AVERAGE_POPULARITY: 0.7944171, DIVERSITY_MEAN_INTER_LIST: 0.7011121, DIVERSITY_HERFINDAHL: 0.9700967, COVERAGE_ITEM: 0.0057853, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3108062, SHANNON_ENTROPY: 5.4610203, 
SearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 2643, 'shrink': 755, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0537451423309623, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0409433, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301309, RECALL: 0.0301309, MAP: 0.0102390, MRR: 0.0254454, NDCG: 0.0195584, F1: 0.0125086, HIT_RATE: 0.0789256, ARHR: 0.0260473, RMSE: 0.7266877, NOVELTY: 0.0049716, AVERAGE_POPULARITY: 0.8020220, DIVERSITY_MEAN_INTER_LIST: 0.6946110, DIVERSITY_HERFINDAHL: 0.9694467, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4020227, SHANNON_ENTROPY: 5.3597794, 
SearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 1776, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5941398535330844, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0366520, PRECISION: 0.0070041, PRECISION_RECALL_MIN_DEN: 0.0264118, RECALL: 0.0264118, MAP: 0.0092689, MRR: 0.0229455, NDCG: 0.0174702, F1: 0.0110721, HIT_RATE: 0.0700413, ARHR: 0.0235300, RMSE: 0.9874493, NOVELTY: 0.0053550, AVERAGE_POPULARITY: 0.6959340, DIVERSITY_MEAN_INTER_LIST: 0.7484536, DIVERSITY_HERFINDAHL: 0.9748299, COVERAGE_ITEM: 0.0073533, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2898371, SHANNON_ENTROPY: 5.7035956, 
SearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 1355, 'shrink': 2526, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.44658356045706726, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0417446, PRECISION: 0.0079545, PRECISION_RECALL_MIN_DEN: 0.0300620, RECALL: 0.0300620, MAP: 0.0103576, MRR: 0.0262045, NDCG: 0.0197667, F1: 0.0125803, HIT_RATE: 0.0795455, ARHR: 0.0268547, RMSE: 0.9399740, NOVELTY: 0.0050654, AVERAGE_POPULARITY: 0.7383776, DIVERSITY_MEAN_INTER_LIST: 0.7762970, DIVERSITY_HERFINDAHL: 0.9776137, COVERAGE_ITEM: 0.0140038, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1853017, SHANNON_ENTROPY: 5.9930328, 
SearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 302, 'shrink': 2994, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9137951125153512, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0228177, PRECISION: 0.0042149, PRECISION_RECALL_MIN_DEN: 0.0162879, RECALL: 0.0162879, MAP: 0.0059248, MRR: 0.0150287, NDCG: 0.0109985, F1: 0.0066968, HIT_RATE: 0.0421488, ARHR: 0.0152656, RMSE: 0.9952904, NOVELTY: 0.0061964, AVERAGE_POPULARITY: 0.3924528, DIVERSITY_MEAN_INTER_LIST: 0.8708947, DIVERSITY_HERFINDAHL: 0.9870715, COVERAGE_ITEM: 0.0665045, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1391152, SHANNON_ENTROPY: 7.4470103, 
SearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 95, 'shrink': 1344, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.055955026195808846, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0128860, PRECISION: 0.0020041, PRECISION_RECALL_MIN_DEN: 0.0076791, RECALL: 0.0076791, MAP: 0.0033102, MRR: 0.0085546, NDCG: 0.0057731, F1: 0.0031787, HIT_RATE: 0.0200413, ARHR: 0.0085959, RMSE: 0.9896970, NOVELTY: 0.0070453, AVERAGE_POPULARITY: 0.1715123, DIVERSITY_MEAN_INTER_LIST: 0.6543618, DIVERSITY_HERFINDAHL: 0.9654227, COVERAGE_ITEM: 0.0895918, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1334703, SHANNON_ENTROPY: 6.7381887, 
SearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 3701, 'shrink': 126, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.1434029249523381, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0399160, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0288223, RECALL: 0.0288223, MAP: 0.0099008, MRR: 0.0250215, NDCG: 0.0189394, F1: 0.0121357, HIT_RATE: 0.0768595, ARHR: 0.0256111, RMSE: 2.8176609, NOVELTY: 0.0049650, AVERAGE_POPULARITY: 0.8088284, DIVERSITY_MEAN_INTER_LIST: 0.6686633, DIVERSITY_HERFINDAHL: 0.9668525, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4788876, SHANNON_ENTROPY: 5.2499143, 
SearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 2407, 'shrink': 2311, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.490505919024645, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0378286, PRECISION: 0.0068595, PRECISION_RECALL_MIN_DEN: 0.0258609, RECALL: 0.0258609, MAP: 0.0090836, MRR: 0.0230430, NDCG: 0.0172420, F1: 0.0108430, HIT_RATE: 0.0685950, ARHR: 0.0234831, RMSE: 0.9712377, NOVELTY: 0.0053034, AVERAGE_POPULARITY: 0.7269412, DIVERSITY_MEAN_INTER_LIST: 0.6894940, DIVERSITY_HERFINDAHL: 0.9689352, COVERAGE_ITEM: 0.0035685, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4710793, SHANNON_ENTROPY: 5.3249493, 
SearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 3948, 'shrink': 2961, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.17500976097907997, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0432513, PRECISION: 0.0081198, PRECISION_RECALL_MIN_DEN: 0.0310950, RECALL: 0.0310950, MAP: 0.0107078, MRR: 0.0265763, NDCG: 0.0203382, F1: 0.0128771, HIT_RATE: 0.0811983, ARHR: 0.0273183, RMSE: 0.9735149, NOVELTY: 0.0049739, AVERAGE_POPULARITY: 0.8004950, DIVERSITY_MEAN_INTER_LIST: 0.6874502, DIVERSITY_HERFINDAHL: 0.9687308, COVERAGE_ITEM: 0.0054609, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3134435, SHANNON_ENTROPY: 5.3872187, 
SearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 3971, 'shrink': 2844, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.882757090378317, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0437668, PRECISION: 0.0082645, PRECISION_RECALL_MIN_DEN: 0.0314050, RECALL: 0.0314050, MAP: 0.0112967, MRR: 0.0285408, NDCG: 0.0211054, F1: 0.0130854, HIT_RATE: 0.0826446, ARHR: 0.0291854, RMSE: 0.8952147, NOVELTY: 0.0049716, AVERAGE_POPULARITY: 0.8026391, DIVERSITY_MEAN_INTER_LIST: 0.6618507, DIVERSITY_HERFINDAHL: 0.9661714, COVERAGE_ITEM: 0.0037307, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4204970, SHANNON_ENTROPY: 5.2494447, 
SearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
SearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 3965, 'shrink': 145, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9165678007714317, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0419723, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0297865, RECALL: 0.0297865, MAP: 0.0103697, MRR: 0.0262073, NDCG: 0.0196945, F1: 0.0124269, HIT_RATE: 0.0785124, ARHR: 0.0267616, RMSE: 0.7971384, NOVELTY: 0.0049201, AVERAGE_POPULARITY: 0.8484279, DIVERSITY_MEAN_INTER_LIST: 0.5654518, DIVERSITY_HERFINDAHL: 0.9565335, COVERAGE_ITEM: 0.0027034, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4369689, SHANNON_ENTROPY: 4.8113748, 
SearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 3992, 'shrink': 73, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03224783350792327, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0404856, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0292011, RECALL: 0.0292011, MAP: 0.0102343, MRR: 0.0258929, NDCG: 0.0193843, F1: 0.0122723, HIT_RATE: 0.0776860, ARHR: 0.0264847, RMSE: 5.2165431, NOVELTY: 0.0049617, AVERAGE_POPULARITY: 0.8119505, DIVERSITY_MEAN_INTER_LIST: 0.6593836, DIVERSITY_HERFINDAHL: 0.9659247, COVERAGE_ITEM: 0.0032441, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4753434, SHANNON_ENTROPY: 5.2137824, 
SearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 3981, 'shrink': 206, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8751934206602658, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0418805, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0297521, RECALL: 0.0297521, MAP: 0.0103463, MRR: 0.0261157, NDCG: 0.0196503, F1: 0.0123981, HIT_RATE: 0.0783058, ARHR: 0.0266700, RMSE: 0.7615853, NOVELTY: 0.0049203, AVERAGE_POPULARITY: 0.8481739, DIVERSITY_MEAN_INTER_LIST: 0.5668865, DIVERSITY_HERFINDAHL: 0.9566769, COVERAGE_ITEM: 0.0028116, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4222486, SHANNON_ENTROPY: 4.8192123, 
SearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 3986, 'shrink': 40, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9255391453900101, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0391012, PRECISION: 0.0074793, PRECISION_RECALL_MIN_DEN: 0.0280992, RECALL: 0.0280992, MAP: 0.0095796, MRR: 0.0242514, NDCG: 0.0184031, F1: 0.0118141, HIT_RATE: 0.0747934, ARHR: 0.0247517, RMSE: 9.6096054, NOVELTY: 0.0051601, AVERAGE_POPULARITY: 0.7584428, DIVERSITY_MEAN_INTER_LIST: 0.6892507, DIVERSITY_HERFINDAHL: 0.9689108, COVERAGE_ITEM: 0.0055691, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3151045, SHANNON_ENTROPY: 5.4106615, 
SearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 3912, 'shrink': 2752, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.94834885685661, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0439505, PRECISION: 0.0083058, PRECISION_RECALL_MIN_DEN: 0.0316116, RECALL: 0.0316116, MAP: 0.0114028, MRR: 0.0288522, NDCG: 0.0212730, F1: 0.0131551, HIT_RATE: 0.0830579, ARHR: 0.0294967, RMSE: 0.8926200, NOVELTY: 0.0049718, AVERAGE_POPULARITY: 0.8024781, DIVERSITY_MEAN_INTER_LIST: 0.6618037, DIVERSITY_HERFINDAHL: 0.9661667, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4149098, SHANNON_ENTROPY: 5.2508611, 
SearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 3767, 'shrink': 2990, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.10909461728261996, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0427620, PRECISION: 0.0080992, PRECISION_RECALL_MIN_DEN: 0.0310950, RECALL: 0.0310950, MAP: 0.0105322, MRR: 0.0262551, NDCG: 0.0201669, F1: 0.0128511, HIT_RATE: 0.0809917, ARHR: 0.0269927, RMSE: 0.9746816, NOVELTY: 0.0049768, AVERAGE_POPULARITY: 0.7980211, DIVERSITY_MEAN_INTER_LIST: 0.6929223, DIVERSITY_HERFINDAHL: 0.9692779, COVERAGE_ITEM: 0.0057313, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3048224, SHANNON_ENTROPY: 5.4178006, 
SearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 3947, 'shrink': 2976, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.049987910512054215, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0432513, PRECISION: 0.0081198, PRECISION_RECALL_MIN_DEN: 0.0310950, RECALL: 0.0310950, MAP: 0.0107078, MRR: 0.0265763, NDCG: 0.0203382, F1: 0.0128771, HIT_RATE: 0.0811983, ARHR: 0.0273183, RMSE: 0.9736516, NOVELTY: 0.0049739, AVERAGE_POPULARITY: 0.8004784, DIVERSITY_MEAN_INTER_LIST: 0.6874670, DIVERSITY_HERFINDAHL: 0.9687325, COVERAGE_ITEM: 0.0054609, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3134767, SHANNON_ENTROPY: 5.3873633, 
SearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 3939, 'shrink': 160, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9361991760125647, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0397164, PRECISION: 0.0074174, PRECISION_RECALL_MIN_DEN: 0.0279614, RECALL: 0.0279614, MAP: 0.0096955, MRR: 0.0243675, NDCG: 0.0184487, F1: 0.0117245, HIT_RATE: 0.0741736, ARHR: 0.0249347, RMSE: 2.4063052, NOVELTY: 0.0051648, AVERAGE_POPULARITY: 0.7566740, DIVERSITY_MEAN_INTER_LIST: 0.6912208, DIVERSITY_HERFINDAHL: 0.9691078, COVERAGE_ITEM: 0.0063260, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2808040, SHANNON_ENTROPY: 5.4252714, 
SearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 3984, 'shrink': 2817, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.014358407054882342, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0396348, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0301997, RECALL: 0.0301997, MAP: 0.0099668, MRR: 0.0249789, NDCG: 0.0192977, F1: 0.0124625, HIT_RATE: 0.0785124, ARHR: 0.0255930, RMSE: 0.9916688, NOVELTY: 0.0049282, AVERAGE_POPULARITY: 0.8410130, DIVERSITY_MEAN_INTER_LIST: 0.5991144, DIVERSITY_HERFINDAHL: 0.9598991, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3453056, SHANNON_ENTROPY: 4.9773241, 
SearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 3962, 'shrink': 2886, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.29634121891642456, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0440605, PRECISION: 0.0083884, PRECISION_RECALL_MIN_DEN: 0.0315771, RECALL: 0.0315771, MAP: 0.0115136, MRR: 0.0292132, NDCG: 0.0214174, F1: 0.0132555, HIT_RATE: 0.0838843, ARHR: 0.0299187, RMSE: 0.9008879, NOVELTY: 0.0049672, AVERAGE_POPULARITY: 0.8057585, DIVERSITY_MEAN_INTER_LIST: 0.6604826, DIVERSITY_HERFINDAHL: 0.9660346, COVERAGE_ITEM: 0.0034063, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4555804, SHANNON_ENTROPY: 5.2244622, 
SearchBayesianSkopt: Config 113 is suboptimal. Config: {'topK': 3991, 'shrink': 31, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9418029598702262, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0417097, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0296143, RECALL: 0.0296143, MAP: 0.0101760, MRR: 0.0259881, NDCG: 0.0195101, F1: 0.0123861, HIT_RATE: 0.0783058, ARHR: 0.0264444, RMSE: 2.3971049, NOVELTY: 0.0049190, AVERAGE_POPULARITY: 0.8494337, DIVERSITY_MEAN_INTER_LIST: 0.5621927, DIVERSITY_HERFINDAHL: 0.9562077, COVERAGE_ITEM: 0.0026494, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4403926, SHANNON_ENTROPY: 4.7943427, 
SearchBayesianSkopt: Config 114 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
SearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
SearchBayesianSkopt: Config 116 is suboptimal. Config: {'topK': 3991, 'shrink': 2979, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8770924112462073, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0435803, PRECISION: 0.0082645, PRECISION_RECALL_MIN_DEN: 0.0313705, RECALL: 0.0313705, MAP: 0.0112580, MRR: 0.0284858, NDCG: 0.0210628, F1: 0.0130824, HIT_RATE: 0.0826446, ARHR: 0.0291102, RMSE: 0.8994572, NOVELTY: 0.0049714, AVERAGE_POPULARITY: 0.8028524, DIVERSITY_MEAN_INTER_LIST: 0.6615656, DIVERSITY_HERFINDAHL: 0.9661429, COVERAGE_ITEM: 0.0036767, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4260331, SHANNON_ENTROPY: 5.2469943, 
SearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0439835, PRECISION: 0.0083058, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115820, MRR: 0.0290613, NDCG: 0.0213964, F1: 0.0131462, HIT_RATE: 0.0830579, ARHR: 0.0297321, RMSE: 56.1298535, NOVELTY: 0.0049732, AVERAGE_POPULARITY: 0.8001257, DIVERSITY_MEAN_INTER_LIST: 0.6714988, DIVERSITY_HERFINDAHL: 0.9671360, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4592676, SHANNON_ENTROPY: 5.2651775, 
SearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436018, PRECISION: 0.0082438, PRECISION_RECALL_MIN_DEN: 0.0313017, RECALL: 0.0313017, MAP: 0.0112309, MRR: 0.0284588, NDCG: 0.0210205, F1: 0.0130505, HIT_RATE: 0.0824380, ARHR: 0.0290602, RMSE: 0.9000387, NOVELTY: 0.0049713, AVERAGE_POPULARITY: 0.8029141, DIVERSITY_MEAN_INTER_LIST: 0.6614106, DIVERSITY_HERFINDAHL: 0.9661274, COVERAGE_ITEM: 0.0036767, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4258103, SHANNON_ENTROPY: 5.2460372, 
SearchBayesianSkopt: Config 119 is suboptimal. Config: {'topK': 3933, 'shrink': 168, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.027826527251485052, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0400595, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0288223, RECALL: 0.0288223, MAP: 0.0100313, MRR: 0.0254197, NDCG: 0.0190774, F1: 0.0121357, HIT_RATE: 0.0768595, ARHR: 0.0260093, RMSE: 2.1314047, NOVELTY: 0.0049626, AVERAGE_POPULARITY: 0.8111689, DIVERSITY_MEAN_INTER_LIST: 0.6621440, DIVERSITY_HERFINDAHL: 0.9662007, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4711684, SHANNON_ENTROPY: 5.2253719, 
