CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 547, 'shrink': 603, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.4283654890234154, 'tversky_beta': 0.41701133104262167} - results: ROC_AUC: 0.066121±0.0015, PRECISION: 0.008963±0.0002, PRECISION_RECALL_MIN_DEN: 0.089634±0.0017, RECALL: 0.089634±0.0017, MAP: 0.048763±0.0013, MRR: 0.048763±0.0013, NDCG: 0.058424±0.0014, F1: 0.016297±0.0003, HIT_RATE: 0.089634±0.0017, ARHR: 0.048763±0.0013, RMSE: 0.978286±0.0001, NOVELTY: 0.005504±0.0000, AVERAGE_POPULARITY: 0.512449±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.932363±0.0003, DIVERSITY_HERFINDAHL: 0.993231±0.0000, COVERAGE_ITEM: 0.324736±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.092321±0.0004, SHANNON_ENTROPY: 8.699944±0.0064, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 982, 'shrink': 8, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.9654623522229817, 'tversky_beta': 1.7056605726001484} - results: ROC_AUC: 0.073035±0.0012, PRECISION: 0.009670±0.0001, PRECISION_RECALL_MIN_DEN: 0.096697±0.0008, RECALL: 0.096697±0.0008, MAP: 0.053666±0.0009, MRR: 0.053666±0.0009, NDCG: 0.063896±0.0009, F1: 0.017581±0.0002, HIT_RATE: 0.096697±0.0008, ARHR: 0.053666±0.0009, RMSE: 0.970387±0.0002, NOVELTY: 0.006660±0.0000, AVERAGE_POPULARITY: 0.281579±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.980928±0.0001, DIVERSITY_HERFINDAHL: 0.998087±0.0000, COVERAGE_ITEM: 0.729170±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.263002±0.0007, SHANNON_ENTROPY: 11.317947±0.0054, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 72, 'shrink': 68, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.011541300198814277, 'tversky_beta': 1.845925004740179} - results: ROC_AUC: 0.076592±0.0010, PRECISION: 0.010538±0.0001, PRECISION_RECALL_MIN_DEN: 0.105376±0.0011, RECALL: 0.105376±0.0011, MAP: 0.055338±0.0009, MRR: 0.055338±0.0009, NDCG: 0.067156±0.0009, F1: 0.019159±0.0002, HIT_RATE: 0.105376±0.0011, ARHR: 0.055338±0.0009, RMSE: 0.980194±0.0001, NOVELTY: 0.005796±0.0000, AVERAGE_POPULARITY: 0.409191±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.969263±0.0002, DIVERSITY_HERFINDAHL: 0.996921±0.0000, COVERAGE_ITEM: 0.396139±0.0038, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.129376±0.0006, SHANNON_ENTROPY: 9.730693±0.0046, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.059012±0.0007, PRECISION: 0.007068±0.0001, PRECISION_RECALL_MIN_DEN: 0.070680±0.0012, RECALL: 0.070680±0.0012, MAP: 0.045331±0.0004, MRR: 0.045331±0.0004, NDCG: 0.051496±0.0005, F1: 0.012851±0.0002, HIT_RATE: 0.070680±0.0012, ARHR: 0.045331±0.0004, RMSE: 0.993673±0.0001, NOVELTY: 0.007355±0.0000, AVERAGE_POPULARITY: 0.117456±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.795106±0.0006, DIVERSITY_HERFINDAHL: 0.979506±0.0001, COVERAGE_ITEM: 0.414512±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.153786±0.0004, SHANNON_ENTROPY: 8.701680±0.0037, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.059012±0.0007, PRECISION: 0.007068±0.0001, PRECISION_RECALL_MIN_DEN: 0.070680±0.0012, RECALL: 0.070680±0.0012, MAP: 0.045331±0.0004, MRR: 0.045331±0.0004, NDCG: 0.051496±0.0005, F1: 0.012851±0.0002, HIT_RATE: 0.070680±0.0012, ARHR: 0.045331±0.0004, RMSE: 0.993673±0.0001, NOVELTY: 0.007355±0.0000, AVERAGE_POPULARITY: 0.117456±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.795106±0.0006, DIVERSITY_HERFINDAHL: 0.979506±0.0001, COVERAGE_ITEM: 0.414512±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.153786±0.0004, SHANNON_ENTROPY: 8.701680±0.0037, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 990, 'shrink': 120, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.027108927431927173, 'tversky_beta': 1.7081268114990371} - results: ROC_AUC: 0.058155±0.0013, PRECISION: 0.008012±0.0002, PRECISION_RECALL_MIN_DEN: 0.080123±0.0022, RECALL: 0.080123±0.0022, MAP: 0.042762±0.0011, MRR: 0.042762±0.0011, NDCG: 0.051559±0.0013, F1: 0.014568±0.0004, HIT_RATE: 0.080123±0.0022, ARHR: 0.042762±0.0011, RMSE: 0.957487±0.0002, NOVELTY: 0.005192±0.0000, AVERAGE_POPULARITY: 0.677130±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.831156±0.0004, DIVERSITY_HERFINDAHL: 0.983111±0.0000, COVERAGE_ITEM: 0.228245±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.056658±0.0003, SHANNON_ENTROPY: 7.167768±0.0050, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 69, 'shrink': 9, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 1.9600452541149955, 'tversky_beta': 0.11592016746092651} - results: ROC_AUC: 0.055215±0.0010, PRECISION: 0.007085±0.0001, PRECISION_RECALL_MIN_DEN: 0.070851±0.0014, RECALL: 0.070851±0.0014, MAP: 0.040972±0.0005, MRR: 0.040972±0.0005, NDCG: 0.048127±0.0007, F1: 0.012882±0.0003, HIT_RATE: 0.070851±0.0014, ARHR: 0.040972±0.0005, RMSE: 0.962247±0.0003, NOVELTY: 0.007812±0.0000, AVERAGE_POPULARITY: 0.085531±0.0006, DIVERSITY_MEAN_INTER_LIST: 0.996540±0.0000, DIVERSITY_HERFINDAHL: 0.999648±0.0000, COVERAGE_ITEM: 0.730662±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.394340±0.0008, SHANNON_ENTROPY: 12.619442±0.0038, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.059012±0.0007, PRECISION: 0.007068±0.0001, PRECISION_RECALL_MIN_DEN: 0.070680±0.0012, RECALL: 0.070680±0.0012, MAP: 0.045331±0.0004, MRR: 0.045331±0.0004, NDCG: 0.051496±0.0005, F1: 0.012851±0.0002, HIT_RATE: 0.070680±0.0012, ARHR: 0.045331±0.0004, RMSE: 0.993673±0.0001, NOVELTY: 0.007355±0.0000, AVERAGE_POPULARITY: 0.117456±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.795106±0.0006, DIVERSITY_HERFINDAHL: 0.979506±0.0001, COVERAGE_ITEM: 0.414512±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.153786±0.0004, SHANNON_ENTROPY: 8.701680±0.0037, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.000199±0.0001, PRECISION: 0.000030±0.0000, PRECISION_RECALL_MIN_DEN: 0.000296±0.0001, RECALL: 0.000296±0.0001, MAP: 0.000155±0.0001, MRR: 0.000155±0.0001, NDCG: 0.000188±0.0001, F1: 0.000054±0.0000, HIT_RATE: 0.000296±0.0001, ARHR: 0.000155±0.0001, RMSE: 0.999963±0.0000, NOVELTY: 0.008116±0.0000, AVERAGE_POPULARITY: 0.007985±0.0002, DIVERSITY_MEAN_INTER_LIST: 0.263648±0.0011, DIVERSITY_HERFINDAHL: 0.926363±0.0001, COVERAGE_ITEM: 0.124012±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.021794±0.0002, SHANNON_ENTROPY: 4.253448±0.0076, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 1.407883081058895} - results: ROC_AUC: 0.059163±0.0009, PRECISION: 0.007193±0.0001, PRECISION_RECALL_MIN_DEN: 0.071933±0.0012, RECALL: 0.071933±0.0012, MAP: 0.045135±0.0005, MRR: 0.045135±0.0005, NDCG: 0.051624±0.0007, F1: 0.013079±0.0002, HIT_RATE: 0.071933±0.0012, ARHR: 0.045135±0.0005, RMSE: 0.992581±0.0002, NOVELTY: 0.007286±0.0000, AVERAGE_POPULARITY: 0.121802±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.835296±0.0007, DIVERSITY_HERFINDAHL: 0.983525±0.0001, COVERAGE_ITEM: 0.438097±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.172778±0.0004, SHANNON_ENTROPY: 9.148416±0.0098, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 1.2336534695705152} - results: ROC_AUC: 0.000199±0.0001, PRECISION: 0.000030±0.0000, PRECISION_RECALL_MIN_DEN: 0.000296±0.0001, RECALL: 0.000296±0.0001, MAP: 0.000155±0.0001, MRR: 0.000155±0.0001, NDCG: 0.000188±0.0001, F1: 0.000054±0.0000, HIT_RATE: 0.000296±0.0001, ARHR: 0.000155±0.0001, RMSE: 0.999949±0.0000, NOVELTY: 0.008116±0.0000, AVERAGE_POPULARITY: 0.007985±0.0002, DIVERSITY_MEAN_INTER_LIST: 0.263648±0.0011, DIVERSITY_HERFINDAHL: 0.926363±0.0001, COVERAGE_ITEM: 0.124012±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.021794±0.0002, SHANNON_ENTROPY: 4.253448±0.0076, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.5416020648245112} - results: ROC_AUC: 0.057267±0.0007, PRECISION: 0.007153±0.0001, PRECISION_RECALL_MIN_DEN: 0.071534±0.0012, RECALL: 0.071534±0.0012, MAP: 0.042549±0.0004, MRR: 0.042549±0.0004, NDCG: 0.049539±0.0006, F1: 0.013006±0.0002, HIT_RATE: 0.071534±0.0012, ARHR: 0.042549±0.0004, RMSE: 0.989920±0.0002, NOVELTY: 0.007219±0.0000, AVERAGE_POPULARITY: 0.118573±0.0004, DIVERSITY_MEAN_INTER_LIST: 0.912853±0.0008, DIVERSITY_HERFINDAHL: 0.991280±0.0001, COVERAGE_ITEM: 0.506126±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233834±0.0005, SHANNON_ENTROPY: 10.261138±0.0099, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.000199±0.0001, PRECISION: 0.000030±0.0000, PRECISION_RECALL_MIN_DEN: 0.000296±0.0001, RECALL: 0.000296±0.0001, MAP: 0.000155±0.0001, MRR: 0.000155±0.0001, NDCG: 0.000188±0.0001, F1: 0.000054±0.0000, HIT_RATE: 0.000296±0.0001, ARHR: 0.000155±0.0001, RMSE: 0.999963±0.0000, NOVELTY: 0.008116±0.0000, AVERAGE_POPULARITY: 0.007985±0.0002, DIVERSITY_MEAN_INTER_LIST: 0.263648±0.0011, DIVERSITY_HERFINDAHL: 0.926363±0.0001, COVERAGE_ITEM: 0.124012±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.021794±0.0002, SHANNON_ENTROPY: 4.253448±0.0076, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 351, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.067427±0.0010, PRECISION: 0.009009±0.0001, PRECISION_RECALL_MIN_DEN: 0.090090±0.0011, RECALL: 0.090090±0.0011, MAP: 0.049404±0.0009, MRR: 0.049404±0.0009, NDCG: 0.059061±0.0009, F1: 0.016380±0.0002, HIT_RATE: 0.090090±0.0011, ARHR: 0.049404±0.0009, RMSE: 0.977871±0.0002, NOVELTY: 0.007101±0.0000, AVERAGE_POPULARITY: 0.236722±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.987511±0.0001, DIVERSITY_HERFINDAHL: 0.998745±0.0000, COVERAGE_ITEM: 0.752852±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324858±0.0006, SHANNON_ENTROPY: 11.855674±0.0037, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 529, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.067797±0.0011, PRECISION: 0.009093±0.0001, PRECISION_RECALL_MIN_DEN: 0.090933±0.0014, RECALL: 0.090933±0.0014, MAP: 0.049602±0.0009, MRR: 0.049602±0.0009, NDCG: 0.059406±0.0010, F1: 0.016533±0.0003, HIT_RATE: 0.090933±0.0014, ARHR: 0.049602±0.0009, RMSE: 0.975681±0.0002, NOVELTY: 0.007042±0.0000, AVERAGE_POPULARITY: 0.246239±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.985805±0.0001, DIVERSITY_HERFINDAHL: 0.998575±0.0000, COVERAGE_ITEM: 0.750862±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.316757±0.0007, SHANNON_ENTROPY: 11.760053±0.0038, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 719, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.068159±0.0010, PRECISION: 0.009142±0.0001, PRECISION_RECALL_MIN_DEN: 0.091423±0.0014, RECALL: 0.091423±0.0014, MAP: 0.049837±0.0009, MRR: 0.049837±0.0009, NDCG: 0.059703±0.0009, F1: 0.016622±0.0003, HIT_RATE: 0.091423±0.0014, ARHR: 0.049837±0.0009, RMSE: 0.973991±0.0002, NOVELTY: 0.007003±0.0000, AVERAGE_POPULARITY: 0.252195±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.984600±0.0001, DIVERSITY_HERFINDAHL: 0.998454±0.0000, COVERAGE_ITEM: 0.748819±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.310968±0.0007, SHANNON_ENTROPY: 11.694995±0.0053, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 917, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.416491930262397, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069511±0.0010, PRECISION: 0.009288±0.0001, PRECISION_RECALL_MIN_DEN: 0.092881±0.0012, RECALL: 0.092881±0.0012, MAP: 0.051011±0.0011, MRR: 0.051011±0.0011, NDCG: 0.060947±0.0011, F1: 0.016887±0.0002, HIT_RATE: 0.092881±0.0012, ARHR: 0.051011±0.0011, RMSE: 0.968927±0.0002, NOVELTY: 0.006755±0.0000, AVERAGE_POPULARITY: 0.300040±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.976503±0.0001, DIVERSITY_HERFINDAHL: 0.997645±0.0000, COVERAGE_ITEM: 0.745899±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.285381±0.0007, SHANNON_ENTROPY: 11.316431±0.0051, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 253, 'shrink': 77, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 1.972844109866671, 'tversky_beta': 0.13236517336540923} - results: ROC_AUC: 0.067410±0.0008, PRECISION: 0.008871±0.0001, PRECISION_RECALL_MIN_DEN: 0.088712±0.0010, RECALL: 0.088712±0.0010, MAP: 0.049682±0.0006, MRR: 0.049682±0.0006, NDCG: 0.058974±0.0007, F1: 0.016129±0.0002, HIT_RATE: 0.088712±0.0010, ARHR: 0.049682±0.0006, RMSE: 0.960288±0.0002, NOVELTY: 0.006535±0.0000, AVERAGE_POPULARITY: 0.179754±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.991624±0.0000, DIVERSITY_HERFINDAHL: 0.999157±0.0000, COVERAGE_ITEM: 0.570068±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.221932±0.0006, SHANNON_ENTROPY: 11.356984±0.0040, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 998, 'shrink': 15, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.7746760580973262, 'tversky_beta': 1.6599666871641576} - results: ROC_AUC: 0.073802±0.0013, PRECISION: 0.009786±0.0002, PRECISION_RECALL_MIN_DEN: 0.097859±0.0016, RECALL: 0.097859±0.0016, MAP: 0.054735±0.0011, MRR: 0.054735±0.0011, NDCG: 0.064972±0.0012, F1: 0.017792±0.0003, HIT_RATE: 0.097859±0.0016, ARHR: 0.054735±0.0011, RMSE: 0.959517±0.0002, NOVELTY: 0.005926±0.0000, AVERAGE_POPULARITY: 0.432840±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.947666±0.0002, DIVERSITY_HERFINDAHL: 0.994761±0.0000, COVERAGE_ITEM: 0.609181±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.158682±0.0004, SHANNON_ENTROPY: 9.858599±0.0060, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 137, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.022446±0.0007, PRECISION: 0.003517±0.0001, PRECISION_RECALL_MIN_DEN: 0.035175±0.0006, RECALL: 0.035175±0.0006, MAP: 0.014871±0.0004, MRR: 0.014871±0.0004, NDCG: 0.019603±0.0005, F1: 0.006395±0.0001, HIT_RATE: 0.035175±0.0006, ARHR: 0.014871±0.0004, RMSE: 1.060200±0.0052, NOVELTY: 0.006782±0.0000, AVERAGE_POPULARITY: 0.162582±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.996576±0.0000, DIVERSITY_HERFINDAHL: 0.999652±0.0000, COVERAGE_ITEM: 0.661379±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.353483±0.0020, SHANNON_ENTROPY: 12.394214±0.0083, 
CrossSearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 114, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.5846971607486598, 'tversky_beta': 2.0} - results: ROC_AUC: 0.070985±0.0007, PRECISION: 0.009574±0.0001, PRECISION_RECALL_MIN_DEN: 0.095740±0.0012, RECALL: 0.095740±0.0012, MAP: 0.052288±0.0007, MRR: 0.052288±0.0007, NDCG: 0.062568±0.0007, F1: 0.017407±0.0002, HIT_RATE: 0.095740±0.0012, ARHR: 0.052288±0.0007, RMSE: 0.977215±0.0002, NOVELTY: 0.006753±0.0000, AVERAGE_POPULARITY: 0.293903±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.981859±0.0001, DIVERSITY_HERFINDAHL: 0.998180±0.0000, COVERAGE_ITEM: 0.761168±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.305363±0.0005, SHANNON_ENTROPY: 11.511304±0.0050, 
CrossSearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 840, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.000165±0.0000, PRECISION: 0.000041±0.0000, PRECISION_RECALL_MIN_DEN: 0.000410±0.0001, RECALL: 0.000410±0.0001, MAP: 0.000098±0.0000, MRR: 0.000098±0.0000, NDCG: 0.000168±0.0000, F1: 0.000075±0.0000, HIT_RATE: 0.000410±0.0001, ARHR: 0.000098±0.0000, RMSE: 0.914215±0.0004, NOVELTY: 0.009946±0.0000, AVERAGE_POPULARITY: 0.001377±0.0000, DIVERSITY_MEAN_INTER_LIST: 0.915805±0.0038, DIVERSITY_HERFINDAHL: 0.991575±0.0004, COVERAGE_ITEM: 0.256394±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.166464±0.0022, SHANNON_ENTROPY: 9.191374±0.0590, 
CrossSearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 358, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.000173±0.0000, PRECISION: 0.000042±0.0000, PRECISION_RECALL_MIN_DEN: 0.000421±0.0000, RECALL: 0.000421±0.0000, MAP: 0.000083±0.0000, MRR: 0.000083±0.0000, NDCG: 0.000159±0.0000, F1: 0.000077±0.0000, HIT_RATE: 0.000421±0.0000, ARHR: 0.000083±0.0000, RMSE: 0.923846±0.0003, NOVELTY: 0.009942±0.0000, AVERAGE_POPULARITY: 0.001380±0.0000, DIVERSITY_MEAN_INTER_LIST: 0.962754±0.0002, DIVERSITY_HERFINDAHL: 0.996270±0.0000, COVERAGE_ITEM: 0.256394±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.188979±0.0011, SHANNON_ENTROPY: 9.790212±0.0115, 
CrossSearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 795, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.068180±0.0011, PRECISION: 0.009146±0.0001, PRECISION_RECALL_MIN_DEN: 0.091457±0.0012, RECALL: 0.091457±0.0012, MAP: 0.049845±0.0010, MRR: 0.049845±0.0010, NDCG: 0.059717±0.0009, F1: 0.016629±0.0002, HIT_RATE: 0.091457±0.0012, ARHR: 0.049845±0.0010, RMSE: 0.973437±0.0002, NOVELTY: 0.006991±0.0000, AVERAGE_POPULARITY: 0.253845±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.984236±0.0001, DIVERSITY_HERFINDAHL: 0.998418±0.0000, COVERAGE_ITEM: 0.748635±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.309131±0.0007, SHANNON_ENTROPY: 11.676092±0.0054, 
CrossSearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 504, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.000156±0.0000, PRECISION: 0.000039±0.0000, PRECISION_RECALL_MIN_DEN: 0.000387±0.0001, RECALL: 0.000387±0.0001, MAP: 0.000084±0.0000, MRR: 0.000084±0.0000, NDCG: 0.000152±0.0000, F1: 0.000070±0.0000, HIT_RATE: 0.000387±0.0001, ARHR: 0.000084±0.0000, RMSE: 0.919536±0.0004, NOVELTY: 0.009946±0.0000, AVERAGE_POPULARITY: 0.001373±0.0000, DIVERSITY_MEAN_INTER_LIST: 0.931349±0.0013, DIVERSITY_HERFINDAHL: 0.993130±0.0001, COVERAGE_ITEM: 0.255972±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.172019±0.0018, SHANNON_ENTROPY: 9.342365±0.0339, 
CrossSearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.7330278500273394} - results: ROC_AUC: 0.000199±0.0001, PRECISION: 0.000030±0.0000, PRECISION_RECALL_MIN_DEN: 0.000296±0.0001, RECALL: 0.000296±0.0001, MAP: 0.000155±0.0001, MRR: 0.000155±0.0001, NDCG: 0.000188±0.0001, F1: 0.000054±0.0000, HIT_RATE: 0.000296±0.0001, ARHR: 0.000155±0.0001, RMSE: 0.999933±0.0001, NOVELTY: 0.008116±0.0000, AVERAGE_POPULARITY: 0.007985±0.0002, DIVERSITY_MEAN_INTER_LIST: 0.263648±0.0011, DIVERSITY_HERFINDAHL: 0.926363±0.0001, COVERAGE_ITEM: 0.124012±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.021794±0.0002, SHANNON_ENTROPY: 4.253448±0.0076, 
CrossSearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.2568244877767758, 'tversky_beta': 0.0} - results: ROC_AUC: 0.000152±0.0000, PRECISION: 0.000043±0.0000, PRECISION_RECALL_MIN_DEN: 0.000433±0.0001, RECALL: 0.000433±0.0001, MAP: 0.000090±0.0000, MRR: 0.000090±0.0000, NDCG: 0.000166±0.0000, F1: 0.000079±0.0000, HIT_RATE: 0.000433±0.0001, ARHR: 0.000090±0.0000, RMSE: 0.869061±0.0007, NOVELTY: 0.009941±0.0000, AVERAGE_POPULARITY: 0.001394±0.0000, DIVERSITY_MEAN_INTER_LIST: 0.916552±0.0037, DIVERSITY_HERFINDAHL: 0.991650±0.0004, COVERAGE_ITEM: 0.260232±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165541±0.0024, SHANNON_ENTROPY: 9.206072±0.0589, 
CrossSearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 451, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 1.660426605701144, 'tversky_beta': 2.0} - results: ROC_AUC: 0.068135±0.0011, PRECISION: 0.009156±0.0001, PRECISION_RECALL_MIN_DEN: 0.091559±0.0013, RECALL: 0.091559±0.0013, MAP: 0.050083±0.0009, MRR: 0.050083±0.0009, NDCG: 0.059912±0.0010, F1: 0.016647±0.0002, HIT_RATE: 0.091559±0.0013, ARHR: 0.050083±0.0009, RMSE: 0.974952±0.0002, NOVELTY: 0.006949±0.0000, AVERAGE_POPULARITY: 0.264021±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.983759±0.0001, DIVERSITY_HERFINDAHL: 0.998370±0.0000, COVERAGE_ITEM: 0.752301±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.309565±0.0004, SHANNON_ENTROPY: 11.644857±0.0039, 
