CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 409, 'n_oversamples': 29, 'n_iter': 10, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.039789±0.0010, PRECISION: 0.005313±0.0001, PRECISION_RECALL_MIN_DEN: 0.053128±0.0010, RECALL: 0.053128±0.0010, MAP: 0.029224±0.0010, MRR: 0.029224±0.0010, NDCG: 0.034901±0.0009, F1: 0.009660±0.0002, HIT_RATE: 0.053128±0.0010, ARHR: 0.029224±0.0010, RMSE: 0.950915±0.0009, NOVELTY: 0.006065±0.0000, AVERAGE_POPULARITY: 0.205914±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.985660±0.0001, DIVERSITY_HERFINDAHL: 0.998562±0.0000, COVERAGE_ITEM: 0.098437±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.357013±0.0030, SHANNON_ENTROPY: 9.767135±0.0048, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'num_factors': 424, 'n_oversamples': 2, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042848±0.0007, PRECISION: 0.005752±0.0001, PRECISION_RECALL_MIN_DEN: 0.057525±0.0012, RECALL: 0.057525±0.0012, MAP: 0.031764±0.0006, MRR: 0.031764±0.0006, NDCG: 0.037861±0.0007, F1: 0.010459±0.0002, HIT_RATE: 0.057525±0.0012, ARHR: 0.031764±0.0006, RMSE: 0.933336±0.0005, NOVELTY: 0.005636±0.0000, AVERAGE_POPULARITY: 0.379619±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.978344±0.0001, DIVERSITY_HERFINDAHL: 0.997830±0.0000, COVERAGE_ITEM: 0.092144±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.270821±0.0025, SHANNON_ENTROPY: 9.289192±0.0034, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'num_factors': 786, 'n_oversamples': 29, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.046453±0.0007, PRECISION: 0.006000±0.0001, PRECISION_RECALL_MIN_DEN: 0.060003±0.0009, RECALL: 0.060003±0.0009, MAP: 0.034572±0.0007, MRR: 0.034572±0.0007, NDCG: 0.040648±0.0006, F1: 0.010910±0.0002, HIT_RATE: 0.060003±0.0009, ARHR: 0.034572±0.0007, RMSE: 0.939566±0.0011, NOVELTY: 0.006325±0.0000, AVERAGE_POPULARITY: 0.155752±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.992919±0.0000, DIVERSITY_HERFINDAHL: 0.999288±0.0000, COVERAGE_ITEM: 0.188883±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.372189±0.0026, SHANNON_ENTROPY: 10.757097±0.0028, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'num_factors': 790, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.046645±0.0008, PRECISION: 0.006030±0.0001, PRECISION_RECALL_MIN_DEN: 0.060305±0.0010, RECALL: 0.060305±0.0010, MAP: 0.034633±0.0006, MRR: 0.034633±0.0006, NDCG: 0.040767±0.0007, F1: 0.010964±0.0002, HIT_RATE: 0.060305±0.0010, ARHR: 0.034633±0.0006, RMSE: 0.939663±0.0011, NOVELTY: 0.006327±0.0000, AVERAGE_POPULARITY: 0.155432±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.992943±0.0000, DIVERSITY_HERFINDAHL: 0.999290±0.0000, COVERAGE_ITEM: 0.189770±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.371886±0.0028, SHANNON_ENTROPY: 10.763074±0.0029, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'num_factors': 647, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035257±0.0006, PRECISION: 0.004551±0.0001, PRECISION_RECALL_MIN_DEN: 0.045508±0.0006, RECALL: 0.045508±0.0006, MAP: 0.026611±0.0005, MRR: 0.026611±0.0005, NDCG: 0.031117±0.0004, F1: 0.008274±0.0001, HIT_RATE: 0.045508±0.0006, ARHR: 0.026611±0.0005, RMSE: 0.989598±0.0002, NOVELTY: 0.006292±0.0000, AVERAGE_POPULARITY: 0.149698±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.989017±0.0000, DIVERSITY_HERFINDAHL: 0.998897±0.0000, COVERAGE_ITEM: 0.123417±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.370491±0.0019, SHANNON_ENTROPY: 10.144552±0.0061, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'num_factors': 69, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.030923±0.0007, PRECISION: 0.004505±0.0001, PRECISION_RECALL_MIN_DEN: 0.045046±0.0008, RECALL: 0.045046±0.0008, MAP: 0.021713±0.0007, MRR: 0.021713±0.0007, NDCG: 0.027183±0.0007, F1: 0.008190±0.0001, HIT_RATE: 0.045046±0.0008, ARHR: 0.021713±0.0007, RMSE: 0.945583±0.0005, NOVELTY: 0.005260±0.0000, AVERAGE_POPULARITY: 0.570253±0.0076, DIVERSITY_MEAN_INTER_LIST: 0.931064±0.0009, DIVERSITY_HERFINDAHL: 0.993102±0.0001, COVERAGE_ITEM: 0.035566±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.224329±0.0072, SHANNON_ENTROPY: 7.637057±0.0117, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.034983±0.0008, PRECISION: 0.004537±0.0001, PRECISION_RECALL_MIN_DEN: 0.045366±0.0009, RECALL: 0.045366±0.0009, MAP: 0.026220±0.0007, MRR: 0.026220±0.0007, NDCG: 0.030782±0.0007, F1: 0.008248±0.0002, HIT_RATE: 0.045366±0.0009, ARHR: 0.026220±0.0007, RMSE: 0.957630±0.0007, NOVELTY: 0.006476±0.0000, AVERAGE_POPULARITY: 0.124561±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.992281±0.0000, DIVERSITY_HERFINDAHL: 0.999224±0.0000, COVERAGE_ITEM: 0.190711±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.344880±0.0029, SHANNON_ENTROPY: 10.677466±0.0037, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'num_factors': 615, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035503±0.0008, PRECISION: 0.004581±0.0001, PRECISION_RECALL_MIN_DEN: 0.045810±0.0010, RECALL: 0.045810±0.0010, MAP: 0.026686±0.0005, MRR: 0.026686±0.0005, NDCG: 0.031249±0.0006, F1: 0.008329±0.0002, HIT_RATE: 0.045810±0.0010, ARHR: 0.026686±0.0005, RMSE: 0.989357±0.0002, NOVELTY: 0.006263±0.0000, AVERAGE_POPULARITY: 0.155352±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.988509±0.0001, DIVERSITY_HERFINDAHL: 0.998846±0.0000, COVERAGE_ITEM: 0.118843±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.368235±0.0016, SHANNON_ENTROPY: 10.082186±0.0058, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'num_factors': 616, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035481±0.0008, PRECISION: 0.004589±0.0001, PRECISION_RECALL_MIN_DEN: 0.045890±0.0011, RECALL: 0.045890±0.0011, MAP: 0.026663±0.0005, MRR: 0.026663±0.0005, NDCG: 0.031249±0.0006, F1: 0.008344±0.0002, HIT_RATE: 0.045890±0.0011, ARHR: 0.026663±0.0005, RMSE: 0.989372±0.0002, NOVELTY: 0.006263±0.0000, AVERAGE_POPULARITY: 0.155217±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.988528±0.0000, DIVERSITY_HERFINDAHL: 0.998848±0.0000, COVERAGE_ITEM: 0.118875±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.368620±0.0014, SHANNON_ENTROPY: 10.083892±0.0046, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'num_factors': 616, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035457±0.0008, PRECISION: 0.004565±0.0001, PRECISION_RECALL_MIN_DEN: 0.045650±0.0009, RECALL: 0.045650±0.0009, MAP: 0.026628±0.0005, MRR: 0.026628±0.0005, NDCG: 0.031171±0.0006, F1: 0.008300±0.0002, HIT_RATE: 0.045650±0.0009, ARHR: 0.026628±0.0005, RMSE: 0.989370±0.0002, NOVELTY: 0.006263±0.0000, AVERAGE_POPULARITY: 0.155169±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.988521±0.0001, DIVERSITY_HERFINDAHL: 0.998848±0.0000, COVERAGE_ITEM: 0.119048±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.367841±0.0009, SHANNON_ENTROPY: 10.082984±0.0056, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'num_factors': 616, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035543±0.0007, PRECISION: 0.004558±0.0001, PRECISION_RECALL_MIN_DEN: 0.045579±0.0009, RECALL: 0.045579±0.0009, MAP: 0.026693±0.0004, MRR: 0.026693±0.0004, NDCG: 0.031207±0.0005, F1: 0.008287±0.0002, HIT_RATE: 0.045579±0.0009, ARHR: 0.026693±0.0004, RMSE: 0.989365±0.0002, NOVELTY: 0.006263±0.0000, AVERAGE_POPULARITY: 0.155168±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.988516±0.0000, DIVERSITY_HERFINDAHL: 0.998847±0.0000, COVERAGE_ITEM: 0.119027±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.367819±0.0020, SHANNON_ENTROPY: 10.082659±0.0032, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'num_factors': 417, 'n_oversamples': 2, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.049281±0.0007, PRECISION: 0.006549±0.0001, PRECISION_RECALL_MIN_DEN: 0.065491±0.0006, RECALL: 0.065491±0.0006, MAP: 0.035926±0.0007, MRR: 0.035926±0.0007, NDCG: 0.042960±0.0006, F1: 0.011908±0.0001, HIT_RATE: 0.065491±0.0006, ARHR: 0.035926±0.0007, RMSE: 0.930886±0.0011, NOVELTY: 0.005958±0.0000, AVERAGE_POPULARITY: 0.246291±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.987277±0.0000, DIVERSITY_HERFINDAHL: 0.998723±0.0000, COVERAGE_ITEM: 0.117372±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.334547±0.0034, SHANNON_ENTROPY: 9.921865±0.0031, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 1, 'feature_weighting': 'none'} - results: ROC_AUC: 0.027287±0.0007, PRECISION: 0.004098±0.0001, PRECISION_RECALL_MIN_DEN: 0.040979±0.0010, RECALL: 0.040979±0.0010, MAP: 0.019121±0.0006, MRR: 0.019121±0.0006, NDCG: 0.024216±0.0007, F1: 0.007451±0.0002, HIT_RATE: 0.040979±0.0010, ARHR: 0.019121±0.0006, RMSE: 0.987424±0.0001, NOVELTY: 0.005137±0.0000, AVERAGE_POPULARITY: 0.642518±0.0081, DIVERSITY_MEAN_INTER_LIST: 0.893272±0.0012, DIVERSITY_HERFINDAHL: 0.989323±0.0001, COVERAGE_ITEM: 0.014955±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.313473±0.0063, SHANNON_ENTROPY: 6.835806±0.0166, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'num_factors': 436, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.049395±0.0008, PRECISION: 0.006541±0.0001, PRECISION_RECALL_MIN_DEN: 0.065411±0.0012, RECALL: 0.065411±0.0012, MAP: 0.036090±0.0007, MRR: 0.036090±0.0007, NDCG: 0.043070±0.0007, F1: 0.011893±0.0002, HIT_RATE: 0.065411±0.0012, ARHR: 0.036090±0.0007, RMSE: 0.931324±0.0012, NOVELTY: 0.005981±0.0000, AVERAGE_POPULARITY: 0.239134±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.987787±0.0000, DIVERSITY_HERFINDAHL: 0.998774±0.0000, COVERAGE_ITEM: 0.120681±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.338681±0.0016, SHANNON_ENTROPY: 9.979404±0.0030, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'num_factors': 499, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.049233±0.0007, PRECISION: 0.006467±0.0001, PRECISION_RECALL_MIN_DEN: 0.064674±0.0010, RECALL: 0.064674±0.0010, MAP: 0.036034±0.0005, MRR: 0.036034±0.0005, NDCG: 0.042863±0.0006, F1: 0.011759±0.0002, HIT_RATE: 0.064674±0.0010, ARHR: 0.036034±0.0005, RMSE: 0.932939±0.0012, NOVELTY: 0.006051±0.0000, AVERAGE_POPULARITY: 0.218833±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.989156±0.0000, DIVERSITY_HERFINDAHL: 0.998911±0.0000, COVERAGE_ITEM: 0.132858±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346144±0.0029, SHANNON_ENTROPY: 10.148614±0.0017, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'num_factors': 562, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038314±0.0009, PRECISION: 0.005023±0.0001, PRECISION_RECALL_MIN_DEN: 0.050233±0.0011, RECALL: 0.050233±0.0011, MAP: 0.028392±0.0007, MRR: 0.028392±0.0007, NDCG: 0.033591±0.0008, F1: 0.009133±0.0002, HIT_RATE: 0.050233±0.0011, ARHR: 0.028392±0.0007, RMSE: 0.954323±0.0006, NOVELTY: 0.006251±0.0000, AVERAGE_POPULARITY: 0.164015±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.989253±0.0000, DIVERSITY_HERFINDAHL: 0.998921±0.0000, COVERAGE_ITEM: 0.135356±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.348313±0.0019, SHANNON_ENTROPY: 10.195325±0.0065, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'num_factors': 798, 'n_oversamples': 29, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.046419±0.0008, PRECISION: 0.006007±0.0001, PRECISION_RECALL_MIN_DEN: 0.060074±0.0011, RECALL: 0.060074±0.0011, MAP: 0.034460±0.0006, MRR: 0.034460±0.0006, NDCG: 0.040578±0.0007, F1: 0.010922±0.0002, HIT_RATE: 0.060074±0.0011, ARHR: 0.034460±0.0006, RMSE: 0.939880±0.0011, NOVELTY: 0.006335±0.0000, AVERAGE_POPULARITY: 0.153901±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.993018±0.0000, DIVERSITY_HERFINDAHL: 0.999297±0.0000, COVERAGE_ITEM: 0.191154±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.372943±0.0017, SHANNON_ENTROPY: 10.777216±0.0035, 
CrossSearchBayesianSkopt: Search complete. Best config is 36: {'num_factors': 480, 'n_oversamples': 27, 'n_iter': 9, 'feature_weighting': 'TF-IDF'}
