SearchBayesianSkoptObject: New best config found. Config 0: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 31, 'USER_CBF_CF': 0.16846477975408072, 'ITEM_CBF_CF': 0.8914940503512917, 'RP3BETA_SIDE': 0.7270686266661155, 'ITEM_CBF_FW': 0.14068526745594015, 'PURE_SVD_SIDE': 0.21433366376899637, 'IALS_SIDE': 0.4045180459390272} - results: ROC_AUC: 0.0738573, PRECISION: 0.0104859, PRECISION_RECALL_MIN_DEN: 0.1048594, RECALL: 0.1048594, MAP: 0.0520695, MRR: 0.0520695, NDCG: 0.0644914, F1: 0.0190654, HIT_RATE: 0.1048594, ARHR: 0.0520695, RMSE: 0.0000000, NOVELTY: 0.0062700, AVERAGE_POPULARITY: 0.2421413, DIVERSITY_MEAN_INTER_LIST: 0.9877337, DIVERSITY_HERFINDAHL: 0.9987690, COVERAGE_ITEM: 0.7043525, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1710073, SHANNON_ENTROPY: 11.0066744, 
SearchBayesianSkoptObject: Config 75 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 2, 'USER_CBF_CF': 0.5585013770931706, 'ITEM_CBF_CF': 0.064407061109384, 'RP3BETA_SIDE': 0.895018842924649, 'ITEM_CBF_FW': 0.06268460269630573, 'PURE_SVD_SIDE': 0.02248093345570679, 'IALS_SIDE': 0.956716426149185} - results: ROC_AUC: 0.0769462, PRECISION: 0.0108229, PRECISION_RECALL_MIN_DEN: 0.1082291, RECALL: 0.1082291, MAP: 0.0543670, MRR: 0.0543670, NDCG: 0.0670623, F1: 0.0196780, HIT_RATE: 0.1082291, ARHR: 0.0543670, RMSE: 0.0000000, NOVELTY: 0.0062021, AVERAGE_POPULARITY: 0.2519904, DIVERSITY_MEAN_INTER_LIST: 0.9884609, DIVERSITY_HERFINDAHL: 0.9988417, COVERAGE_ITEM: 0.7616112, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1930210, SHANNON_ENTROPY: 11.2612416, 
SearchBayesianSkoptObject: Config 76 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 2, 'USER_CBF_CF': 0.8563590613699394, 'ITEM_CBF_CF': 0.9952561333676112, 'RP3BETA_SIDE': 0.09989958768156407, 'ITEM_CBF_FW': 0.013549482004932004, 'PURE_SVD_SIDE': 0.9257519624115951, 'IALS_SIDE': 0.03845368689085971} - results: ROC_AUC: 0.0769610, PRECISION: 0.0108318, PRECISION_RECALL_MIN_DEN: 0.1083178, RECALL: 0.1083178, MAP: 0.0537729, MRR: 0.0537729, NDCG: 0.0666505, F1: 0.0196941, HIT_RATE: 0.1083178, ARHR: 0.0537729, RMSE: 0.0000000, NOVELTY: 0.0062026, AVERAGE_POPULARITY: 0.2527612, DIVERSITY_MEAN_INTER_LIST: 0.9884067, DIVERSITY_HERFINDAHL: 0.9988363, COVERAGE_ITEM: 0.7603136, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920339, SHANNON_ENTROPY: 11.2502056, 
SearchBayesianSkoptObject: Config 77 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 2, 'USER_CBF_CF': 0.8976127823123206, 'ITEM_CBF_CF': 0.023303225308417223, 'RP3BETA_SIDE': 0.9809215016304, 'ITEM_CBF_FW': 0.08754384010664386, 'PURE_SVD_SIDE': 0.9732096826247948, 'IALS_SIDE': 0.8298032867779169} - results: ROC_AUC: 0.0673790, PRECISION: 0.0086504, PRECISION_RECALL_MIN_DEN: 0.0865035, RECALL: 0.0865035, MAP: 0.0492875, MRR: 0.0492875, NDCG: 0.0582307, F1: 0.0157279, HIT_RATE: 0.0865035, ARHR: 0.0492875, RMSE: 0.0000000, NOVELTY: 0.0063214, AVERAGE_POPULARITY: 0.2224448, DIVERSITY_MEAN_INTER_LIST: 0.9909773, DIVERSITY_HERFINDAHL: 0.9990933, COVERAGE_ITEM: 0.8583401, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2307525, SHANNON_ENTROPY: 11.6784478, 
SearchBayesianSkoptObject: Config 78 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770496, PRECISION: 0.0108140, PRECISION_RECALL_MIN_DEN: 0.1081405, RECALL: 0.1081405, MAP: 0.0548500, MRR: 0.0548500, NDCG: 0.0674009, F1: 0.0196619, HIT_RATE: 0.1081405, ARHR: 0.0548500, RMSE: 0.0000000, NOVELTY: 0.0062182, AVERAGE_POPULARITY: 0.2496748, DIVERSITY_MEAN_INTER_LIST: 0.9886000, DIVERSITY_HERFINDAHL: 0.9988556, COVERAGE_ITEM: 0.7624223, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1943319, SHANNON_ENTROPY: 11.2759292, 
SearchBayesianSkoptObject: New best config found. Config 79: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 80 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 4, 'USER_CBF_CF': 0.09238198684261979, 'ITEM_CBF_CF': 0.9961177006738087, 'RP3BETA_SIDE': 0.7197955352691155, 'ITEM_CBF_FW': 0.06455582233303016, 'PURE_SVD_SIDE': 0.9333250836661597, 'IALS_SIDE': 0.00940143984626718} - results: ROC_AUC: 0.0761875, PRECISION: 0.0107608, PRECISION_RECALL_MIN_DEN: 0.1076084, RECALL: 0.1076084, MAP: 0.0531264, MRR: 0.0531264, NDCG: 0.0659872, F1: 0.0195652, HIT_RATE: 0.1076084, ARHR: 0.0531264, RMSE: 0.0000000, NOVELTY: 0.0061946, AVERAGE_POPULARITY: 0.2590967, DIVERSITY_MEAN_INTER_LIST: 0.9876095, DIVERSITY_HERFINDAHL: 0.9987566, COVERAGE_ITEM: 0.7561503, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1868857, SHANNON_ENTROPY: 11.1707594, 
SearchBayesianSkoptObject: Config 81 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 3, 'USER_CBF_CF': 0.9769403840258547, 'ITEM_CBF_CF': 0.052407233874876794, 'RP3BETA_SIDE': 0.9677029916542674, 'ITEM_CBF_FW': 0.9599366712863102, 'PURE_SVD_SIDE': 0.4472098647746676, 'IALS_SIDE': 0.10874244681448933} - results: ROC_AUC: 0.0757244, PRECISION: 0.0108007, PRECISION_RECALL_MIN_DEN: 0.1080074, RECALL: 0.1080074, MAP: 0.0524901, MRR: 0.0524901, NDCG: 0.0655814, F1: 0.0196377, HIT_RATE: 0.1080074, ARHR: 0.0524901, RMSE: 0.0000000, NOVELTY: 0.0061956, AVERAGE_POPULARITY: 0.2554393, DIVERSITY_MEAN_INTER_LIST: 0.9881334, DIVERSITY_HERFINDAHL: 0.9988090, COVERAGE_ITEM: 0.7577724, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1894087, SHANNON_ENTROPY: 11.2170850, 
SearchBayesianSkoptObject: Config 82 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 2, 'USER_CBF_CF': 0.7595289285149062, 'ITEM_CBF_CF': 0.9620456124806948, 'RP3BETA_SIDE': 0.09327299320933015, 'ITEM_CBF_FW': 0.10904934199414387, 'PURE_SVD_SIDE': 0.21004195682059607, 'IALS_SIDE': 0.9906205733008614} - results: ROC_AUC: 0.0768280, PRECISION: 0.0108229, PRECISION_RECALL_MIN_DEN: 0.1082291, RECALL: 0.1082291, MAP: 0.0539372, MRR: 0.0539372, NDCG: 0.0667436, F1: 0.0196780, HIT_RATE: 0.1082291, ARHR: 0.0539372, RMSE: 0.0000000, NOVELTY: 0.0062004, AVERAGE_POPULARITY: 0.2521418, DIVERSITY_MEAN_INTER_LIST: 0.9884655, DIVERSITY_HERFINDAHL: 0.9988422, COVERAGE_ITEM: 0.7615031, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1928723, SHANNON_ENTROPY: 11.2597425, 
SearchBayesianSkoptObject: Config 83 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 7, 'USER_CBF_CF': 0.1845025796346467, 'ITEM_CBF_CF': 0.016129921775767445, 'RP3BETA_SIDE': 0.9963595239943568, 'ITEM_CBF_FW': 0.010413686728806383, 'PURE_SVD_SIDE': 0.07273144090101093, 'IALS_SIDE': 0.8658085848296366} - results: ROC_AUC: 0.0761038, PRECISION: 0.0107919, PRECISION_RECALL_MIN_DEN: 0.1079188, RECALL: 0.1079188, MAP: 0.0536465, MRR: 0.0536465, NDCG: 0.0664234, F1: 0.0196216, HIT_RATE: 0.1079188, ARHR: 0.0536465, RMSE: 0.0000000, NOVELTY: 0.0061853, AVERAGE_POPULARITY: 0.2701122, DIVERSITY_MEAN_INTER_LIST: 0.9862275, DIVERSITY_HERFINDAHL: 0.9986184, COVERAGE_ITEM: 0.7321979, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1728993, SHANNON_ENTROPY: 10.9841201, 
SearchBayesianSkoptObject: Config 84 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 4, 'USER_CBF_CF': 0.8106563485520446, 'ITEM_CBF_CF': 0.9983348765063219, 'RP3BETA_SIDE': 0.9725164122708876, 'ITEM_CBF_FW': 0.9615535164454797, 'PURE_SVD_SIDE': 0.8883569051806813, 'IALS_SIDE': 0.11137075432962643} - results: ROC_AUC: 0.0761530, PRECISION: 0.0107653, PRECISION_RECALL_MIN_DEN: 0.1076527, RECALL: 0.1076527, MAP: 0.0526348, MRR: 0.0526348, NDCG: 0.0656415, F1: 0.0195732, HIT_RATE: 0.1076527, ARHR: 0.0526348, RMSE: 0.0000000, NOVELTY: 0.0061916, AVERAGE_POPULARITY: 0.2591367, DIVERSITY_MEAN_INTER_LIST: 0.9876527, DIVERSITY_HERFINDAHL: 0.9987609, COVERAGE_ITEM: 0.7536632, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1861700, SHANNON_ENTROPY: 11.1659993, 
SearchBayesianSkoptObject: Config 85 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 3, 'USER_CBF_CF': 0.06580739928579617, 'ITEM_CBF_CF': 0.9236397214377766, 'RP3BETA_SIDE': 0.8686261041461725, 'ITEM_CBF_FW': 0.8893684263971688, 'PURE_SVD_SIDE': 0.9391354685771396, 'IALS_SIDE': 0.8481179756195129} - results: ROC_AUC: 0.0763550, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0532505, MRR: 0.0532505, NDCG: 0.0661870, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0532505, RMSE: 0.0000000, NOVELTY: 0.0061954, AVERAGE_POPULARITY: 0.2550750, DIVERSITY_MEAN_INTER_LIST: 0.9881623, DIVERSITY_HERFINDAHL: 0.9988119, COVERAGE_ITEM: 0.7577724, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1894923, SHANNON_ENTROPY: 11.2185954, 
SearchBayesianSkoptObject: Config 86 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.12079713809755258, 'ITEM_CBF_CF': 0.16070339934911018, 'RP3BETA_SIDE': 0.9651417431824749, 'ITEM_CBF_FW': 0.012873124194404898, 'PURE_SVD_SIDE': 0.9451651845976713, 'IALS_SIDE': 0.31850370701370706} - results: ROC_AUC: 0.0769314, PRECISION: 0.0107919, PRECISION_RECALL_MIN_DEN: 0.1079188, RECALL: 0.1079188, MAP: 0.0544487, MRR: 0.0544487, NDCG: 0.0670536, F1: 0.0196216, HIT_RATE: 0.1079188, ARHR: 0.0544487, RMSE: 0.0000000, NOVELTY: 0.0062175, AVERAGE_POPULARITY: 0.2494524, DIVERSITY_MEAN_INTER_LIST: 0.9886167, DIVERSITY_HERFINDAHL: 0.9988573, COVERAGE_ITEM: 0.7636118, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1944101, SHANNON_ENTROPY: 11.2789166, 
SearchBayesianSkoptObject: Config 87 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 2, 'USER_CBF_CF': 0.005685822377448636, 'ITEM_CBF_CF': 0.08408866735067423, 'RP3BETA_SIDE': 0.9906561127326641, 'ITEM_CBF_FW': 0.257152543423046, 'PURE_SVD_SIDE': 0.12341980125749799, 'IALS_SIDE': 0.9943870052673887} - results: ROC_AUC: 0.0766112, PRECISION: 0.0107919, PRECISION_RECALL_MIN_DEN: 0.1079188, RECALL: 0.1079188, MAP: 0.0540300, MRR: 0.0540300, NDCG: 0.0667340, F1: 0.0196216, HIT_RATE: 0.1079188, ARHR: 0.0540300, RMSE: 0.0000000, NOVELTY: 0.0062061, AVERAGE_POPULARITY: 0.2497740, DIVERSITY_MEAN_INTER_LIST: 0.9886223, DIVERSITY_HERFINDAHL: 0.9988578, COVERAGE_ITEM: 0.7630170, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1935898, SHANNON_ENTROPY: 11.2723912, 
SearchBayesianSkoptObject: Config 88 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 4, 'USER_CBF_CF': 0.0023224898459461856, 'ITEM_CBF_CF': 0.026063425402750647, 'RP3BETA_SIDE': 0.9796534000532408, 'ITEM_CBF_FW': 0.020779232394232742, 'PURE_SVD_SIDE': 0.9746716271701811, 'IALS_SIDE': 0.72783801516905} - results: ROC_AUC: 0.0757737, PRECISION: 0.0107608, PRECISION_RECALL_MIN_DEN: 0.1076084, RECALL: 0.1076084, MAP: 0.0530123, MRR: 0.0530123, NDCG: 0.0658783, F1: 0.0195652, HIT_RATE: 0.1076084, ARHR: 0.0530123, RMSE: 0.0000000, NOVELTY: 0.0062069, AVERAGE_POPULARITY: 0.2540983, DIVERSITY_MEAN_INTER_LIST: 0.9880499, DIVERSITY_HERFINDAHL: 0.9988006, COVERAGE_ITEM: 0.7546364, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1864426, SHANNON_ENTROPY: 11.1844890, 
SearchBayesianSkoptObject: Config 89 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770496, PRECISION: 0.0108140, PRECISION_RECALL_MIN_DEN: 0.1081405, RECALL: 0.1081405, MAP: 0.0548500, MRR: 0.0548500, NDCG: 0.0674009, F1: 0.0196619, HIT_RATE: 0.1081405, ARHR: 0.0548500, RMSE: 0.0000000, NOVELTY: 0.0062182, AVERAGE_POPULARITY: 0.2496748, DIVERSITY_MEAN_INTER_LIST: 0.9886000, DIVERSITY_HERFINDAHL: 0.9988556, COVERAGE_ITEM: 0.7624223, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1943319, SHANNON_ENTROPY: 11.2759292, 
SearchBayesianSkoptObject: Config 90 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770496, PRECISION: 0.0108140, PRECISION_RECALL_MIN_DEN: 0.1081405, RECALL: 0.1081405, MAP: 0.0548500, MRR: 0.0548500, NDCG: 0.0674009, F1: 0.0196619, HIT_RATE: 0.1081405, ARHR: 0.0548500, RMSE: 0.0000000, NOVELTY: 0.0062182, AVERAGE_POPULARITY: 0.2496748, DIVERSITY_MEAN_INTER_LIST: 0.9886000, DIVERSITY_HERFINDAHL: 0.9988556, COVERAGE_ITEM: 0.7624223, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1943319, SHANNON_ENTROPY: 11.2759292, 
SearchBayesianSkoptObject: Config 91 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 92 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.995561040408762, 'ITEM_CBF_CF': 0.15827376506965088, 'RP3BETA_SIDE': 0.7816249612941575, 'ITEM_CBF_FW': 0.05787558685480011, 'PURE_SVD_SIDE': 0.03257018898902154, 'IALS_SIDE': 0.8846212590957571} - results: ROC_AUC: 0.0750840, PRECISION: 0.0107121, PRECISION_RECALL_MIN_DEN: 0.1071207, RECALL: 0.1071207, MAP: 0.0535085, MRR: 0.0535085, NDCG: 0.0661047, F1: 0.0194765, HIT_RATE: 0.1071207, ARHR: 0.0535085, RMSE: 0.0000000, NOVELTY: 0.0061333, AVERAGE_POPULARITY: 0.2790638, DIVERSITY_MEAN_INTER_LIST: 0.9862375, DIVERSITY_HERFINDAHL: 0.9986194, COVERAGE_ITEM: 0.6347662, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1574898, SHANNON_ENTROPY: 10.7950828, 
SearchBayesianSkoptObject: Config 93 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 94 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 4, 'USER_CBF_CF': 0.06260713575539724, 'ITEM_CBF_CF': 0.7854893099588506, 'RP3BETA_SIDE': 0.09308765007940469, 'ITEM_CBF_FW': 0.05692652888817208, 'PURE_SVD_SIDE': 0.08595866999618786, 'IALS_SIDE': 0.07069599430317909} - results: ROC_AUC: 0.0766210, PRECISION: 0.0107830, PRECISION_RECALL_MIN_DEN: 0.1078301, RECALL: 0.1078301, MAP: 0.0539763, MRR: 0.0539763, NDCG: 0.0666823, F1: 0.0196055, HIT_RATE: 0.1078301, ARHR: 0.0539763, RMSE: 0.0000000, NOVELTY: 0.0061920, AVERAGE_POPULARITY: 0.2588314, DIVERSITY_MEAN_INTER_LIST: 0.9876770, DIVERSITY_HERFINDAHL: 0.9987633, COVERAGE_ITEM: 0.7526358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1855347, SHANNON_ENTROPY: 11.1621898, 
SearchBayesianSkoptObject: Config 95 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 96 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.9513203248428335, 'ITEM_CBF_CF': 0.9759197119828946, 'RP3BETA_SIDE': 0.02091572221327354, 'ITEM_CBF_FW': 0.046661229658074295, 'PURE_SVD_SIDE': 0.16189192214903206, 'IALS_SIDE': 0.1966277307127306} - results: ROC_AUC: 0.0767541, PRECISION: 0.0107874, PRECISION_RECALL_MIN_DEN: 0.1078744, RECALL: 0.1078744, MAP: 0.0544976, MRR: 0.0544976, NDCG: 0.0670681, F1: 0.0196135, HIT_RATE: 0.1078744, ARHR: 0.0544976, RMSE: 0.0000000, NOVELTY: 0.0062159, AVERAGE_POPULARITY: 0.2492239, DIVERSITY_MEAN_INTER_LIST: 0.9886396, DIVERSITY_HERFINDAHL: 0.9988596, COVERAGE_ITEM: 0.7637740, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1948215, SHANNON_ENTROPY: 11.2828282, 
SearchBayesianSkoptObject: Config 97 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 40, 'USER_CBF_CF': 0.9804248482493724, 'ITEM_CBF_CF': 0.04197985633732471, 'RP3BETA_SIDE': 0.012126792184909644, 'ITEM_CBF_FW': 0.0028101775756729235, 'PURE_SVD_SIDE': 0.04960076265493431, 'IALS_SIDE': 0.9306919548579019} - results: ROC_AUC: 0.0755422, PRECISION: 0.0106943, PRECISION_RECALL_MIN_DEN: 0.1069433, RECALL: 0.1069433, MAP: 0.0537903, MRR: 0.0537903, NDCG: 0.0662940, F1: 0.0194442, HIT_RATE: 0.1069433, ARHR: 0.0537903, RMSE: 0.0000000, NOVELTY: 0.0061045, AVERAGE_POPULARITY: 0.2818639, DIVERSITY_MEAN_INTER_LIST: 0.9861544, DIVERSITY_HERFINDAHL: 0.9986111, COVERAGE_ITEM: 0.6506083, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1570246, SHANNON_ENTROPY: 10.8016731, 
SearchBayesianSkoptObject: Config 98 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.2292985081020707, 'ITEM_CBF_CF': 0.1957461594445899, 'RP3BETA_SIDE': 0.0017761891990142335, 'ITEM_CBF_FW': 0.18543623169932502, 'PURE_SVD_SIDE': 0.8574053846654203, 'IALS_SIDE': 0.996832720507389} - results: ROC_AUC: 0.0763698, PRECISION: 0.0107786, PRECISION_RECALL_MIN_DEN: 0.1077858, RECALL: 0.1077858, MAP: 0.0534908, MRR: 0.0534908, NDCG: 0.0662929, F1: 0.0195974, HIT_RATE: 0.1077858, ARHR: 0.0534908, RMSE: 0.0000000, NOVELTY: 0.0062160, AVERAGE_POPULARITY: 0.2490640, DIVERSITY_MEAN_INTER_LIST: 0.9886543, DIVERSITY_HERFINDAHL: 0.9988610, COVERAGE_ITEM: 0.7638821, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1949439, SHANNON_ENTROPY: 11.2843615, 
SearchBayesianSkoptObject: Config 99 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770496, PRECISION: 0.0108140, PRECISION_RECALL_MIN_DEN: 0.1081405, RECALL: 0.1081405, MAP: 0.0548500, MRR: 0.0548500, NDCG: 0.0674009, F1: 0.0196619, HIT_RATE: 0.1081405, ARHR: 0.0548500, RMSE: 0.0000000, NOVELTY: 0.0062182, AVERAGE_POPULARITY: 0.2496748, DIVERSITY_MEAN_INTER_LIST: 0.9886000, DIVERSITY_HERFINDAHL: 0.9988556, COVERAGE_ITEM: 0.7624223, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1943319, SHANNON_ENTROPY: 11.2759292, 
