SearchBayesianSkoptObject: New best config found. Config 0: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 31, 'USER_CBF_CF': 0.16846477975408072, 'ITEM_CBF_CF': 0.8914940503512917, 'RP3BETA_SIDE': 0.7270686266661155, 'ITEM_CBF_FW': 0.14068526745594015, 'PURE_SVD_SIDE': 0.21433366376899637, 'IALS_SIDE': 0.4045180459390272} - results: ROC_AUC: 0.0757097, PRECISION: 0.0107032, PRECISION_RECALL_MIN_DEN: 0.1070320, RECALL: 0.1070320, MAP: 0.0540359, MRR: 0.0540359, NDCG: 0.0665021, F1: 0.0194604, HIT_RATE: 0.1070320, ARHR: 0.0540359, RMSE: 0.0000000, NOVELTY: 0.0061533, AVERAGE_POPULARITY: 0.2778263, DIVERSITY_MEAN_INTER_LIST: 0.9860544, DIVERSITY_HERFINDAHL: 0.9986011, COVERAGE_ITEM: 0.7164098, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1761020, SHANNON_ENTROPY: 10.9898272, 
SearchBayesianSkoptObject: Config 75 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 18, 'USER_CBF_CF': 0.010292846180888994, 'ITEM_CBF_CF': 0.03494016733315953, 'RP3BETA_SIDE': 0.037459359924824416, 'ITEM_CBF_FW': 0.01425517371843588, 'PURE_SVD_SIDE': 0.10947878985529827, 'IALS_SIDE': 0.9866961771643927} - results: ROC_AUC: 0.0754436, PRECISION: 0.0107165, PRECISION_RECALL_MIN_DEN: 0.1071650, RECALL: 0.1071650, MAP: 0.0536733, MRR: 0.0536733, NDCG: 0.0662504, F1: 0.0194846, HIT_RATE: 0.1071650, ARHR: 0.0536733, RMSE: 0.0000000, NOVELTY: 0.0061504, AVERAGE_POPULARITY: 0.2657105, DIVERSITY_MEAN_INTER_LIST: 0.9875600, DIVERSITY_HERFINDAHL: 0.9987516, COVERAGE_ITEM: 0.6889430, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1670942, SHANNON_ENTROPY: 10.9624714, 
SearchBayesianSkoptObject: Config 76 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 3, 'USER_CBF_CF': 0.020221430322677873, 'ITEM_CBF_CF': 0.061514455259394155, 'RP3BETA_SIDE': 0.8312707299552831, 'ITEM_CBF_FW': 0.8605604456017627, 'PURE_SVD_SIDE': 0.9522564777814579, 'IALS_SIDE': 0.07164641965533826} - results: ROC_AUC: 0.0766605, PRECISION: 0.0108406, PRECISION_RECALL_MIN_DEN: 0.1084065, RECALL: 0.1084065, MAP: 0.0540814, MRR: 0.0540814, NDCG: 0.0668743, F1: 0.0197103, HIT_RATE: 0.1084065, ARHR: 0.0540814, RMSE: 0.0000000, NOVELTY: 0.0061913, AVERAGE_POPULARITY: 0.2569548, DIVERSITY_MEAN_INTER_LIST: 0.9880860, DIVERSITY_HERFINDAHL: 0.9988042, COVERAGE_ITEM: 0.7571235, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1896193, SHANNON_ENTROPY: 11.2148165, 
SearchBayesianSkoptObject: Config 77 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 2, 'USER_CBF_CF': 0.8976127823123206, 'ITEM_CBF_CF': 0.023303225308417223, 'RP3BETA_SIDE': 0.9809215016304, 'ITEM_CBF_FW': 0.08754384010664386, 'PURE_SVD_SIDE': 0.9732096826247948, 'IALS_SIDE': 0.8298032867779169} - results: ROC_AUC: 0.0674825, PRECISION: 0.0086459, PRECISION_RECALL_MIN_DEN: 0.0864592, RECALL: 0.0864592, MAP: 0.0498656, MRR: 0.0498656, NDCG: 0.0586432, F1: 0.0157198, HIT_RATE: 0.0864592, ARHR: 0.0498656, RMSE: 0.0000000, NOVELTY: 0.0063220, AVERAGE_POPULARITY: 0.2224926, DIVERSITY_MEAN_INTER_LIST: 0.9909758, DIVERSITY_HERFINDAHL: 0.9990932, COVERAGE_ITEM: 0.8579075, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2309179, SHANNON_ENTROPY: 11.6785011, 
SearchBayesianSkoptObject: Config 78 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0764535, PRECISION: 0.0106943, PRECISION_RECALL_MIN_DEN: 0.1069433, RECALL: 0.1069433, MAP: 0.0543598, MRR: 0.0543598, NDCG: 0.0667613, F1: 0.0194442, HIT_RATE: 0.1069433, ARHR: 0.0543598, RMSE: 0.0000000, NOVELTY: 0.0062134, AVERAGE_POPULARITY: 0.2584124, DIVERSITY_MEAN_INTER_LIST: 0.9876664, DIVERSITY_HERFINDAHL: 0.9987623, COVERAGE_ITEM: 0.7312247, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1851443, SHANNON_ENTROPY: 11.1408670, 
SearchBayesianSkoptObject: New best config found. Config 79: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0772910, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0548642, MRR: 0.0548642, NDCG: 0.0674135, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0548642, RMSE: 0.0000000, NOVELTY: 0.0062271, AVERAGE_POPULARITY: 0.2476153, DIVERSITY_MEAN_INTER_LIST: 0.9887075, DIVERSITY_HERFINDAHL: 0.9988664, COVERAGE_ITEM: 0.7658286, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1956748, SHANNON_ENTROPY: 11.2933843, 
SearchBayesianSkoptObject: Config 80 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 46, 'USER_CBF_CF': 0.06407871422157531, 'ITEM_CBF_CF': 0.07985001390130199, 'RP3BETA_SIDE': 0.08286879115398961, 'ITEM_CBF_FW': 0.18812693364364258, 'PURE_SVD_SIDE': 0.017529394496749066, 'IALS_SIDE': 0.9841387215967863} - results: ROC_AUC: 0.0761629, PRECISION: 0.0106899, PRECISION_RECALL_MIN_DEN: 0.1068990, RECALL: 0.1068990, MAP: 0.0541134, MRR: 0.0541134, NDCG: 0.0665549, F1: 0.0194362, HIT_RATE: 0.1068990, ARHR: 0.0541134, RMSE: 0.0000000, NOVELTY: 0.0061053, AVERAGE_POPULARITY: 0.2887899, DIVERSITY_MEAN_INTER_LIST: 0.9854461, DIVERSITY_HERFINDAHL: 0.9985402, COVERAGE_ITEM: 0.6641795, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1621909, SHANNON_ENTROPY: 10.8289226, 
SearchBayesianSkoptObject: Config 81 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 45, 'USER_CBF_CF': 0.007641739514972825, 'ITEM_CBF_CF': 0.9435070777712773, 'RP3BETA_SIDE': 0.9465176772798738, 'ITEM_CBF_FW': 0.8653543158144309, 'PURE_SVD_SIDE': 0.01356612146822345, 'IALS_SIDE': 0.04471768153496914} - results: ROC_AUC: 0.0762122, PRECISION: 0.0106633, PRECISION_RECALL_MIN_DEN: 0.1066330, RECALL: 0.1066330, MAP: 0.0542108, MRR: 0.0542108, NDCG: 0.0665711, F1: 0.0193878, HIT_RATE: 0.1066330, ARHR: 0.0542108, RMSE: 0.0000000, NOVELTY: 0.0062127, AVERAGE_POPULARITY: 0.2603829, DIVERSITY_MEAN_INTER_LIST: 0.9873225, DIVERSITY_HERFINDAHL: 0.9987279, COVERAGE_ITEM: 0.7301433, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1863103, SHANNON_ENTROPY: 11.1239033, 
SearchBayesianSkoptObject: Config 82 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 45, 'USER_CBF_CF': 0.0016444235422132807, 'ITEM_CBF_CF': 0.007633994624297926, 'RP3BETA_SIDE': 0.6161146071399907, 'ITEM_CBF_FW': 0.014033422819158318, 'PURE_SVD_SIDE': 0.024584285205542906, 'IALS_SIDE': 0.9818080594486924} - results: ROC_AUC: 0.0762269, PRECISION: 0.0106589, PRECISION_RECALL_MIN_DEN: 0.1065886, RECALL: 0.1065886, MAP: 0.0541637, MRR: 0.0541637, NDCG: 0.0665290, F1: 0.0193798, HIT_RATE: 0.1065886, ARHR: 0.0541637, RMSE: 0.0000000, NOVELTY: 0.0062052, AVERAGE_POPULARITY: 0.2600573, DIVERSITY_MEAN_INTER_LIST: 0.9875139, DIVERSITY_HERFINDAHL: 0.9987470, COVERAGE_ITEM: 0.7032171, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1798319, SHANNON_ENTROPY: 11.0726289, 
SearchBayesianSkoptObject: Config 83 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 6, 'USER_CBF_CF': 0.07235283022204965, 'ITEM_CBF_CF': 0.990704536085673, 'RP3BETA_SIDE': 0.1788231652522503, 'ITEM_CBF_FW': 0.8856821201595435, 'PURE_SVD_SIDE': 0.108189538835358, 'IALS_SIDE': 0.9382174704728867} - results: ROC_AUC: 0.0762368, PRECISION: 0.0105347, PRECISION_RECALL_MIN_DEN: 0.1053472, RECALL: 0.1053472, MAP: 0.0538350, MRR: 0.0538350, NDCG: 0.0660175, F1: 0.0191540, HIT_RATE: 0.1053472, ARHR: 0.0538350, RMSE: 0.0000000, NOVELTY: 0.0061613, AVERAGE_POPULARITY: 0.2665979, DIVERSITY_MEAN_INTER_LIST: 0.9870107, DIVERSITY_HERFINDAHL: 0.9986967, COVERAGE_ITEM: 0.7699378, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1820199, SHANNON_ENTROPY: 11.1128501, 
SearchBayesianSkoptObject: Config 84 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 6, 'USER_CBF_CF': 0.0010749173429357441, 'ITEM_CBF_CF': 0.3017150333218533, 'RP3BETA_SIDE': 0.00487206251634198, 'ITEM_CBF_FW': 0.05177247200524694, 'PURE_SVD_SIDE': 0.13030377195717072, 'IALS_SIDE': 0.11795259227940894} - results: ROC_AUC: 0.0767442, PRECISION: 0.0108406, PRECISION_RECALL_MIN_DEN: 0.1084065, RECALL: 0.1084065, MAP: 0.0543868, MRR: 0.0543868, NDCG: 0.0671059, F1: 0.0197103, HIT_RATE: 0.1084065, ARHR: 0.0543868, RMSE: 0.0000000, NOVELTY: 0.0061719, AVERAGE_POPULARITY: 0.2593829, DIVERSITY_MEAN_INTER_LIST: 0.9878632, DIVERSITY_HERFINDAHL: 0.9987819, COVERAGE_ITEM: 0.7507975, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1842337, SHANNON_ENTROPY: 11.1545081, 
SearchBayesianSkoptObject: Config 85 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 46, 'USER_CBF_CF': 0.08301636370505318, 'ITEM_CBF_CF': 0.017192571378213842, 'RP3BETA_SIDE': 0.9393114115573423, 'ITEM_CBF_FW': 0.9284590283363312, 'PURE_SVD_SIDE': 0.1387890113798215, 'IALS_SIDE': 0.9410981642851705} - results: ROC_AUC: 0.0760496, PRECISION: 0.0106411, PRECISION_RECALL_MIN_DEN: 0.1064113, RECALL: 0.1064113, MAP: 0.0541571, MRR: 0.0541571, NDCG: 0.0664767, F1: 0.0193475, HIT_RATE: 0.1064113, ARHR: 0.0541571, RMSE: 0.0000000, NOVELTY: 0.0061815, AVERAGE_POPULARITY: 0.2698401, DIVERSITY_MEAN_INTER_LIST: 0.9866924, DIVERSITY_HERFINDAHL: 0.9986649, COVERAGE_ITEM: 0.6972695, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1766068, SHANNON_ENTROPY: 11.0039791, 
SearchBayesianSkoptObject: Config 86 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 48, 'USER_CBF_CF': 0.1782291622397443, 'ITEM_CBF_CF': 0.9192881620831539, 'RP3BETA_SIDE': 0.9857736402369456, 'ITEM_CBF_FW': 0.859154855561631, 'PURE_SVD_SIDE': 0.9947305162502798, 'IALS_SIDE': 0.9865421092091293} - results: ROC_AUC: 0.0756949, PRECISION: 0.0106190, PRECISION_RECALL_MIN_DEN: 0.1061896, RECALL: 0.1061896, MAP: 0.0536013, MRR: 0.0536013, NDCG: 0.0660033, F1: 0.0193072, HIT_RATE: 0.1061896, ARHR: 0.0536013, RMSE: 0.0000000, NOVELTY: 0.0061455, AVERAGE_POPULARITY: 0.2761360, DIVERSITY_MEAN_INTER_LIST: 0.9862323, DIVERSITY_HERFINDAHL: 0.9986189, COVERAGE_ITEM: 0.6961882, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1707289, SHANNON_ENTROPY: 10.9350363, 
SearchBayesianSkoptObject: Config 87 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 5, 'USER_CBF_CF': 0.006278828969825125, 'ITEM_CBF_CF': 0.9429757090754065, 'RP3BETA_SIDE': 0.0014481243861693696, 'ITEM_CBF_FW': 0.8501703847496606, 'PURE_SVD_SIDE': 0.021256662907339633, 'IALS_SIDE': 0.9424751766923888} - results: ROC_AUC: 0.0758870, PRECISION: 0.0103308, PRECISION_RECALL_MIN_DEN: 0.1033076, RECALL: 0.1033076, MAP: 0.0538452, MRR: 0.0538452, NDCG: 0.0655725, F1: 0.0187832, HIT_RATE: 0.1033076, ARHR: 0.0538452, RMSE: 0.0000000, NOVELTY: 0.0061838, AVERAGE_POPULARITY: 0.2580927, DIVERSITY_MEAN_INTER_LIST: 0.9878573, DIVERSITY_HERFINDAHL: 0.9987814, COVERAGE_ITEM: 0.7907002, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1900728, SHANNON_ENTROPY: 11.2182955, 
SearchBayesianSkoptObject: Config 88 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 46, 'USER_CBF_CF': 0.011705009285686742, 'ITEM_CBF_CF': 0.0298221680579236, 'RP3BETA_SIDE': 0.02040817848671384, 'ITEM_CBF_FW': 0.9975952070908536, 'PURE_SVD_SIDE': 0.966475790592315, 'IALS_SIDE': 0.9314257641121277} - results: ROC_AUC: 0.0736701, PRECISION: 0.0106057, PRECISION_RECALL_MIN_DEN: 0.1060566, RECALL: 0.1060566, MAP: 0.0522501, MRR: 0.0522501, NDCG: 0.0648690, F1: 0.0192830, HIT_RATE: 0.1060566, ARHR: 0.0522501, RMSE: 0.0000000, NOVELTY: 0.0061045, AVERAGE_POPULARITY: 0.2641888, DIVERSITY_MEAN_INTER_LIST: 0.9876846, DIVERSITY_HERFINDAHL: 0.9987641, COVERAGE_ITEM: 0.6931062, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1605589, SHANNON_ENTROPY: 10.9123780, 
SearchBayesianSkoptObject: Config 89 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770644, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0547086, MRR: 0.0547086, NDCG: 0.0672842, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0547086, RMSE: 0.0000000, NOVELTY: 0.0062256, AVERAGE_POPULARITY: 0.2479374, DIVERSITY_MEAN_INTER_LIST: 0.9886969, DIVERSITY_HERFINDAHL: 0.9988653, COVERAGE_ITEM: 0.7643687, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1951494, SHANNON_ENTROPY: 11.2884913, 
SearchBayesianSkoptObject: Config 90 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0762171, PRECISION: 0.0106722, PRECISION_RECALL_MIN_DEN: 0.1067216, RECALL: 0.1067216, MAP: 0.0542371, MRR: 0.0542371, NDCG: 0.0666105, F1: 0.0194039, HIT_RATE: 0.1067216, ARHR: 0.0542371, RMSE: 0.0000000, NOVELTY: 0.0062217, AVERAGE_POPULARITY: 0.2565375, DIVERSITY_MEAN_INTER_LIST: 0.9876746, DIVERSITY_HERFINDAHL: 0.9987631, COVERAGE_ITEM: 0.7591241, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1921657, SHANNON_ENTROPY: 11.2046823, 
SearchBayesianSkoptObject: Config 91 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0772861, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0548627, MRR: 0.0548627, NDCG: 0.0674122, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0548627, RMSE: 0.0000000, NOVELTY: 0.0062270, AVERAGE_POPULARITY: 0.2476151, DIVERSITY_MEAN_INTER_LIST: 0.9887075, DIVERSITY_HERFINDAHL: 0.9988664, COVERAGE_ITEM: 0.7658286, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1956746, SHANNON_ENTROPY: 11.2933810, 
SearchBayesianSkoptObject: Config 92 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 2, 'USER_CBF_CF': 0.9812283165756809, 'ITEM_CBF_CF': 0.057080555646436895, 'RP3BETA_SIDE': 0.9140008356588292, 'ITEM_CBF_FW': 0.016246785689168267, 'PURE_SVD_SIDE': 0.08157035718894147, 'IALS_SIDE': 0.8349809466221431} - results: ROC_AUC: 0.0768674, PRECISION: 0.0108540, PRECISION_RECALL_MIN_DEN: 0.1085395, RECALL: 0.1085395, MAP: 0.0537411, MRR: 0.0537411, NDCG: 0.0666645, F1: 0.0197345, HIT_RATE: 0.1085395, ARHR: 0.0537411, RMSE: 0.0000000, NOVELTY: 0.0062070, AVERAGE_POPULARITY: 0.2529935, DIVERSITY_MEAN_INTER_LIST: 0.9883925, DIVERSITY_HERFINDAHL: 0.9988349, COVERAGE_ITEM: 0.7587997, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1918545, SHANNON_ENTROPY: 11.2466723, 
SearchBayesianSkoptObject: Config 93 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0772910, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0548642, MRR: 0.0548642, NDCG: 0.0674135, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0548642, RMSE: 0.0000000, NOVELTY: 0.0062271, AVERAGE_POPULARITY: 0.2476153, DIVERSITY_MEAN_INTER_LIST: 0.9887075, DIVERSITY_HERFINDAHL: 0.9988664, COVERAGE_ITEM: 0.7658286, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1956748, SHANNON_ENTROPY: 11.2933843, 
SearchBayesianSkoptObject: Config 94 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.9982607169398632, 'ITEM_CBF_CF': 0.9564800545260932, 'RP3BETA_SIDE': 0.053158192549300556, 'ITEM_CBF_FW': 0.17809962480162536, 'PURE_SVD_SIDE': 0.012302466109916147, 'IALS_SIDE': 0.5253299584155059} - results: ROC_AUC: 0.0732563, PRECISION: 0.0104549, PRECISION_RECALL_MIN_DEN: 0.1045491, RECALL: 0.1045491, MAP: 0.0519468, MRR: 0.0519468, NDCG: 0.0643055, F1: 0.0190089, HIT_RATE: 0.1045491, ARHR: 0.0519468, RMSE: 0.0000000, NOVELTY: 0.0060740, AVERAGE_POPULARITY: 0.3015017, DIVERSITY_MEAN_INTER_LIST: 0.9840498, DIVERSITY_HERFINDAHL: 0.9984006, COVERAGE_ITEM: 0.6647743, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1602626, SHANNON_ENTROPY: 10.7627453, 
SearchBayesianSkoptObject: Config 95 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0764535, PRECISION: 0.0106943, PRECISION_RECALL_MIN_DEN: 0.1069433, RECALL: 0.1069433, MAP: 0.0543598, MRR: 0.0543598, NDCG: 0.0667613, F1: 0.0194442, HIT_RATE: 0.1069433, ARHR: 0.0543598, RMSE: 0.0000000, NOVELTY: 0.0062134, AVERAGE_POPULARITY: 0.2584124, DIVERSITY_MEAN_INTER_LIST: 0.9876664, DIVERSITY_HERFINDAHL: 0.9987623, COVERAGE_ITEM: 0.7312247, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1851443, SHANNON_ENTROPY: 11.1408670, 
SearchBayesianSkoptObject: Config 96 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 5, 'USER_CBF_CF': 0.3024425761250918, 'ITEM_CBF_CF': 0.004387939150907406, 'RP3BETA_SIDE': 0.07129097396993757, 'ITEM_CBF_FW': 0.04344213738273873, 'PURE_SVD_SIDE': 0.9531241608149803, 'IALS_SIDE': 0.05350102631621036} - results: ROC_AUC: 0.0750692, PRECISION: 0.0108761, PRECISION_RECALL_MIN_DEN: 0.1087612, RECALL: 0.1087612, MAP: 0.0528974, MRR: 0.0528974, NDCG: 0.0659887, F1: 0.0197748, HIT_RATE: 0.1087612, ARHR: 0.0528974, RMSE: 0.0000000, NOVELTY: 0.0061636, AVERAGE_POPULARITY: 0.2654166, DIVERSITY_MEAN_INTER_LIST: 0.9873865, DIVERSITY_HERFINDAHL: 0.9987343, COVERAGE_ITEM: 0.7544201, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1848887, SHANNON_ENTROPY: 11.1456488, 
SearchBayesianSkoptObject: Config 97 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 40, 'USER_CBF_CF': 0.9804248482493724, 'ITEM_CBF_CF': 0.04197985633732471, 'RP3BETA_SIDE': 0.012126792184909644, 'ITEM_CBF_FW': 0.0028101775756729235, 'PURE_SVD_SIDE': 0.04960076265493431, 'IALS_SIDE': 0.9306919548579019} - results: ROC_AUC: 0.0730592, PRECISION: 0.0105525, PRECISION_RECALL_MIN_DEN: 0.1055245, RECALL: 0.1055245, MAP: 0.0515942, MRR: 0.0515942, NDCG: 0.0642454, F1: 0.0191863, HIT_RATE: 0.1055245, ARHR: 0.0515942, RMSE: 0.0000000, NOVELTY: 0.0060736, AVERAGE_POPULARITY: 0.2991373, DIVERSITY_MEAN_INTER_LIST: 0.9844375, DIVERSITY_HERFINDAHL: 0.9984394, COVERAGE_ITEM: 0.6607191, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1590668, SHANNON_ENTROPY: 10.7702892, 
SearchBayesianSkoptObject: Config 98 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 35, 'USER_CBF_CF': 0.9765281012819461, 'ITEM_CBF_CF': 0.02823365877178275, 'RP3BETA_SIDE': 0.9797822055142984, 'ITEM_CBF_FW': 0.9690798826456528, 'PURE_SVD_SIDE': 0.03744550493195254, 'IALS_SIDE': 0.9738706107348669} - results: ROC_AUC: 0.0744583, PRECISION: 0.0105569, PRECISION_RECALL_MIN_DEN: 0.1055689, RECALL: 0.1055689, MAP: 0.0534483, MRR: 0.0534483, NDCG: 0.0656919, F1: 0.0191943, HIT_RATE: 0.1055689, ARHR: 0.0534483, RMSE: 0.0000000, NOVELTY: 0.0061007, AVERAGE_POPULARITY: 0.2967156, DIVERSITY_MEAN_INTER_LIST: 0.9843493, DIVERSITY_HERFINDAHL: 0.9984306, COVERAGE_ITEM: 0.6855366, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1658805, SHANNON_ENTROPY: 10.8263688, 
SearchBayesianSkoptObject: Config 99 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0772910, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0548642, MRR: 0.0548642, NDCG: 0.0674135, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0548642, RMSE: 0.0000000, NOVELTY: 0.0062271, AVERAGE_POPULARITY: 0.2476153, DIVERSITY_MEAN_INTER_LIST: 0.9887075, DIVERSITY_HERFINDAHL: 0.9988664, COVERAGE_ITEM: 0.7658286, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1956748, SHANNON_ENTROPY: 11.2933843, 
