CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.3541614777281572, 'tversky_beta': 1.8367479743127013} - results: ROC_AUC: 0.068751±0.0012, PRECISION: 0.009347±0.0001, PRECISION_RECALL_MIN_DEN: 0.093473±0.0010, RECALL: 0.093473±0.0010, MAP: 0.050576±0.0012, MRR: 0.050576±0.0012, NDCG: 0.060707±0.0012, F1: 0.016995±0.0002, HIT_RATE: 0.093473±0.0010, ARHR: 0.050576±0.0012, RMSE: 0.967066±0.0004, NOVELTY: 0.005821±0.0000, AVERAGE_POPULARITY: 0.395123±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.970369±0.0001, DIVERSITY_HERFINDAHL: 0.997031±0.0000, COVERAGE_ITEM: 0.503769±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.140686±0.0003, SHANNON_ENTROPY: 10.016048±0.0023, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 157, 'shrink': 413, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.696073706049858, 'tversky_beta': 0.857223275191255} - results: ROC_AUC: 0.072167±0.0012, PRECISION: 0.009805±0.0000, PRECISION_RECALL_MIN_DEN: 0.098052±0.0004, RECALL: 0.098052±0.0004, MAP: 0.052851±0.0011, MRR: 0.052851±0.0011, NDCG: 0.063543±0.0009, F1: 0.017828±0.0001, HIT_RATE: 0.098052±0.0004, ARHR: 0.052851±0.0011, RMSE: 0.982999±0.0001, NOVELTY: 0.005811±0.0000, AVERAGE_POPULARITY: 0.395444±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.968772±0.0002, DIVERSITY_HERFINDAHL: 0.996872±0.0000, COVERAGE_ITEM: 0.487862±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.132425±0.0006, SHANNON_ENTROPY: 9.890323±0.0088, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'topK': 105, 'shrink': 247, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.56463809568073, 'tversky_beta': 1.0650448607792458} - results: ROC_AUC: 0.074372±0.0009, PRECISION: 0.010002±0.0001, PRECISION_RECALL_MIN_DEN: 0.100023±0.0010, RECALL: 0.100023±0.0010, MAP: 0.054237±0.0010, MRR: 0.054237±0.0010, NDCG: 0.065097±0.0010, F1: 0.018186±0.0002, HIT_RATE: 0.100023±0.0010, ARHR: 0.054237±0.0010, RMSE: 0.982575±0.0001, NOVELTY: 0.005925±0.0000, AVERAGE_POPULARITY: 0.358614±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.976054±0.0001, DIVERSITY_HERFINDAHL: 0.997600±0.0000, COVERAGE_ITEM: 0.526575±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.148053±0.0005, SHANNON_ENTROPY: 10.248304±0.0067, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 24, 'shrink': 1, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.8766622437127847, 'tversky_beta': 1.9101758613666278} - results: ROC_AUC: 0.064521±0.0008, PRECISION: 0.008762±0.0001, PRECISION_RECALL_MIN_DEN: 0.087618±0.0012, RECALL: 0.087618±0.0012, MAP: 0.046912±0.0008, MRR: 0.046912±0.0008, NDCG: 0.056551±0.0008, F1: 0.015931±0.0002, HIT_RATE: 0.087618±0.0012, ARHR: 0.046912±0.0008, RMSE: 0.929975±0.0017, NOVELTY: 0.006940±0.0000, AVERAGE_POPULARITY: 0.158889±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.995299±0.0000, DIVERSITY_HERFINDAHL: 0.999524±0.0000, COVERAGE_ITEM: 0.878129±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.391383±0.0008, SHANNON_ENTROPY: 12.669577±0.0032, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.061767±0.0011, PRECISION: 0.007418±0.0001, PRECISION_RECALL_MIN_DEN: 0.074177±0.0014, RECALL: 0.074177±0.0014, MAP: 0.048219±0.0007, MRR: 0.048219±0.0007, NDCG: 0.054506±0.0008, F1: 0.013487±0.0002, HIT_RATE: 0.074177±0.0014, ARHR: 0.048219±0.0007, RMSE: 0.997760±0.0000, NOVELTY: 0.006913±0.0000, AVERAGE_POPULARITY: 0.126020±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.951646±0.0004, DIVERSITY_HERFINDAHL: 0.995159±0.0000, COVERAGE_ITEM: 0.580784±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.248059±0.0009, SHANNON_ENTROPY: 10.946334±0.0087, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 1, 'shrink': 1045, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.058846±0.0010, PRECISION: 0.007336±0.0001, PRECISION_RECALL_MIN_DEN: 0.073357±0.0015, RECALL: 0.073357±0.0015, MAP: 0.044389±0.0006, MRR: 0.044389±0.0006, NDCG: 0.051359±0.0007, F1: 0.013338±0.0003, HIT_RATE: 0.073357±0.0015, ARHR: 0.044389±0.0006, RMSE: 0.997138±0.0001, NOVELTY: 0.006830±0.0000, AVERAGE_POPULARITY: 0.149586±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.935681±0.0009, DIVERSITY_HERFINDAHL: 0.993563±0.0001, COVERAGE_ITEM: 0.442487±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.195829±0.0011, SHANNON_ENTROPY: 10.201037±0.0163, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 31, 'shrink': 219, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.002633183970550013, 'tversky_beta': 0.09470534956867185} - results: ROC_AUC: 0.064624±0.0013, PRECISION: 0.008783±0.0001, PRECISION_RECALL_MIN_DEN: 0.087835±0.0009, RECALL: 0.087835±0.0009, MAP: 0.047558±0.0012, MRR: 0.047558±0.0012, NDCG: 0.057070±0.0011, F1: 0.015970±0.0002, HIT_RATE: 0.087835±0.0009, ARHR: 0.047558±0.0012, RMSE: 0.924534±0.0022, NOVELTY: 0.005764±0.0000, AVERAGE_POPULARITY: 0.427435±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.961190±0.0003, DIVERSITY_HERFINDAHL: 0.996114±0.0000, COVERAGE_ITEM: 0.516745±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.138220±0.0004, SHANNON_ENTROPY: 9.832971±0.0066, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 3, 'shrink': 957, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.7115512370457415, 'tversky_beta': 1.9453445792967385} - results: ROC_AUC: 0.075792±0.0004, PRECISION: 0.009765±0.0001, PRECISION_RECALL_MIN_DEN: 0.097653±0.0007, RECALL: 0.097653±0.0007, MAP: 0.056240±0.0003, MRR: 0.056240±0.0003, NDCG: 0.066138±0.0003, F1: 0.017755±0.0001, HIT_RATE: 0.097653±0.0007, ARHR: 0.056240±0.0003, RMSE: 0.993766±0.0001, NOVELTY: 0.006851±0.0000, AVERAGE_POPULARITY: 0.138118±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.988079±0.0001, DIVERSITY_HERFINDAHL: 0.998802±0.0000, COVERAGE_ITEM: 0.739108±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.307729±0.0010, SHANNON_ENTROPY: 12.032465±0.0076, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 1, 'shrink': 1702, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057310±0.0009, PRECISION: 0.007139±0.0001, PRECISION_RECALL_MIN_DEN: 0.071386±0.0013, RECALL: 0.071386±0.0013, MAP: 0.043301±0.0007, MRR: 0.043301±0.0007, NDCG: 0.050058±0.0007, F1: 0.012979±0.0002, HIT_RATE: 0.071386±0.0013, ARHR: 0.043301±0.0007, RMSE: 0.998266±0.0000, NOVELTY: 0.006769±0.0000, AVERAGE_POPULARITY: 0.157923±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.948938±0.0004, DIVERSITY_HERFINDAHL: 0.994888±0.0000, COVERAGE_ITEM: 0.420676±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203307±0.0006, SHANNON_ENTROPY: 10.336392±0.0078, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 25, 'shrink': 653, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.027590805780686407, 'tversky_beta': 0.18376306863742545} - results: ROC_AUC: 0.079371±0.0007, PRECISION: 0.010555±0.0001, PRECISION_RECALL_MIN_DEN: 0.105547±0.0011, RECALL: 0.105547±0.0011, MAP: 0.058295±0.0009, MRR: 0.058295±0.0009, NDCG: 0.069519±0.0008, F1: 0.019190±0.0002, HIT_RATE: 0.105547±0.0011, ARHR: 0.058295±0.0009, RMSE: 0.981327±0.0001, NOVELTY: 0.006527±0.0000, AVERAGE_POPULARITY: 0.251461±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.988265±0.0001, DIVERSITY_HERFINDAHL: 0.998821±0.0000, COVERAGE_ITEM: 0.755318±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.269123±0.0007, SHANNON_ENTROPY: 11.655235±0.0087, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 144, 'shrink': 1992, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.07260197947381687, 'tversky_beta': 0.2274854969422631} - results: ROC_AUC: 0.074953±0.0007, PRECISION: 0.010182±0.0001, PRECISION_RECALL_MIN_DEN: 0.101823±0.0005, RECALL: 0.101823±0.0005, MAP: 0.054485±0.0008, MRR: 0.054485±0.0008, NDCG: 0.065688±0.0008, F1: 0.018513±0.0001, HIT_RATE: 0.101823±0.0005, ARHR: 0.054485±0.0008, RMSE: 0.989505±0.0001, NOVELTY: 0.005995±0.0000, AVERAGE_POPULARITY: 0.414984±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.957536±0.0003, DIVERSITY_HERFINDAHL: 0.995748±0.0000, COVERAGE_ITEM: 0.669976±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.178590±0.0006, SHANNON_ENTROPY: 10.206994±0.0063, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 1, 'shrink': 1705, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.052407±0.0011, PRECISION: 0.006524±0.0001, PRECISION_RECALL_MIN_DEN: 0.065235±0.0010, RECALL: 0.065235±0.0010, MAP: 0.039889±0.0010, MRR: 0.039889±0.0010, NDCG: 0.045983±0.0010, F1: 0.011861±0.0002, HIT_RATE: 0.065235±0.0010, ARHR: 0.039889±0.0010, RMSE: 0.997897±0.0001, NOVELTY: 0.006703±0.0000, AVERAGE_POPULARITY: 0.160173±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.961113±0.0003, DIVERSITY_HERFINDAHL: 0.996106±0.0000, COVERAGE_ITEM: 0.476778±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.196315±0.0006, SHANNON_ENTROPY: 10.552693±0.0107, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 1, 'shrink': 1677, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057373±0.0009, PRECISION: 0.007144±0.0001, PRECISION_RECALL_MIN_DEN: 0.071443±0.0013, RECALL: 0.071443±0.0013, MAP: 0.043340±0.0007, MRR: 0.043340±0.0007, NDCG: 0.050103±0.0007, F1: 0.012990±0.0002, HIT_RATE: 0.071443±0.0013, ARHR: 0.043340±0.0007, RMSE: 0.998249±0.0000, NOVELTY: 0.006769±0.0000, AVERAGE_POPULARITY: 0.157861±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.948748±0.0005, DIVERSITY_HERFINDAHL: 0.994869±0.0000, COVERAGE_ITEM: 0.421281±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203146±0.0007, SHANNON_ENTROPY: 10.334777±0.0090, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 200, 'shrink': 1721, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.065781±0.0012, PRECISION: 0.008924±0.0001, PRECISION_RECALL_MIN_DEN: 0.089236±0.0011, RECALL: 0.089236±0.0011, MAP: 0.048312±0.0011, MRR: 0.048312±0.0011, NDCG: 0.057989±0.0011, F1: 0.016225±0.0002, HIT_RATE: 0.089236±0.0011, ARHR: 0.048312±0.0011, RMSE: 0.990558±0.0001, NOVELTY: 0.005574±0.0000, AVERAGE_POPULARITY: 0.500677±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.936962±0.0003, DIVERSITY_HERFINDAHL: 0.993691±0.0000, COVERAGE_ITEM: 0.466634±0.0047, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.104539±0.0005, SHANNON_ENTROPY: 9.018610±0.0086, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 178, 'shrink': 587, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.061039604366121006, 'tversky_beta': 1.8352137180645132} - results: ROC_AUC: 0.073697±0.0009, PRECISION: 0.010002±0.0000, PRECISION_RECALL_MIN_DEN: 0.100023±0.0004, RECALL: 0.100023±0.0004, MAP: 0.053769±0.0007, MRR: 0.053769±0.0007, NDCG: 0.064709±0.0006, F1: 0.018186±0.0001, HIT_RATE: 0.100023±0.0004, ARHR: 0.053769±0.0007, RMSE: 0.976354±0.0001, NOVELTY: 0.006236±0.0000, AVERAGE_POPULARITY: 0.350374±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.974710±0.0001, DIVERSITY_HERFINDAHL: 0.997465±0.0000, COVERAGE_ITEM: 0.714344±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.220624±0.0008, SHANNON_ENTROPY: 10.870938±0.0035, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 187, 'shrink': 869, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.0069818692823329104, 'tversky_beta': 0.13844284781674257} - results: ROC_AUC: 0.072576±0.0007, PRECISION: 0.009907±0.0000, PRECISION_RECALL_MIN_DEN: 0.099066±0.0005, RECALL: 0.099066±0.0005, MAP: 0.052423±0.0009, MRR: 0.052423±0.0009, NDCG: 0.063459±0.0008, F1: 0.018012±0.0001, HIT_RATE: 0.099066±0.0005, ARHR: 0.052423±0.0009, RMSE: 0.974698±0.0001, NOVELTY: 0.005917±0.0000, AVERAGE_POPULARITY: 0.442803±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.948968±0.0002, DIVERSITY_HERFINDAHL: 0.994891±0.0000, COVERAGE_ITEM: 0.654836±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.166878±0.0005, SHANNON_ENTROPY: 9.940891±0.0033, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 1, 'shrink': 1695, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057326±0.0009, PRECISION: 0.007140±0.0001, PRECISION_RECALL_MIN_DEN: 0.071398±0.0013, RECALL: 0.071398±0.0013, MAP: 0.043317±0.0006, MRR: 0.043317±0.0006, NDCG: 0.050073±0.0007, F1: 0.012981±0.0002, HIT_RATE: 0.071398±0.0013, ARHR: 0.043317±0.0006, RMSE: 0.998261±0.0000, NOVELTY: 0.006769±0.0000, AVERAGE_POPULARITY: 0.157898±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.948888±0.0004, DIVERSITY_HERFINDAHL: 0.994883±0.0000, COVERAGE_ITEM: 0.420795±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203276±0.0007, SHANNON_ENTROPY: 10.335956±0.0081, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 200, 'shrink': 1570, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.066146±0.0012, PRECISION: 0.008970±0.0001, PRECISION_RECALL_MIN_DEN: 0.089703±0.0012, RECALL: 0.089703±0.0012, MAP: 0.048476±0.0011, MRR: 0.048476±0.0011, NDCG: 0.058228±0.0011, F1: 0.016310±0.0002, HIT_RATE: 0.089703±0.0012, ARHR: 0.048476±0.0011, RMSE: 0.989888±0.0001, NOVELTY: 0.005589±0.0000, AVERAGE_POPULARITY: 0.492525±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.940269±0.0003, DIVERSITY_HERFINDAHL: 0.994022±0.0000, COVERAGE_ITEM: 0.467294±0.0048, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.105854±0.0006, SHANNON_ENTROPY: 9.080890±0.0089, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 194, 'shrink': 1533, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9332836349807088, 'tversky_beta': 1.9014630511288433} - results: ROC_AUC: 0.076705±0.0009, PRECISION: 0.010222±0.0001, PRECISION_RECALL_MIN_DEN: 0.102221±0.0006, RECALL: 0.102221±0.0006, MAP: 0.056311±0.0009, MRR: 0.056311±0.0009, NDCG: 0.067211±0.0008, F1: 0.018586±0.0001, HIT_RATE: 0.102221±0.0006, ARHR: 0.056311±0.0009, RMSE: 0.989964±0.0001, NOVELTY: 0.006408±0.0000, AVERAGE_POPULARITY: 0.293208±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.983604±0.0001, DIVERSITY_HERFINDAHL: 0.998355±0.0000, COVERAGE_ITEM: 0.730316±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.249004±0.0006, SHANNON_ENTROPY: 11.332001±0.0046, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 191, 'shrink': 1, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.008360732890878577, 'tversky_beta': 0.2955654699047566} - results: ROC_AUC: 0.068273±0.0011, PRECISION: 0.009367±0.0001, PRECISION_RECALL_MIN_DEN: 0.093667±0.0010, RECALL: 0.093667±0.0010, MAP: 0.049026±0.0009, MRR: 0.049026±0.0009, NDCG: 0.059585±0.0009, F1: 0.017030±0.0002, HIT_RATE: 0.093667±0.0010, ARHR: 0.049026±0.0009, RMSE: 0.919200±0.0011, NOVELTY: 0.006500±0.0000, AVERAGE_POPULARITY: 0.288437±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.979572±0.0002, DIVERSITY_HERFINDAHL: 0.997952±0.0000, COVERAGE_ITEM: 0.799600±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.275400±0.0008, SHANNON_ENTROPY: 11.386286±0.0065, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 91, 'shrink': 1997, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.3002450266512154, 'tversky_beta': 0.045615418611605126} - results: ROC_AUC: 0.062376±0.0011, PRECISION: 0.008548±0.0001, PRECISION_RECALL_MIN_DEN: 0.085477±0.0009, RECALL: 0.085477±0.0009, MAP: 0.045812±0.0009, MRR: 0.045812±0.0009, NDCG: 0.055169±0.0009, F1: 0.015541±0.0002, HIT_RATE: 0.085477±0.0009, ARHR: 0.045812±0.0009, RMSE: 0.940048±0.0006, NOVELTY: 0.005571±0.0000, AVERAGE_POPULARITY: 0.515989±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.927089±0.0004, DIVERSITY_HERFINDAHL: 0.992704±0.0000, COVERAGE_ITEM: 0.473209±0.0040, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.111692±0.0004, SHANNON_ENTROPY: 9.022630±0.0074, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 3, 'shrink': 1189, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.6837480521152368, 'tversky_beta': 1.993221052484887} - results: ROC_AUC: 0.076254±0.0005, PRECISION: 0.009806±0.0001, PRECISION_RECALL_MIN_DEN: 0.098064±0.0007, RECALL: 0.098064±0.0007, MAP: 0.056724±0.0004, MRR: 0.056724±0.0004, NDCG: 0.066606±0.0004, F1: 0.017830±0.0001, HIT_RATE: 0.098064±0.0007, ARHR: 0.056724±0.0004, RMSE: 0.994654±0.0001, NOVELTY: 0.006831±0.0000, AVERAGE_POPULARITY: 0.143514±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.987865±0.0001, DIVERSITY_HERFINDAHL: 0.998781±0.0000, COVERAGE_ITEM: 0.734015±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.301599±0.0011, SHANNON_ENTROPY: 11.980651±0.0089, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 200, 'shrink': 1642, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.917037653725844, 'tversky_beta': 0.006051120942415446} - results: ROC_AUC: 0.077303±0.0008, PRECISION: 0.010338±0.0001, PRECISION_RECALL_MIN_DEN: 0.103383±0.0006, RECALL: 0.103383±0.0006, MAP: 0.056475±0.0006, MRR: 0.056475±0.0006, NDCG: 0.067610±0.0006, F1: 0.018797±0.0001, HIT_RATE: 0.103383±0.0006, ARHR: 0.056475±0.0006, RMSE: 0.988501±0.0001, NOVELTY: 0.006262±0.0000, AVERAGE_POPULARITY: 0.321972±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.979797±0.0001, DIVERSITY_HERFINDAHL: 0.997974±0.0000, COVERAGE_ITEM: 0.703260±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.218956±0.0008, SHANNON_ENTROPY: 10.996750±0.0058, 
CrossSearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 200, 'shrink': 1753, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066774±0.0013, PRECISION: 0.009078±0.0002, PRECISION_RECALL_MIN_DEN: 0.090785±0.0015, RECALL: 0.090785±0.0015, MAP: 0.048988±0.0012, MRR: 0.048988±0.0012, NDCG: 0.058867±0.0013, F1: 0.016506±0.0003, HIT_RATE: 0.090785±0.0015, ARHR: 0.048988±0.0012, RMSE: 0.992975±0.0001, NOVELTY: 0.005544±0.0000, AVERAGE_POPULARITY: 0.517464±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.930298±0.0004, DIVERSITY_HERFINDAHL: 0.993024±0.0000, COVERAGE_ITEM: 0.451106±0.0034, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.101232±0.0006, SHANNON_ENTROPY: 8.889910±0.0083, 
CrossSearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 196, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.4871698959659866, 'tversky_beta': 0.0959954987256966} - results: ROC_AUC: 0.074263±0.0007, PRECISION: 0.010105±0.0001, PRECISION_RECALL_MIN_DEN: 0.101048±0.0005, RECALL: 0.101048±0.0005, MAP: 0.054083±0.0009, MRR: 0.054083±0.0009, NDCG: 0.065193±0.0008, F1: 0.018372±0.0001, HIT_RATE: 0.101048±0.0005, ARHR: 0.054083±0.0009, RMSE: 0.988913±0.0001, NOVELTY: 0.005967±0.0000, AVERAGE_POPULARITY: 0.422073±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.956451±0.0003, DIVERSITY_HERFINDAHL: 0.995640±0.0000, COVERAGE_ITEM: 0.661703±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.173320±0.0006, SHANNON_ENTROPY: 10.118554±0.0058, 
CrossSearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 20, 'shrink': 974, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9972083263974618, 'tversky_beta': 1.8847522823884044} - results: ROC_AUC: 0.076641±0.0006, PRECISION: 0.010015±0.0001, PRECISION_RECALL_MIN_DEN: 0.100148±0.0008, RECALL: 0.100148±0.0008, MAP: 0.056612±0.0008, MRR: 0.056612±0.0008, NDCG: 0.066987±0.0006, F1: 0.018209±0.0001, HIT_RATE: 0.100148±0.0008, ARHR: 0.056612±0.0008, RMSE: 0.991799±0.0001, NOVELTY: 0.006984±0.0000, AVERAGE_POPULARITY: 0.143686±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.995971±0.0000, DIVERSITY_HERFINDAHL: 0.999591±0.0000, COVERAGE_ITEM: 0.803266±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.362372±0.0010, SHANNON_ENTROPY: 12.556266±0.0038, 
CrossSearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 4, 'shrink': 1542, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9606603759651327, 'tversky_beta': 0.008029501748396674} - results: ROC_AUC: 0.076113±0.0008, PRECISION: 0.009760±0.0001, PRECISION_RECALL_MIN_DEN: 0.097597±0.0011, RECALL: 0.097597±0.0011, MAP: 0.056525±0.0005, MRR: 0.056525±0.0005, NDCG: 0.066355±0.0006, F1: 0.017745±0.0002, HIT_RATE: 0.097597±0.0011, ARHR: 0.056525±0.0005, RMSE: 0.994835±0.0001, NOVELTY: 0.006796±0.0000, AVERAGE_POPULARITY: 0.160659±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.985684±0.0001, DIVERSITY_HERFINDAHL: 0.998563±0.0000, COVERAGE_ITEM: 0.735831±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.280193±0.0007, SHANNON_ENTROPY: 11.746555±0.0043, 
