CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.067079±0.0014, PRECISION: 0.009093±0.0001, PRECISION_RECALL_MIN_DEN: 0.090933±0.0011, RECALL: 0.090933±0.0011, MAP: 0.049468±0.0013, MRR: 0.049468±0.0013, NDCG: 0.059264±0.0013, F1: 0.016533±0.0002, HIT_RATE: 0.090933±0.0011, ARHR: 0.049468±0.0013, RMSE: 0.963358±0.0005, NOVELTY: 0.005828±0.0000, AVERAGE_POPULARITY: 0.396305±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.969320±0.0002, DIVERSITY_HERFINDAHL: 0.996927±0.0000, COVERAGE_ITEM: 0.520443±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.143937±0.0005, SHANNON_ENTROPY: 10.040493±0.0038, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 189, 'shrink': 1989, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075689±0.0007, PRECISION: 0.010199±0.0001, PRECISION_RECALL_MIN_DEN: 0.101993±0.0005, RECALL: 0.101993±0.0005, MAP: 0.055305±0.0007, MRR: 0.055305±0.0007, NDCG: 0.066369±0.0006, F1: 0.018544±0.0001, HIT_RATE: 0.101993±0.0005, ARHR: 0.055305±0.0007, RMSE: 0.990573±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.369064±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.970134±0.0002, DIVERSITY_HERFINDAHL: 0.997008±0.0000, COVERAGE_ITEM: 0.692209±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201976±0.0007, SHANNON_ENTROPY: 10.632925±0.0061, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 200, 'shrink': 1241, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064964±0.0012, PRECISION: 0.008839±0.0001, PRECISION_RECALL_MIN_DEN: 0.088393±0.0012, RECALL: 0.088393±0.0012, MAP: 0.047602±0.0012, MRR: 0.047602±0.0012, NDCG: 0.057244±0.0012, F1: 0.016071±0.0002, HIT_RATE: 0.088393±0.0012, ARHR: 0.047602±0.0012, RMSE: 0.989088±0.0001, NOVELTY: 0.005511±0.0000, AVERAGE_POPULARITY: 0.535604±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.921503±0.0005, DIVERSITY_HERFINDAHL: 0.992145±0.0001, COVERAGE_ITEM: 0.449819±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098247±0.0006, SHANNON_ENTROPY: 8.739937±0.0095, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 199, 'shrink': 1990, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075545±0.0007, PRECISION: 0.010171±0.0001, PRECISION_RECALL_MIN_DEN: 0.101709±0.0006, RECALL: 0.101709±0.0006, MAP: 0.055168±0.0007, MRR: 0.055168±0.0007, NDCG: 0.066198±0.0006, F1: 0.018492±0.0001, HIT_RATE: 0.101709±0.0006, ARHR: 0.055168±0.0007, RMSE: 0.990434±0.0000, NOVELTY: 0.006122±0.0000, AVERAGE_POPULARITY: 0.374513±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.968929±0.0001, DIVERSITY_HERFINDAHL: 0.996887±0.0000, COVERAGE_ITEM: 0.689462±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.199255±0.0009, SHANNON_ENTROPY: 10.581942±0.0058, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 200, 'shrink': 1226, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064988±0.0012, PRECISION: 0.008847±0.0001, PRECISION_RECALL_MIN_DEN: 0.088472±0.0012, RECALL: 0.088472±0.0012, MAP: 0.047636±0.0012, MRR: 0.047636±0.0012, NDCG: 0.057287±0.0012, F1: 0.016086±0.0002, HIT_RATE: 0.088472±0.0012, ARHR: 0.047636±0.0012, RMSE: 0.989004±0.0001, NOVELTY: 0.005512±0.0000, AVERAGE_POPULARITY: 0.535023±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.921815±0.0005, DIVERSITY_HERFINDAHL: 0.992176±0.0001, COVERAGE_ITEM: 0.449895±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098338±0.0006, SHANNON_ENTROPY: 8.744835±0.0094, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 200, 'shrink': 1218, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.065030±0.0012, PRECISION: 0.008848±0.0001, PRECISION_RECALL_MIN_DEN: 0.088484±0.0012, RECALL: 0.088484±0.0012, MAP: 0.047662±0.0012, MRR: 0.047662±0.0012, NDCG: 0.057311±0.0012, F1: 0.016088±0.0002, HIT_RATE: 0.088484±0.0012, ARHR: 0.047662±0.0012, RMSE: 0.988960±0.0001, NOVELTY: 0.005512±0.0000, AVERAGE_POPULARITY: 0.534669±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.922005±0.0005, DIVERSITY_HERFINDAHL: 0.992195±0.0001, COVERAGE_ITEM: 0.449970±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098386±0.0006, SHANNON_ENTROPY: 8.747718±0.0093, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 200, 'shrink': 1211, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.065034±0.0012, PRECISION: 0.008851±0.0001, PRECISION_RECALL_MIN_DEN: 0.088507±0.0012, RECALL: 0.088507±0.0012, MAP: 0.047673±0.0012, MRR: 0.047673±0.0012, NDCG: 0.057324±0.0012, F1: 0.016092±0.0002, HIT_RATE: 0.088507±0.0012, ARHR: 0.047673±0.0012, RMSE: 0.988920±0.0001, NOVELTY: 0.005513±0.0000, AVERAGE_POPULARITY: 0.534375±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.922158±0.0005, DIVERSITY_HERFINDAHL: 0.992211±0.0001, COVERAGE_ITEM: 0.449981±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098430±0.0006, SHANNON_ENTROPY: 8.750140±0.0091, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 189, 'shrink': 8, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.037367±0.0008, PRECISION: 0.004974±0.0001, PRECISION_RECALL_MIN_DEN: 0.049744±0.0009, RECALL: 0.049744±0.0009, MAP: 0.027652±0.0009, MRR: 0.027652±0.0009, NDCG: 0.032891±0.0009, F1: 0.009044±0.0002, HIT_RATE: 0.049744±0.0009, ARHR: 0.027652±0.0009, RMSE: 0.932096±0.0007, NOVELTY: 0.007281±0.0000, AVERAGE_POPULARITY: 0.068763±0.0006, DIVERSITY_MEAN_INTER_LIST: 0.998705±0.0000, DIVERSITY_HERFINDAHL: 0.999865±0.0000, COVERAGE_ITEM: 0.919189±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.523227±0.0019, SHANNON_ENTROPY: 13.460750±0.0034, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 3, 'shrink': 1654, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.076202±0.0007, PRECISION: 0.009716±0.0001, PRECISION_RECALL_MIN_DEN: 0.097164±0.0010, RECALL: 0.097164±0.0010, MAP: 0.056722±0.0005, MRR: 0.056722±0.0005, NDCG: 0.066412±0.0006, F1: 0.017666±0.0002, HIT_RATE: 0.097164±0.0010, ARHR: 0.056722±0.0005, RMSE: 0.995533±0.0000, NOVELTY: 0.006767±0.0000, AVERAGE_POPULARITY: 0.162970±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.983811±0.0002, DIVERSITY_HERFINDAHL: 0.998375±0.0000, COVERAGE_ITEM: 0.708905±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.270851±0.0013, SHANNON_ENTROPY: 11.655660±0.0116, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 12, 'shrink': 0, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.066812±0.0010, PRECISION: 0.009239±0.0001, PRECISION_RECALL_MIN_DEN: 0.092391±0.0014, RECALL: 0.092391±0.0014, MAP: 0.048212±0.0009, MRR: 0.048212±0.0009, NDCG: 0.058640±0.0010, F1: 0.016798±0.0003, HIT_RATE: 0.092391±0.0014, ARHR: 0.048212±0.0009, RMSE: 0.929530±0.0020, NOVELTY: 0.006842±0.0000, AVERAGE_POPULARITY: 0.163735±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.993460±0.0001, DIVERSITY_HERFINDAHL: 0.999340±0.0000, COVERAGE_ITEM: 0.853885±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.351389±0.0012, SHANNON_ENTROPY: 12.385012±0.0072, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 199, 'shrink': 1595, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075920±0.0008, PRECISION: 0.010207±0.0001, PRECISION_RECALL_MIN_DEN: 0.102073±0.0011, RECALL: 0.102073±0.0011, MAP: 0.055522±0.0006, MRR: 0.055522±0.0006, NDCG: 0.066556±0.0007, F1: 0.018559±0.0002, HIT_RATE: 0.102073±0.0011, ARHR: 0.055522±0.0006, RMSE: 0.988624±0.0001, NOVELTY: 0.006178±0.0000, AVERAGE_POPULARITY: 0.357614±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.972653±0.0001, DIVERSITY_HERFINDAHL: 0.997260±0.0000, COVERAGE_ITEM: 0.697702±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.208612±0.0007, SHANNON_ENTROPY: 10.739678±0.0041, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 1, 'shrink': 836, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.057379±0.0009, PRECISION: 0.007144±0.0001, PRECISION_RECALL_MIN_DEN: 0.071443±0.0013, RECALL: 0.071443±0.0013, MAP: 0.043352±0.0006, MRR: 0.043352±0.0006, NDCG: 0.050112±0.0007, F1: 0.012990±0.0002, HIT_RATE: 0.071443±0.0013, ARHR: 0.043352±0.0006, RMSE: 0.996889±0.0001, NOVELTY: 0.006770±0.0000, AVERAGE_POPULARITY: 0.157852±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.948711±0.0005, DIVERSITY_HERFINDAHL: 0.994866±0.0001, COVERAGE_ITEM: 0.421411±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203093±0.0008, SHANNON_ENTROPY: 10.334381±0.0099, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 4, 'shrink': 968, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.077340±0.0008, PRECISION: 0.010014±0.0001, PRECISION_RECALL_MIN_DEN: 0.100137±0.0014, RECALL: 0.100137±0.0014, MAP: 0.057136±0.0007, MRR: 0.057136±0.0007, NDCG: 0.067408±0.0008, F1: 0.018207±0.0003, HIT_RATE: 0.100137±0.0014, ARHR: 0.057136±0.0007, RMSE: 0.992716±0.0001, NOVELTY: 0.006823±0.0000, AVERAGE_POPULARITY: 0.153473±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.989536±0.0001, DIVERSITY_HERFINDAHL: 0.998948±0.0000, COVERAGE_ITEM: 0.758410±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.301691±0.0013, SHANNON_ENTROPY: 12.011883±0.0102, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 2, 'shrink': 1677, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.073086±0.0010, PRECISION: 0.009141±0.0001, PRECISION_RECALL_MIN_DEN: 0.091411±0.0015, RECALL: 0.091411±0.0015, MAP: 0.055274±0.0007, MRR: 0.055274±0.0007, NDCG: 0.063961±0.0009, F1: 0.016620±0.0003, HIT_RATE: 0.091411±0.0015, ARHR: 0.055274±0.0007, RMSE: 0.996072±0.0000, NOVELTY: 0.006784±0.0000, AVERAGE_POPULARITY: 0.153405±0.0005, DIVERSITY_MEAN_INTER_LIST: 0.976179±0.0002, DIVERSITY_HERFINDAHL: 0.997612±0.0000, COVERAGE_ITEM: 0.664071±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.256685±0.0008, SHANNON_ENTROPY: 11.418751±0.0090, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 197, 'shrink': 1069, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.076119±0.0008, PRECISION: 0.010186±0.0000, PRECISION_RECALL_MIN_DEN: 0.101857±0.0005, RECALL: 0.101857±0.0005, MAP: 0.055688±0.0007, MRR: 0.055688±0.0007, NDCG: 0.066642±0.0007, F1: 0.018519±0.0001, HIT_RATE: 0.101857±0.0005, ARHR: 0.055688±0.0007, RMSE: 0.984767±0.0001, NOVELTY: 0.006307±0.0000, AVERAGE_POPULARITY: 0.320915±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.979467±0.0001, DIVERSITY_HERFINDAHL: 0.997941±0.0000, COVERAGE_ITEM: 0.716615±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.231259±0.0009, SHANNON_ENTROPY: 11.083399±0.0051, 
CrossSearchBayesianSkopt: New best config found. Config 98: {'topK': 26, 'shrink': 1996, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.079743±0.0009, PRECISION: 0.010486±0.0001, PRECISION_RECALL_MIN_DEN: 0.104864±0.0008, RECALL: 0.104864±0.0008, MAP: 0.058685±0.0009, MRR: 0.058685±0.0009, NDCG: 0.069678±0.0008, F1: 0.019066±0.0001, HIT_RATE: 0.104864±0.0008, ARHR: 0.058685±0.0009, RMSE: 0.994325±0.0001, NOVELTY: 0.006649±0.0000, AVERAGE_POPULARITY: 0.218725±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.991433±0.0000, DIVERSITY_HERFINDAHL: 0.999138±0.0000, COVERAGE_ITEM: 0.769549±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.290602±0.0005, SHANNON_ENTROPY: 11.921922±0.0018, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 9, 'shrink': 1995, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.079140±0.0011, PRECISION: 0.010285±0.0001, PRECISION_RECALL_MIN_DEN: 0.102848±0.0013, RECALL: 0.102848±0.0013, MAP: 0.058379±0.0008, MRR: 0.058379±0.0008, NDCG: 0.068992±0.0009, F1: 0.018700±0.0002, HIT_RATE: 0.102848±0.0013, ARHR: 0.058379±0.0008, RMSE: 0.995274±0.0000, NOVELTY: 0.006765±0.0000, AVERAGE_POPULARITY: 0.181744±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.992353±0.0001, DIVERSITY_HERFINDAHL: 0.999230±0.0000, COVERAGE_ITEM: 0.769505±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.308882±0.0006, SHANNON_ENTROPY: 12.051414±0.0051, 
CrossSearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 1, 'shrink': 1682, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.055357±0.0009, PRECISION: 0.006906±0.0001, PRECISION_RECALL_MIN_DEN: 0.069063±0.0010, RECALL: 0.069063±0.0010, MAP: 0.041940±0.0007, MRR: 0.041940±0.0007, NDCG: 0.048461±0.0007, F1: 0.012557±0.0002, HIT_RATE: 0.069063±0.0010, ARHR: 0.041940±0.0007, RMSE: 0.998021±0.0000, NOVELTY: 0.006763±0.0000, AVERAGE_POPULARITY: 0.160748±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.949215±0.0004, DIVERSITY_HERFINDAHL: 0.994916±0.0000, COVERAGE_ITEM: 0.395415±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.200807±0.0009, SHANNON_ENTROPY: 10.262011±0.0089, 
CrossSearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 1, 'shrink': 856, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.061631±0.0009, PRECISION: 0.007435±0.0001, PRECISION_RECALL_MIN_DEN: 0.074348±0.0013, RECALL: 0.074348±0.0013, MAP: 0.047853±0.0005, MRR: 0.047853±0.0005, NDCG: 0.054266±0.0007, F1: 0.013518±0.0002, HIT_RATE: 0.074348±0.0013, ARHR: 0.047853±0.0005, RMSE: 0.995325±0.0001, NOVELTY: 0.006923±0.0000, AVERAGE_POPULARITY: 0.123683±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.950833±0.0004, DIVERSITY_HERFINDAHL: 0.995078±0.0000, COVERAGE_ITEM: 0.586948±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.250258±0.0009, SHANNON_ENTROPY: 10.960929±0.0085, 
CrossSearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 199, 'shrink': 1665, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075870±0.0008, PRECISION: 0.010195±0.0001, PRECISION_RECALL_MIN_DEN: 0.101948±0.0010, RECALL: 0.101948±0.0010, MAP: 0.055453±0.0006, MRR: 0.055453±0.0006, NDCG: 0.066476±0.0007, F1: 0.018536±0.0002, HIT_RATE: 0.101948±0.0010, ARHR: 0.055453±0.0006, RMSE: 0.988994±0.0001, NOVELTY: 0.006166±0.0000, AVERAGE_POPULARITY: 0.361102±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.971917±0.0001, DIVERSITY_HERFINDAHL: 0.997186±0.0000, COVERAGE_ITEM: 0.695604±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.206646±0.0008, SHANNON_ENTROPY: 10.706707±0.0044, 
CrossSearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 199, 'shrink': 1641, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075902±0.0008, PRECISION: 0.010203±0.0001, PRECISION_RECALL_MIN_DEN: 0.102028±0.0010, RECALL: 0.102028±0.0010, MAP: 0.055489±0.0006, MRR: 0.055489±0.0006, NDCG: 0.066521±0.0007, F1: 0.018550±0.0002, HIT_RATE: 0.102028±0.0010, ARHR: 0.055489±0.0006, RMSE: 0.988870±0.0001, NOVELTY: 0.006170±0.0000, AVERAGE_POPULARITY: 0.359976±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.972158±0.0001, DIVERSITY_HERFINDAHL: 0.997210±0.0000, COVERAGE_ITEM: 0.696534±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.207211±0.0007, SHANNON_ENTROPY: 10.717405±0.0040, 
CrossSearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 197, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.060817±0.0012, PRECISION: 0.008140±0.0001, PRECISION_RECALL_MIN_DEN: 0.081399±0.0011, RECALL: 0.081399±0.0011, MAP: 0.044839±0.0011, MRR: 0.044839±0.0011, NDCG: 0.053505±0.0010, F1: 0.014800±0.0002, HIT_RATE: 0.081399±0.0011, ARHR: 0.044839±0.0011, RMSE: 0.844540±0.0023, NOVELTY: 0.006759±0.0000, AVERAGE_POPULARITY: 0.185603±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.992712±0.0000, DIVERSITY_HERFINDAHL: 0.999266±0.0000, COVERAGE_ITEM: 0.882725±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.372334±0.0009, SHANNON_ENTROPY: 12.479802±0.0052, 
CrossSearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 1, 'shrink': 1611, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.055442±0.0010, PRECISION: 0.006927±0.0001, PRECISION_RECALL_MIN_DEN: 0.069268±0.0009, RECALL: 0.069268±0.0009, MAP: 0.042033±0.0007, MRR: 0.042033±0.0007, NDCG: 0.048577±0.0008, F1: 0.012594±0.0002, HIT_RATE: 0.069268±0.0009, ARHR: 0.042033±0.0007, RMSE: 0.997960±0.0000, NOVELTY: 0.006763±0.0000, AVERAGE_POPULARITY: 0.160717±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.949473±0.0005, DIVERSITY_HERFINDAHL: 0.994942±0.0000, COVERAGE_ITEM: 0.397113±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201194±0.0010, SHANNON_ENTROPY: 10.271385±0.0100, 
CrossSearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 1, 'shrink': 1703, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.061402±0.0010, PRECISION: 0.007335±0.0001, PRECISION_RECALL_MIN_DEN: 0.073345±0.0014, RECALL: 0.073345±0.0014, MAP: 0.047937±0.0006, MRR: 0.047937±0.0006, NDCG: 0.054103±0.0008, F1: 0.013336±0.0002, HIT_RATE: 0.073345±0.0014, ARHR: 0.047937±0.0006, RMSE: 0.997260±0.0000, NOVELTY: 0.006896±0.0000, AVERAGE_POPULARITY: 0.130695±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.950860±0.0004, DIVERSITY_HERFINDAHL: 0.995081±0.0000, COVERAGE_ITEM: 0.559059±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.237910±0.0009, SHANNON_ENTROPY: 10.840513±0.0071, 
CrossSearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 1, 'shrink': 1999, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.061276±0.0010, PRECISION: 0.007309±0.0001, PRECISION_RECALL_MIN_DEN: 0.073095±0.0014, RECALL: 0.073095±0.0014, MAP: 0.047847±0.0006, MRR: 0.047847±0.0006, NDCG: 0.053977±0.0008, F1: 0.013290±0.0003, HIT_RATE: 0.073095±0.0014, ARHR: 0.047847±0.0006, RMSE: 0.997600±0.0000, NOVELTY: 0.006893±0.0000, AVERAGE_POPULARITY: 0.131956±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.949607±0.0004, DIVERSITY_HERFINDAHL: 0.994955±0.0000, COVERAGE_ITEM: 0.550084±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.234101±0.0008, SHANNON_ENTROPY: 10.787954±0.0054, 
CrossSearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 200, 'shrink': 1394, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064506±0.0013, PRECISION: 0.008774±0.0001, PRECISION_RECALL_MIN_DEN: 0.087743±0.0015, RECALL: 0.087743±0.0015, MAP: 0.047253±0.0012, MRR: 0.047253±0.0012, NDCG: 0.056824±0.0013, F1: 0.015953±0.0003, HIT_RATE: 0.087743±0.0015, ARHR: 0.047253±0.0012, RMSE: 0.989870±0.0001, NOVELTY: 0.005500±0.0000, AVERAGE_POPULARITY: 0.541243±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.918448±0.0005, DIVERSITY_HERFINDAHL: 0.991840±0.0001, COVERAGE_ITEM: 0.449624±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097389±0.0006, SHANNON_ENTROPY: 8.692759±0.0098, 
CrossSearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 199, 'shrink': 1124, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.076103±0.0009, PRECISION: 0.010202±0.0001, PRECISION_RECALL_MIN_DEN: 0.102016±0.0007, RECALL: 0.102016±0.0007, MAP: 0.055615±0.0007, MRR: 0.055615±0.0007, NDCG: 0.066621±0.0007, F1: 0.018548±0.0001, HIT_RATE: 0.102016±0.0007, ARHR: 0.055615±0.0007, RMSE: 0.985256±0.0001, NOVELTY: 0.006286±0.0000, AVERAGE_POPULARITY: 0.326751±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.978474±0.0001, DIVERSITY_HERFINDAHL: 0.997842±0.0000, COVERAGE_ITEM: 0.713663±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.227540±0.0008, SHANNON_ENTROPY: 11.029084±0.0052, 
CrossSearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 200, 'shrink': 1461, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064332±0.0013, PRECISION: 0.008748±0.0001, PRECISION_RECALL_MIN_DEN: 0.087481±0.0013, RECALL: 0.087481±0.0013, MAP: 0.047135±0.0012, MRR: 0.047135±0.0012, NDCG: 0.056673±0.0012, F1: 0.015906±0.0002, HIT_RATE: 0.087481±0.0013, ARHR: 0.047135±0.0012, RMSE: 0.990179±0.0001, NOVELTY: 0.005497±0.0000, AVERAGE_POPULARITY: 0.543330±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.917283±0.0005, DIVERSITY_HERFINDAHL: 0.991723±0.0000, COVERAGE_ITEM: 0.449386±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097109±0.0006, SHANNON_ENTROPY: 8.675204±0.0096, 
CrossSearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 1, 'shrink': 712, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.057984±0.0009, PRECISION: 0.007213±0.0001, PRECISION_RECALL_MIN_DEN: 0.072127±0.0013, RECALL: 0.072127±0.0013, MAP: 0.043738±0.0006, MRR: 0.043738±0.0006, NDCG: 0.050574±0.0007, F1: 0.013114±0.0002, HIT_RATE: 0.072127±0.0013, ARHR: 0.043738±0.0006, RMSE: 0.996591±0.0001, NOVELTY: 0.006780±0.0000, AVERAGE_POPULARITY: 0.156433±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.946367±0.0005, DIVERSITY_HERFINDAHL: 0.994631±0.0001, COVERAGE_ITEM: 0.427337±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201743±0.0008, SHANNON_ENTROPY: 10.314835±0.0092, 
