CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.3541614777281572, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.066402±0.0014, PRECISION: 0.009077±0.0002, PRECISION_RECALL_MIN_DEN: 0.090773±0.0017, RECALL: 0.090773±0.0017, MAP: 0.048690±0.0013, MRR: 0.048690±0.0013, NDCG: 0.058625±0.0014, F1: 0.016504±0.0003, HIT_RATE: 0.090773±0.0017, ARHR: 0.048690±0.0013, RMSE: 2.542900±0.0245, NOVELTY: 0.005779±0.0000, AVERAGE_POPULARITY: 0.414377±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.963089±0.0003, DIVERSITY_HERFINDAHL: 0.996303±0.0000, COVERAGE_ITEM: 0.596659±0.0047, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.146136±0.0007, SHANNON_ENTROPY: 10.021466±0.0054, 
CrossSearchBayesianSkopt: Config 76 is suboptimal. Config: {'topK': 70, 'shrink': 646, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.2609766608674975, 'feature_weighting': 'none'} - results: ROC_AUC: 0.062513±0.0012, PRECISION: 0.008557±0.0001, PRECISION_RECALL_MIN_DEN: 0.085568±0.0015, RECALL: 0.085568±0.0015, MAP: 0.045845±0.0011, MRR: 0.045845±0.0011, NDCG: 0.055220±0.0012, F1: 0.015558±0.0003, HIT_RATE: 0.085568±0.0015, ARHR: 0.045845±0.0011, RMSE: 0.972694±0.0003, NOVELTY: 0.005607±0.0000, AVERAGE_POPULARITY: 0.495923±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.932487±0.0005, DIVERSITY_HERFINDAHL: 0.993243±0.0000, COVERAGE_ITEM: 0.564325±0.0059, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.123986±0.0007, SHANNON_ENTROPY: 9.299607±0.0085, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'topK': 92, 'shrink': 1090, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.3794863623576734, 'feature_weighting': 'none'} - results: ROC_AUC: 0.062076±0.0012, PRECISION: 0.008487±0.0001, PRECISION_RECALL_MIN_DEN: 0.084873±0.0014, RECALL: 0.084873±0.0014, MAP: 0.045510±0.0011, MRR: 0.045510±0.0011, NDCG: 0.054801±0.0011, F1: 0.015431±0.0002, HIT_RATE: 0.084873±0.0014, ARHR: 0.045510±0.0011, RMSE: 0.982623±0.0002, NOVELTY: 0.005554±0.0000, AVERAGE_POPULARITY: 0.521199±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.920741±0.0006, DIVERSITY_HERFINDAHL: 0.992069±0.0001, COVERAGE_ITEM: 0.549716±0.0051, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115979±0.0007, SHANNON_ENTROPY: 9.048509±0.0079, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 157, 'shrink': 413, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.696073706049858, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.059759±0.0008, PRECISION: 0.008101±0.0001, PRECISION_RECALL_MIN_DEN: 0.081012±0.0006, RECALL: 0.081012±0.0006, MAP: 0.043214±0.0008, MRR: 0.043214±0.0008, NDCG: 0.052169±0.0007, F1: 0.014729±0.0001, HIT_RATE: 0.081012±0.0006, ARHR: 0.043214±0.0008, RMSE: 0.930147±0.0007, NOVELTY: 0.006388±0.0000, AVERAGE_POPULARITY: 0.062643±0.0006, DIVERSITY_MEAN_INTER_LIST: 0.998360±0.0000, DIVERSITY_HERFINDAHL: 0.999830±0.0000, COVERAGE_ITEM: 0.943455±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.481129±0.0011, SHANNON_ENTROPY: 13.337542±0.0018, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'topK': 105, 'shrink': 247, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.56463809568073, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.031897±0.0007, PRECISION: 0.004570±0.0001, PRECISION_RECALL_MIN_DEN: 0.045700±0.0008, RECALL: 0.045700±0.0008, MAP: 0.022976±0.0006, MRR: 0.022976±0.0006, NDCG: 0.028301±0.0007, F1: 0.008309±0.0001, HIT_RATE: 0.045700±0.0008, ARHR: 0.022976±0.0006, RMSE: 0.965087±0.0002, NOVELTY: 0.003023±0.0000, AVERAGE_POPULARITY: 0.041976±0.0004, DIVERSITY_MEAN_INTER_LIST: 0.997642±0.0000, DIVERSITY_HERFINDAHL: 0.999758±0.0000, COVERAGE_ITEM: 0.630041±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.394427±0.0008, SHANNON_ENTROPY: 12.573758±0.0032, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 1, 'shrink': 1221, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.056576±0.0007, PRECISION: 0.007104±0.0001, PRECISION_RECALL_MIN_DEN: 0.071045±0.0007, RECALL: 0.071045±0.0007, MAP: 0.042441±0.0007, MRR: 0.042441±0.0007, NDCG: 0.049316±0.0007, F1: 0.012917±0.0001, HIT_RATE: 0.071045±0.0007, ARHR: 0.042441±0.0007, RMSE: 0.978570±0.0005, NOVELTY: 0.006744±0.0000, AVERAGE_POPULARITY: 0.155000±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.933703±0.0007, DIVERSITY_HERFINDAHL: 0.993365±0.0001, COVERAGE_ITEM: 0.481860±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.181251±0.0006, SHANNON_ENTROPY: 10.151787±0.0128, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.9500652473348703, 'feature_weighting': 'none'} - results: ROC_AUC: 0.057307±0.0012, PRECISION: 0.006940±0.0002, PRECISION_RECALL_MIN_DEN: 0.069404±0.0017, RECALL: 0.069404±0.0017, MAP: 0.044621±0.0009, MRR: 0.044621±0.0009, NDCG: 0.050608±0.0011, F1: 0.012619±0.0003, HIT_RATE: 0.069404±0.0017, ARHR: 0.044621±0.0009, RMSE: 0.996815±0.0001, NOVELTY: 0.006671±0.0000, AVERAGE_POPULARITY: 0.119189±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.958357±0.0003, DIVERSITY_HERFINDAHL: 0.995830±0.0000, COVERAGE_ITEM: 0.716583±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.276125±0.0009, SHANNON_ENTROPY: 11.347593±0.0096, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 1, 'shrink': 1445, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.057307±0.0012, PRECISION: 0.006940±0.0002, PRECISION_RECALL_MIN_DEN: 0.069404±0.0017, RECALL: 0.069404±0.0017, MAP: 0.044621±0.0009, MRR: 0.044621±0.0009, NDCG: 0.050608±0.0011, F1: 0.012619±0.0003, HIT_RATE: 0.069404±0.0017, ARHR: 0.044621±0.0009, RMSE: 0.995592±0.0001, NOVELTY: 0.006671±0.0000, AVERAGE_POPULARITY: 0.119189±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.958357±0.0003, DIVERSITY_HERFINDAHL: 0.995830±0.0000, COVERAGE_ITEM: 0.716583±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.276125±0.0009, SHANNON_ENTROPY: 11.347593±0.0096, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 1, 'shrink': 1201, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.054416±0.0004, PRECISION: 0.006088±0.0001, PRECISION_RECALL_MIN_DEN: 0.060884±0.0005, RECALL: 0.060884±0.0005, MAP: 0.044065±0.0002, MRR: 0.044065±0.0002, NDCG: 0.048238±0.0003, F1: 0.011070±0.0001, HIT_RATE: 0.060884±0.0005, ARHR: 0.044065±0.0002, RMSE: 0.990346±0.0015, NOVELTY: 0.007718±0.0000, AVERAGE_POPULARITY: 0.057354±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.606772±0.0015, DIVERSITY_HERFINDAHL: 0.960674±0.0002, COVERAGE_ITEM: 0.450576±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.117412±0.0004, SHANNON_ENTROPY: 7.263122±0.0105, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 1, 'shrink': 1083, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.4310930853140864, 'feature_weighting': 'none'} - results: ROC_AUC: 0.057307±0.0012, PRECISION: 0.006940±0.0002, PRECISION_RECALL_MIN_DEN: 0.069404±0.0017, RECALL: 0.069404±0.0017, MAP: 0.044621±0.0009, MRR: 0.044621±0.0009, NDCG: 0.050608±0.0011, F1: 0.012619±0.0003, HIT_RATE: 0.069404±0.0017, ARHR: 0.044621±0.0009, RMSE: 0.994119±0.0001, NOVELTY: 0.006671±0.0000, AVERAGE_POPULARITY: 0.119189±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.958357±0.0003, DIVERSITY_HERFINDAHL: 0.995830±0.0000, COVERAGE_ITEM: 0.716583±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.276125±0.0009, SHANNON_ENTROPY: 11.347593±0.0096, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 1, 'shrink': 1279, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.6765695844269015, 'feature_weighting': 'none'} - results: ROC_AUC: 0.057307±0.0012, PRECISION: 0.006940±0.0002, PRECISION_RECALL_MIN_DEN: 0.069404±0.0017, RECALL: 0.069404±0.0017, MAP: 0.044621±0.0009, MRR: 0.044621±0.0009, NDCG: 0.050608±0.0011, F1: 0.012619±0.0003, HIT_RATE: 0.069404±0.0017, ARHR: 0.044621±0.0009, RMSE: 0.995020±0.0001, NOVELTY: 0.006671±0.0000, AVERAGE_POPULARITY: 0.119189±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.958357±0.0003, DIVERSITY_HERFINDAHL: 0.995830±0.0000, COVERAGE_ITEM: 0.716583±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.276125±0.0009, SHANNON_ENTROPY: 11.347593±0.0096, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 1, 'shrink': 1043, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.6139929675298172, 'feature_weighting': 'none'} - results: ROC_AUC: 0.057307±0.0012, PRECISION: 0.006940±0.0002, PRECISION_RECALL_MIN_DEN: 0.069404±0.0017, RECALL: 0.069404±0.0017, MAP: 0.044621±0.0009, MRR: 0.044621±0.0009, NDCG: 0.050608±0.0011, F1: 0.012619±0.0003, HIT_RATE: 0.069404±0.0017, ARHR: 0.044621±0.0009, RMSE: 0.993893±0.0001, NOVELTY: 0.006671±0.0000, AVERAGE_POPULARITY: 0.119189±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.958357±0.0003, DIVERSITY_HERFINDAHL: 0.995830±0.0000, COVERAGE_ITEM: 0.716583±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.276125±0.0009, SHANNON_ENTROPY: 11.347593±0.0096, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 1, 'shrink': 539, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.057307±0.0012, PRECISION: 0.006940±0.0002, PRECISION_RECALL_MIN_DEN: 0.069404±0.0017, RECALL: 0.069404±0.0017, MAP: 0.044621±0.0009, MRR: 0.044621±0.0009, NDCG: 0.050608±0.0011, F1: 0.012619±0.0003, HIT_RATE: 0.069404±0.0017, ARHR: 0.044621±0.0009, RMSE: 0.988183±0.0003, NOVELTY: 0.006671±0.0000, AVERAGE_POPULARITY: 0.119189±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.958357±0.0003, DIVERSITY_HERFINDAHL: 0.995830±0.0000, COVERAGE_ITEM: 0.716583±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.276125±0.0009, SHANNON_ENTROPY: 11.347593±0.0096, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 200, 'shrink': 624, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7931417013375575, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.958190±0.0002, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836286±0.0046, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 200, 'shrink': 697, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8072501998540882, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.962549±0.0002, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244285±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 200, 'shrink': 710, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.808899513537254, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.963233±0.0002, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244281±0.0003, SHANNON_ENTROPY: 10.836282±0.0046, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 200, 'shrink': 680, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.766536010178657, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.961616±0.0002, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836286±0.0046, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 200, 'shrink': 1108, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.061731±0.0011, PRECISION: 0.008520±0.0002, PRECISION_RECALL_MIN_DEN: 0.085203±0.0017, RECALL: 0.085203±0.0017, MAP: 0.045064±0.0012, MRR: 0.045064±0.0012, NDCG: 0.054522±0.0013, F1: 0.015492±0.0003, HIT_RATE: 0.085203±0.0017, ARHR: 0.045064±0.0012, RMSE: 0.985707±0.0001, NOVELTY: 0.005422±0.0000, AVERAGE_POPULARITY: 0.583206±0.0051, DIVERSITY_MEAN_INTER_LIST: 0.889773±0.0004, DIVERSITY_HERFINDAHL: 0.988972±0.0000, COVERAGE_ITEM: 0.509640±0.0072, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.094203±0.0004, SHANNON_ENTROPY: 8.378604±0.0093, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 200, 'shrink': 753, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.9116764520136182, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.965328±0.0002, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244281±0.0003, SHANNON_ENTROPY: 10.836290±0.0046, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 200, 'shrink': 742, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.9378203740064839, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.964815±0.0002, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836284±0.0046, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 200, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.986944±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 191, 'shrink': 0, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.059699±0.0009, PRECISION: 0.008223±0.0001, PRECISION_RECALL_MIN_DEN: 0.082230±0.0012, RECALL: 0.082230±0.0012, MAP: 0.043830±0.0010, MRR: 0.043830±0.0010, NDCG: 0.052877±0.0010, F1: 0.014951±0.0002, HIT_RATE: 0.082230±0.0012, ARHR: 0.043830±0.0010, RMSE: 166.849894±1.4266, NOVELTY: 0.005418±0.0000, AVERAGE_POPULARITY: 0.587514±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.881867±0.0007, DIVERSITY_HERFINDAHL: 0.988182±0.0001, COVERAGE_ITEM: 0.514453±0.0053, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.096621±0.0004, SHANNON_ENTROPY: 8.353234±0.0088, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 200, 'shrink': 831, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8398317763307779, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.968577±0.0002, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244281±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 200, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.986944±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 200, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.986944±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 200, 'shrink': 819, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8955555572438136, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.968117±0.0002, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836289±0.0046, 
CrossSearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 200, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.986944±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
