SearchBayesianSkopt: New best config found. Config 0: {'topK': 2891, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5217546579681989, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0206282, PRECISION: 0.0037975, PRECISION_RECALL_MIN_DEN: 0.0379747, RECALL: 0.0379747, MAP: 0.0123730, MRR: 0.0123730, NDCG: 0.0182662, F1: 0.0069045, HIT_RATE: 0.0379747, ARHR: 0.0123730, RMSE: 26.4486835, NOVELTY: 0.0053212, AVERAGE_POPULARITY: 0.6916731, DIVERSITY_MEAN_INTER_LIST: 0.7661590, DIVERSITY_HERFINDAHL: 0.9765755, COVERAGE_ITEM: 0.0072452, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3214409, SHANNON_ENTROPY: 5.8378799, 
SearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 49, 'shrink': 537, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6901768532191912, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0017581, PRECISION: 0.0004747, PRECISION_RECALL_MIN_DEN: 0.0047468, RECALL: 0.0047468, MAP: 0.0012834, MRR: 0.0012834, NDCG: 0.0020489, F1: 0.0008631, HIT_RATE: 0.0047468, ARHR: 0.0012834, RMSE: 0.9955576, NOVELTY: 0.0074254, AVERAGE_POPULARITY: 0.0937065, DIVERSITY_MEAN_INTER_LIST: 0.3953697, DIVERSITY_HERFINDAHL: 0.9395161, COVERAGE_ITEM: 0.0510408, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1083368, SHANNON_ENTROPY: 5.3274395, 
SearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 3733, 'shrink': 2917, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.312120614095056, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0247890, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0151679, MRR: 0.0151679, NDCG: 0.0217607, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0151679, RMSE: 0.8327337, NOVELTY: 0.0049463, AVERAGE_POPULARITY: 0.8146080, DIVERSITY_MEAN_INTER_LIST: 0.6667165, DIVERSITY_HERFINDAHL: 0.9666365, COVERAGE_ITEM: 0.0036767, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4287424, SHANNON_ENTROPY: 5.2528117, 
SearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 2281, 'shrink': 2904, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8040701885296404, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0236170, PRECISION: 0.0042194, PRECISION_RECALL_MIN_DEN: 0.0421941, RECALL: 0.0421941, MAP: 0.0149077, MRR: 0.0149077, NDCG: 0.0211848, F1: 0.0076717, HIT_RATE: 0.0421941, ARHR: 0.0149077, RMSE: 0.9761281, NOVELTY: 0.0049961, AVERAGE_POPULARITY: 0.7741453, DIVERSITY_MEAN_INTER_LIST: 0.7353919, DIVERSITY_HERFINDAHL: 0.9735004, COVERAGE_ITEM: 0.0064342, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3226855, SHANNON_ENTROPY: 5.6735914, 
SearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 552, 'shrink': 2494, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5454874915300213, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0128926, PRECISION: 0.0024262, PRECISION_RECALL_MIN_DEN: 0.0242616, RECALL: 0.0242616, MAP: 0.0077578, MRR: 0.0077578, NDCG: 0.0115418, F1: 0.0044112, HIT_RATE: 0.0242616, ARHR: 0.0077578, RMSE: 0.9611484, NOVELTY: 0.0057272, AVERAGE_POPULARITY: 0.5330321, DIVERSITY_MEAN_INTER_LIST: 0.8748579, DIVERSITY_HERFINDAHL: 0.9874397, COVERAGE_ITEM: 0.0367667, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1678626, SHANNON_ENTROPY: 7.0900617, 
SearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 1796, 'shrink': 2616, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7981521563667906, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0227379, PRECISION: 0.0041139, PRECISION_RECALL_MIN_DEN: 0.0411392, RECALL: 0.0411392, MAP: 0.0134146, MRR: 0.0134146, NDCG: 0.0198127, F1: 0.0074799, HIT_RATE: 0.0411392, ARHR: 0.0134146, RMSE: 0.9736815, NOVELTY: 0.0049354, AVERAGE_POPULARITY: 0.8226221, DIVERSITY_MEAN_INTER_LIST: 0.6651893, DIVERSITY_HERFINDAHL: 0.9664838, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4413210, SHANNON_ENTROPY: 5.1975153, 
SearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 1473, 'shrink': 1416, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.759247087164032, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0244374, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0147916, MRR: 0.0147916, NDCG: 0.0216928, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0147916, RMSE: 0.8502711, NOVELTY: 0.0050265, AVERAGE_POPULARITY: 0.7519501, DIVERSITY_MEAN_INTER_LIST: 0.7637003, DIVERSITY_HERFINDAHL: 0.9763297, COVERAGE_ITEM: 0.0068127, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3453312, SHANNON_ENTROPY: 5.8515966, 
SearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 1898, 'shrink': 784, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.31040723432311995, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0230895, PRECISION: 0.0041139, PRECISION_RECALL_MIN_DEN: 0.0411392, RECALL: 0.0411392, MAP: 0.0135601, MRR: 0.0135601, NDCG: 0.0199419, F1: 0.0074799, HIT_RATE: 0.0411392, ARHR: 0.0135601, RMSE: 0.9097402, NOVELTY: 0.0049290, AVERAGE_POPULARITY: 0.8281575, DIVERSITY_MEAN_INTER_LIST: 0.6521931, DIVERSITY_HERFINDAHL: 0.9651849, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4449895, SHANNON_ENTROPY: 5.1325755, 
SearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 2607, 'shrink': 2103, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.08123010325943293, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0247890, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0152037, MRR: 0.0152037, NDCG: 0.0220113, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0152037, RMSE: 0.9585808, NOVELTY: 0.0049159, AVERAGE_POPULARITY: 0.8408043, DIVERSITY_MEAN_INTER_LIST: 0.6081349, DIVERSITY_HERFINDAHL: 0.9607814, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4757769, SHANNON_ENTROPY: 4.9668606, 
SearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 3753, 'shrink': 2670, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7699542157780788, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0257853, PRECISION: 0.0045886, PRECISION_RECALL_MIN_DEN: 0.0458861, RECALL: 0.0458861, MAP: 0.0162991, MRR: 0.0162991, NDCG: 0.0230961, F1: 0.0083429, HIT_RATE: 0.0458861, ARHR: 0.0162991, RMSE: 0.9603290, NOVELTY: 0.0049063, AVERAGE_POPULARITY: 0.8501012, DIVERSITY_MEAN_INTER_LIST: 0.5725588, DIVERSITY_HERFINDAHL: 0.9572257, COVERAGE_ITEM: 0.0025412, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4758790, SHANNON_ENTROPY: 4.8454791, 
SearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 3604, 'shrink': 285, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.43827917366808233, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0273676, PRECISION: 0.0047996, PRECISION_RECALL_MIN_DEN: 0.0479958, RECALL: 0.0479958, MAP: 0.0166441, MRR: 0.0166441, NDCG: 0.0239066, F1: 0.0087265, HIT_RATE: 0.0479958, ARHR: 0.0166441, RMSE: 1.0390921, NOVELTY: 0.0049620, AVERAGE_POPULARITY: 0.8012727, DIVERSITY_MEAN_INTER_LIST: 0.6680983, DIVERSITY_HERFINDAHL: 0.9667746, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4795495, SHANNON_ENTROPY: 5.2542304, 
SearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 3975, 'shrink': 64, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8738850271714198, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0253165, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0160076, MRR: 0.0160076, NDCG: 0.0224080, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0160076, RMSE: 1.2960104, NOVELTY: 0.0049062, AVERAGE_POPULARITY: 0.8502254, DIVERSITY_MEAN_INTER_LIST: 0.5717437, DIVERSITY_HERFINDAHL: 0.9571442, COVERAGE_ITEM: 0.0024872, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4858448, SHANNON_ENTROPY: 4.8436603, 
SearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 3996, 'shrink': 106, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.39110416845643725, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0243202, PRECISION: 0.0044304, PRECISION_RECALL_MIN_DEN: 0.0443038, RECALL: 0.0443038, MAP: 0.0149209, MRR: 0.0149209, NDCG: 0.0216760, F1: 0.0080552, HIT_RATE: 0.0443038, ARHR: 0.0149209, RMSE: 3.6091744, NOVELTY: 0.0049448, AVERAGE_POPULARITY: 0.8167574, DIVERSITY_MEAN_INTER_LIST: 0.6590679, DIVERSITY_HERFINDAHL: 0.9658720, COVERAGE_ITEM: 0.0032441, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4707477, SHANNON_ENTROPY: 5.1980041, 
SearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 3932, 'shrink': 509, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.042887632153476136, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0250234, PRECISION: 0.0044304, PRECISION_RECALL_MIN_DEN: 0.0443038, RECALL: 0.0443038, MAP: 0.0160158, MRR: 0.0160158, NDCG: 0.0225167, F1: 0.0080552, HIT_RATE: 0.0443038, ARHR: 0.0160158, RMSE: 0.7989636, NOVELTY: 0.0049068, AVERAGE_POPULARITY: 0.8498269, DIVERSITY_MEAN_INTER_LIST: 0.5710472, DIVERSITY_HERFINDAHL: 0.9570746, COVERAGE_ITEM: 0.0025953, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4662942, SHANNON_ENTROPY: 4.8490064, 
SearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 4000, 'shrink': 590, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.015914573997249052, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0156336, MRR: 0.0156336, NDCG: 0.0227460, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0156336, RMSE: 0.7101944, NOVELTY: 0.0049626, AVERAGE_POPULARITY: 0.8008091, DIVERSITY_MEAN_INTER_LIST: 0.6703776, DIVERSITY_HERFINDAHL: 0.9670024, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4800548, SHANNON_ENTROPY: 5.2583841, 
SearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0240272, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0153437, MRR: 0.0153437, NDCG: 0.0217430, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0153437, RMSE: 16.2600262, NOVELTY: 0.0049112, AVERAGE_POPULARITY: 0.8456767, DIVERSITY_MEAN_INTER_LIST: 0.5826850, DIVERSITY_HERFINDAHL: 0.9582378, COVERAGE_ITEM: 0.0025953, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4780849, SHANNON_ENTROPY: 4.8901896, 
SearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 3984, 'shrink': 2979, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.15941643848704137, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0246132, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0158420, MRR: 0.0158420, NDCG: 0.0222545, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0158420, RMSE: 0.9634506, NOVELTY: 0.0049065, AVERAGE_POPULARITY: 0.8501620, DIVERSITY_MEAN_INTER_LIST: 0.5697673, DIVERSITY_HERFINDAHL: 0.9569467, COVERAGE_ITEM: 0.0025412, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4745429, SHANNON_ENTROPY: 4.8444005, 
SearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 3937, 'shrink': 2987, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9873087030423224, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0264885, PRECISION: 0.0046941, PRECISION_RECALL_MIN_DEN: 0.0469409, RECALL: 0.0469409, MAP: 0.0171614, MRR: 0.0171614, NDCG: 0.0240160, F1: 0.0085347, HIT_RATE: 0.0469409, ARHR: 0.0171614, RMSE: 0.8628618, NOVELTY: 0.0049609, AVERAGE_POPULARITY: 0.8014412, DIVERSITY_MEAN_INTER_LIST: 0.6770608, DIVERSITY_HERFINDAHL: 0.9676704, COVERAGE_ITEM: 0.0035685, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4522215, SHANNON_ENTROPY: 5.2845279, 
SearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0222105, PRECISION: 0.0038502, PRECISION_RECALL_MIN_DEN: 0.0385021, RECALL: 0.0385021, MAP: 0.0140069, MRR: 0.0140069, NDCG: 0.0196660, F1: 0.0070004, HIT_RATE: 0.0385021, ARHR: 0.0140069, RMSE: 23.6846243, NOVELTY: 0.0049036, AVERAGE_POPULARITY: 0.8550874, DIVERSITY_MEAN_INTER_LIST: 0.5503187, DIVERSITY_HERFINDAHL: 0.9550028, COVERAGE_ITEM: 0.0038929, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2968542, SHANNON_ENTROPY: 4.7833637, 
SearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0246132, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0146074, MRR: 0.0146074, NDCG: 0.0215663, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0146074, RMSE: 60.5329182, NOVELTY: 0.0049701, AVERAGE_POPULARITY: 0.7944642, DIVERSITY_MEAN_INTER_LIST: 0.6834516, DIVERSITY_HERFINDAHL: 0.9683091, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4935219, SHANNON_ENTROPY: 5.3200770, 
SearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 3992, 'shrink': 2914, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.18557756908108794, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0247304, PRECISION: 0.0045886, PRECISION_RECALL_MIN_DEN: 0.0458861, RECALL: 0.0458861, MAP: 0.0157267, MRR: 0.0157267, NDCG: 0.0226289, F1: 0.0083429, HIT_RATE: 0.0458861, ARHR: 0.0157267, RMSE: 0.8334082, NOVELTY: 0.0049456, AVERAGE_POPULARITY: 0.8161133, DIVERSITY_MEAN_INTER_LIST: 0.6604487, DIVERSITY_HERFINDAHL: 0.9660100, COVERAGE_ITEM: 0.0032441, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4733209, SHANNON_ENTROPY: 5.2063970, 
SearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 3993, 'shrink': 346, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9293307499714165, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0225035, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0138108, MRR: 0.0138108, NDCG: 0.0206504, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0138108, RMSE: 1.1530187, NOVELTY: 0.0051750, AVERAGE_POPULARITY: 0.7532917, DIVERSITY_MEAN_INTER_LIST: 0.7039919, DIVERSITY_HERFINDAHL: 0.9703621, COVERAGE_ITEM: 0.0054069, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3394275, SHANNON_ENTROPY: 5.4723148, 
SearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0246132, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0146074, MRR: 0.0146074, NDCG: 0.0215663, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0146074, RMSE: 60.5329182, NOVELTY: 0.0049701, AVERAGE_POPULARITY: 0.7944642, DIVERSITY_MEAN_INTER_LIST: 0.6834516, DIVERSITY_HERFINDAHL: 0.9683091, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4935219, SHANNON_ENTROPY: 5.3200770, 
SearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0246132, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0146074, MRR: 0.0146074, NDCG: 0.0215663, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0146074, RMSE: 60.5329182, NOVELTY: 0.0049701, AVERAGE_POPULARITY: 0.7944642, DIVERSITY_MEAN_INTER_LIST: 0.6834516, DIVERSITY_HERFINDAHL: 0.9683091, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4935219, SHANNON_ENTROPY: 5.3200770, 
SearchBayesianSkopt: Config 113 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0240272, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0153437, MRR: 0.0153437, NDCG: 0.0217430, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0153437, RMSE: 16.2600262, NOVELTY: 0.0049112, AVERAGE_POPULARITY: 0.8456767, DIVERSITY_MEAN_INTER_LIST: 0.5826850, DIVERSITY_HERFINDAHL: 0.9582378, COVERAGE_ITEM: 0.0025953, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4780849, SHANNON_ENTROPY: 4.8901896, 
SearchBayesianSkopt: Config 114 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0246132, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0146074, MRR: 0.0146074, NDCG: 0.0215663, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0146074, RMSE: 60.5329182, NOVELTY: 0.0049701, AVERAGE_POPULARITY: 0.7944642, DIVERSITY_MEAN_INTER_LIST: 0.6834516, DIVERSITY_HERFINDAHL: 0.9683091, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4935219, SHANNON_ENTROPY: 5.3200770, 
SearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 3991, 'shrink': 2928, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.18854655197004738, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0252579, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0159666, MRR: 0.0159666, NDCG: 0.0222634, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0159666, RMSE: 0.9626281, NOVELTY: 0.0049052, AVERAGE_POPULARITY: 0.8513060, DIVERSITY_MEAN_INTER_LIST: 0.5670481, DIVERSITY_HERFINDAHL: 0.9566749, COVERAGE_ITEM: 0.0024872, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4806693, SHANNON_ENTROPY: 4.8296172, 
SearchBayesianSkopt: Config 116 is suboptimal. Config: {'topK': 3981, 'shrink': 2946, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7074760885821179, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0229137, PRECISION: 0.0041667, PRECISION_RECALL_MIN_DEN: 0.0416667, RECALL: 0.0416667, MAP: 0.0140341, MRR: 0.0140341, NDCG: 0.0203836, F1: 0.0075758, HIT_RATE: 0.0416667, ARHR: 0.0140341, RMSE: 0.9623025, NOVELTY: 0.0051404, AVERAGE_POPULARITY: 0.7833578, DIVERSITY_MEAN_INTER_LIST: 0.6298151, DIVERSITY_HERFINDAHL: 0.9629483, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3461795, SHANNON_ENTROPY: 5.1120336, 
SearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 3992, 'shrink': 2602, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.08751092971460196, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0216245, PRECISION: 0.0041667, PRECISION_RECALL_MIN_DEN: 0.0416667, RECALL: 0.0416667, MAP: 0.0136777, MRR: 0.0136777, NDCG: 0.0200487, F1: 0.0075758, HIT_RATE: 0.0416667, ARHR: 0.0136777, RMSE: 0.9514269, NOVELTY: 0.0049414, AVERAGE_POPULARITY: 0.8187675, DIVERSITY_MEAN_INTER_LIST: 0.6662940, DIVERSITY_HERFINDAHL: 0.9665943, COVERAGE_ITEM: 0.0048121, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3310924, SHANNON_ENTROPY: 5.2790315, 
SearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 3963, 'shrink': 2963, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9934783817671355, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0248476, PRECISION: 0.0044304, PRECISION_RECALL_MIN_DEN: 0.0443038, RECALL: 0.0443038, MAP: 0.0152112, MRR: 0.0152112, NDCG: 0.0219201, F1: 0.0080552, HIT_RATE: 0.0443038, ARHR: 0.0152112, RMSE: 0.8636860, NOVELTY: 0.0051905, AVERAGE_POPULARITY: 0.7416176, DIVERSITY_MEAN_INTER_LIST: 0.7123699, DIVERSITY_HERFINDAHL: 0.9711994, COVERAGE_ITEM: 0.0055150, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3411659, SHANNON_ENTROPY: 5.5084853, 
SearchBayesianSkopt: Config 119 is suboptimal. Config: {'topK': 3979, 'shrink': 324, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.049398618885887716, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0232654, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0136988, MRR: 0.0136988, NDCG: 0.0208331, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0136988, RMSE: 0.9135423, NOVELTY: 0.0049086, AVERAGE_POPULARITY: 0.8476864, DIVERSITY_MEAN_INTER_LIST: 0.5923010, DIVERSITY_HERFINDAHL: 0.9591989, COVERAGE_ITEM: 0.0032441, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3932299, SHANNON_ENTROPY: 4.9361656, 
