SearchBayesianSkopt: New best config found. Config 0: {'topK': 2065, 'shrink': 736, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0420684, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301997, RECALL: 0.0301997, MAP: 0.0103421, MRR: 0.0259361, NDCG: 0.0197417, F1: 0.0125145, HIT_RATE: 0.0789256, ARHR: 0.0265429, RMSE: 0.9805530, NOVELTY: 0.0049473, AVERAGE_POPULARITY: 0.8224781, DIVERSITY_MEAN_INTER_LIST: 0.6498458, DIVERSITY_HERFINDAHL: 0.9649711, COVERAGE_ITEM: 0.0060557, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2532283, SHANNON_ENTROPY: 5.2173553, 
SearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 3982, 'shrink': 2990, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428694, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309573, RECALL: 0.0309573, MAP: 0.0107368, MRR: 0.0267449, NDCG: 0.0203238, F1: 0.0128133, HIT_RATE: 0.0807851, ARHR: 0.0274206, RMSE: 0.9916106, NOVELTY: 0.0049228, AVERAGE_POPULARITY: 0.8454186, DIVERSITY_MEAN_INTER_LIST: 0.5686139, DIVERSITY_HERFINDAHL: 0.9568496, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3226388, SHANNON_ENTROPY: 4.8675044, 
SearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0106562, MRR: 0.0266894, NDCG: 0.0202758, F1: 0.0128163, HIT_RATE: 0.0807851, ARHR: 0.0273112, RMSE: 4.8362828, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450448, DIVERSITY_MEAN_INTER_LIST: 0.5694591, DIVERSITY_HERFINDAHL: 0.9569341, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3231516, SHANNON_ENTROPY: 4.8690561, 
SearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0106562, MRR: 0.0266894, NDCG: 0.0202758, F1: 0.0128163, HIT_RATE: 0.0807851, ARHR: 0.0273112, RMSE: 4.8362828, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450448, DIVERSITY_MEAN_INTER_LIST: 0.5694591, DIVERSITY_HERFINDAHL: 0.9569341, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3231516, SHANNON_ENTROPY: 4.8690561, 
SearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 3956, 'shrink': 2993, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428178, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309229, RECALL: 0.0309229, MAP: 0.0106902, MRR: 0.0267750, NDCG: 0.0202914, F1: 0.0128104, HIT_RATE: 0.0807851, ARHR: 0.0274128, RMSE: 0.9916602, NOVELTY: 0.0049229, AVERAGE_POPULARITY: 0.8452302, DIVERSITY_MEAN_INTER_LIST: 0.5694136, DIVERSITY_HERFINDAHL: 0.9569296, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3186266, SHANNON_ENTROPY: 4.8696228, 
SearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 36, 'shrink': 2995, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0097452, PRECISION: 0.0017355, PRECISION_RECALL_MIN_DEN: 0.0064738, RECALL: 0.0064738, MAP: 0.0025457, MRR: 0.0066137, NDCG: 0.0046226, F1: 0.0027373, HIT_RATE: 0.0173554, ARHR: 0.0066918, RMSE: 0.9999316, NOVELTY: 0.0068480, AVERAGE_POPULARITY: 0.1860273, DIVERSITY_MEAN_INTER_LIST: 0.7805430, DIVERSITY_HERFINDAHL: 0.9780382, COVERAGE_ITEM: 0.1779941, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1766983, SHANNON_ENTROPY: 8.0175784, 
SearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 7, 'shrink': 57, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0019269, PRECISION: 0.0003926, PRECISION_RECALL_MIN_DEN: 0.0015152, RECALL: 0.0015152, MAP: 0.0005554, MRR: 0.0013404, NDCG: 0.0010167, F1: 0.0006236, HIT_RATE: 0.0039256, ARHR: 0.0013610, RMSE: 0.9995346, NOVELTY: 0.0075054, AVERAGE_POPULARITY: 0.0501902, DIVERSITY_MEAN_INTER_LIST: 0.3023818, DIVERSITY_HERFINDAHL: 0.9302319, COVERAGE_ITEM: 0.1372263, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.0877573, SHANNON_ENTROPY: 5.1635506, 
SearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 6, 'shrink': 2939, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0017677, PRECISION: 0.0003512, PRECISION_RECALL_MIN_DEN: 0.0013774, RECALL: 0.0013774, MAP: 0.0004670, MRR: 0.0011423, NDCG: 0.0008888, F1: 0.0005597, HIT_RATE: 0.0035124, ARHR: 0.0011423, RMSE: 0.9999916, NOVELTY: 0.0075306, AVERAGE_POPULARITY: 0.0453261, DIVERSITY_MEAN_INTER_LIST: 0.2706822, DIVERSITY_HERFINDAHL: 0.9270626, COVERAGE_ITEM: 0.1307380, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.0805019, SHANNON_ENTROPY: 4.9763763, 
SearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 3054, 'shrink': 2997, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0412004, PRECISION: 0.0079545, PRECISION_RECALL_MIN_DEN: 0.0304408, RECALL: 0.0304408, MAP: 0.0103619, MRR: 0.0259444, NDCG: 0.0198012, F1: 0.0126131, HIT_RATE: 0.0795455, ARHR: 0.0266548, RMSE: 0.9932538, NOVELTY: 0.0049318, AVERAGE_POPULARITY: 0.8369886, DIVERSITY_MEAN_INTER_LIST: 0.6002483, DIVERSITY_HERFINDAHL: 0.9600124, COVERAGE_ITEM: 0.0042714, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3117474, SHANNON_ENTROPY: 5.0024273, 
SearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 3997, 'shrink': 102, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0427130, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0307507, RECALL: 0.0307507, MAP: 0.0106563, MRR: 0.0265899, NDCG: 0.0201872, F1: 0.0127176, HIT_RATE: 0.0801653, ARHR: 0.0272450, RMSE: 0.8191639, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.8455546, DIVERSITY_MEAN_INTER_LIST: 0.5679425, DIVERSITY_HERFINDAHL: 0.9567825, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3221173, SHANNON_ENTROPY: 4.8650905, 
SearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 2154, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0418618, PRECISION: 0.0076653, PRECISION_RECALL_MIN_DEN: 0.0293044, RECALL: 0.0293044, MAP: 0.0102636, MRR: 0.0256494, NDCG: 0.0193970, F1: 0.0121519, HIT_RATE: 0.0766529, ARHR: 0.0263231, RMSE: 2.8226477, NOVELTY: 0.0049460, AVERAGE_POPULARITY: 0.8236232, DIVERSITY_MEAN_INTER_LIST: 0.6458229, DIVERSITY_HERFINDAHL: 0.9645689, COVERAGE_ITEM: 0.0056772, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2663679, SHANNON_ENTROPY: 5.1961955, 
SearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 18, 'shrink': 39, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0045785, PRECISION: 0.0008058, PRECISION_RECALL_MIN_DEN: 0.0030647, RECALL: 0.0030647, MAP: 0.0012796, MRR: 0.0030914, NDCG: 0.0022176, F1: 0.0012761, HIT_RATE: 0.0080579, ARHR: 0.0032636, RMSE: 0.9979409, NOVELTY: 0.0072206, AVERAGE_POPULARITY: 0.1062958, DIVERSITY_MEAN_INTER_LIST: 0.5746623, DIVERSITY_HERFINDAHL: 0.9574544, COVERAGE_ITEM: 0.1755069, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1428408, SHANNON_ENTROPY: 6.7817726, 
SearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 1273, 'shrink': 2985, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0418186, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0296832, RECALL: 0.0296832, MAP: 0.0100843, MRR: 0.0255573, NDCG: 0.0194048, F1: 0.0124179, HIT_RATE: 0.0785124, ARHR: 0.0260728, RMSE: 0.9968512, NOVELTY: 0.0049798, AVERAGE_POPULARITY: 0.7951060, DIVERSITY_MEAN_INTER_LIST: 0.7156764, DIVERSITY_HERFINDAHL: 0.9715529, COVERAGE_ITEM: 0.0096242, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2043118, SHANNON_ENTROPY: 5.5845047, 
SearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 4000, 'shrink': 2911, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428508, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0308196, RECALL: 0.0308196, MAP: 0.0106966, MRR: 0.0266795, NDCG: 0.0202500, F1: 0.0127495, HIT_RATE: 0.0803719, ARHR: 0.0273346, RMSE: 0.9913558, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.8456122, DIVERSITY_MEAN_INTER_LIST: 0.5677091, DIVERSITY_HERFINDAHL: 0.9567592, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220190, SHANNON_ENTROPY: 4.8646365, 
SearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 1258, 'shrink': 2998, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0415703, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0294077, RECALL: 0.0294077, MAP: 0.0101821, MRR: 0.0257136, NDCG: 0.0193987, F1: 0.0122904, HIT_RATE: 0.0776860, ARHR: 0.0262607, RMSE: 0.9969012, NOVELTY: 0.0049813, AVERAGE_POPULARITY: 0.7939323, DIVERSITY_MEAN_INTER_LIST: 0.7180790, DIVERSITY_HERFINDAHL: 0.9717931, COVERAGE_ITEM: 0.0098946, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2006115, SHANNON_ENTROPY: 5.5979951, 
SearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0106562, MRR: 0.0266894, NDCG: 0.0202758, F1: 0.0128163, HIT_RATE: 0.0807851, ARHR: 0.0273112, RMSE: 4.8362828, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450448, DIVERSITY_MEAN_INTER_LIST: 0.5694591, DIVERSITY_HERFINDAHL: 0.9569341, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3231516, SHANNON_ENTROPY: 4.8690561, 
SearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 1965, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0415720, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0300964, RECALL: 0.0300964, MAP: 0.0102737, MRR: 0.0258150, NDCG: 0.0196628, F1: 0.0125315, HIT_RATE: 0.0791322, ARHR: 0.0264752, RMSE: 2.5998579, NOVELTY: 0.0049503, AVERAGE_POPULARITY: 0.8198328, DIVERSITY_MEAN_INTER_LIST: 0.6574072, DIVERSITY_HERFINDAHL: 0.9657271, COVERAGE_ITEM: 0.0065964, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2381476, SHANNON_ENTROPY: 5.2521784, 
SearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428967, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0106821, MRR: 0.0266359, NDCG: 0.0201939, F1: 0.0126858, HIT_RATE: 0.0799587, ARHR: 0.0272910, RMSE: 0.9916107, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.8456576, DIVERSITY_MEAN_INTER_LIST: 0.5676875, DIVERSITY_HERFINDAHL: 0.9567570, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220068, SHANNON_ENTROPY: 4.8645346, 
SearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 3024, 'shrink': 2987, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0414687, PRECISION: 0.0079545, PRECISION_RECALL_MIN_DEN: 0.0304408, RECALL: 0.0304408, MAP: 0.0104443, MRR: 0.0261573, NDCG: 0.0198922, F1: 0.0126131, HIT_RATE: 0.0795455, ARHR: 0.0268722, RMSE: 0.9932882, NOVELTY: 0.0049324, AVERAGE_POPULARITY: 0.8363744, DIVERSITY_MEAN_INTER_LIST: 0.6021759, DIVERSITY_HERFINDAHL: 0.9602052, COVERAGE_ITEM: 0.0043796, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3058975, SHANNON_ENTROPY: 5.0121179, 
SearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 1947, 'shrink': 3000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0412118, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0305441, RECALL: 0.0305441, MAP: 0.0102743, MRR: 0.0258066, NDCG: 0.0197743, F1: 0.0126999, HIT_RATE: 0.0801653, ARHR: 0.0264740, RMSE: 0.9954062, NOVELTY: 0.0049505, AVERAGE_POPULARITY: 0.8196684, DIVERSITY_MEAN_INTER_LIST: 0.6579238, DIVERSITY_HERFINDAHL: 0.9657788, COVERAGE_ITEM: 0.0064882, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2427105, SHANNON_ENTROPY: 5.2565640, 
SearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 3987, 'shrink': 10, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428407, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0307507, RECALL: 0.0307507, MAP: 0.0106679, MRR: 0.0266203, NDCG: 0.0202021, F1: 0.0127176, HIT_RATE: 0.0801653, ARHR: 0.0272754, RMSE: 1.6500209, NOVELTY: 0.0049228, AVERAGE_POPULARITY: 0.8453851, DIVERSITY_MEAN_INTER_LIST: 0.5685352, DIVERSITY_HERFINDAHL: 0.9568418, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3227215, SHANNON_ENTROPY: 4.8681961, 
SearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428967, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0106821, MRR: 0.0266359, NDCG: 0.0201939, F1: 0.0126858, HIT_RATE: 0.0799587, ARHR: 0.0272910, RMSE: 0.9916107, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.8456576, DIVERSITY_MEAN_INTER_LIST: 0.5676875, DIVERSITY_HERFINDAHL: 0.9567570, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220068, SHANNON_ENTROPY: 4.8645346, 
SearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 1246, 'shrink': 2992, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0416519, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0295799, RECALL: 0.0295799, MAP: 0.0101499, MRR: 0.0254659, NDCG: 0.0193966, F1: 0.0123572, HIT_RATE: 0.0780992, ARHR: 0.0260469, RMSE: 0.9969200, NOVELTY: 0.0049819, AVERAGE_POPULARITY: 0.7934266, DIVERSITY_MEAN_INTER_LIST: 0.7190414, DIVERSITY_HERFINDAHL: 0.9718893, COVERAGE_ITEM: 0.0101108, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1971496, SHANNON_ENTROPY: 5.6039787, 
SearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 3993, 'shrink': 15, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428637, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0308196, RECALL: 0.0308196, MAP: 0.0107257, MRR: 0.0267429, NDCG: 0.0202762, F1: 0.0127495, HIT_RATE: 0.0803719, ARHR: 0.0273980, RMSE: 1.2860860, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.8455582, DIVERSITY_MEAN_INTER_LIST: 0.5679586, DIVERSITY_HERFINDAHL: 0.9567841, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3222174, SHANNON_ENTROPY: 4.8658921, 
SearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 1948, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0414672, PRECISION: 0.0079545, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0102961, MRR: 0.0258474, NDCG: 0.0197381, F1: 0.0126042, HIT_RATE: 0.0795455, ARHR: 0.0265116, RMSE: 2.5804000, NOVELTY: 0.0049509, AVERAGE_POPULARITY: 0.8193559, DIVERSITY_MEAN_INTER_LIST: 0.6587879, DIVERSITY_HERFINDAHL: 0.9658652, COVERAGE_ITEM: 0.0065964, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2391332, SHANNON_ENTROPY: 5.2584942, 
SearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 14, 'shrink': 2969, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0033402, PRECISION: 0.0006612, PRECISION_RECALL_MIN_DEN: 0.0026171, RECALL: 0.0026171, MAP: 0.0010154, MRR: 0.0022815, NDCG: 0.0017780, F1: 0.0010556, HIT_RATE: 0.0066116, ARHR: 0.0024433, RMSE: 0.9999769, NOVELTY: 0.0073159, AVERAGE_POPULARITY: 0.0872289, DIVERSITY_MEAN_INTER_LIST: 0.4953417, DIVERSITY_HERFINDAHL: 0.9495239, COVERAGE_ITEM: 0.1656664, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1277510, SHANNON_ENTROPY: 6.3008846, 
SearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 1100, 'shrink': 2977, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0409876, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0297865, RECALL: 0.0297865, MAP: 0.0101123, MRR: 0.0253307, NDCG: 0.0193923, F1: 0.0124528, HIT_RATE: 0.0787190, ARHR: 0.0260116, RMSE: 0.9972501, NOVELTY: 0.0049926, AVERAGE_POPULARITY: 0.7850600, DIVERSITY_MEAN_INTER_LIST: 0.7335925, DIVERSITY_HERFINDAHL: 0.9733441, COVERAGE_ITEM: 0.0116788, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1830887, SHANNON_ENTROPY: 5.7055454, 
SearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0106562, MRR: 0.0266894, NDCG: 0.0202758, F1: 0.0128163, HIT_RATE: 0.0807851, ARHR: 0.0273112, RMSE: 4.8362828, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450448, DIVERSITY_MEAN_INTER_LIST: 0.5694591, DIVERSITY_HERFINDAHL: 0.9569341, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3231516, SHANNON_ENTROPY: 4.8690561, 
SearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 3197, 'shrink': 9, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0427018, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0306129, RECALL: 0.0306129, MAP: 0.0107064, MRR: 0.0267664, NDCG: 0.0202179, F1: 0.0127058, HIT_RATE: 0.0801653, ARHR: 0.0275180, RMSE: 1.4950767, NOVELTY: 0.0049301, AVERAGE_POPULARITY: 0.8385328, DIVERSITY_MEAN_INTER_LIST: 0.5943751, DIVERSITY_HERFINDAHL: 0.9594252, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3144263, SHANNON_ENTROPY: 4.9752727, 
SearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 1128, 'shrink': 11, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0399818, PRECISION: 0.0075620, PRECISION_RECALL_MIN_DEN: 0.0286501, RECALL: 0.0286501, MAP: 0.0098816, MRR: 0.0247439, NDCG: 0.0188057, F1: 0.0119657, HIT_RATE: 0.0756198, ARHR: 0.0253984, RMSE: 0.8591254, NOVELTY: 0.0049900, AVERAGE_POPULARITY: 0.7870371, DIVERSITY_MEAN_INTER_LIST: 0.7304236, DIVERSITY_HERFINDAHL: 0.9730273, COVERAGE_ITEM: 0.0110841, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1895968, SHANNON_ENTROPY: 5.6811390, 
SearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 3148, 'shrink': 2991, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0421738, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0304063, RECALL: 0.0304063, MAP: 0.0105981, MRR: 0.0264628, NDCG: 0.0200432, F1: 0.0126361, HIT_RATE: 0.0797521, ARHR: 0.0272102, RMSE: 0.9930669, NOVELTY: 0.0049308, AVERAGE_POPULARITY: 0.8378710, DIVERSITY_MEAN_INTER_LIST: 0.5969268, DIVERSITY_HERFINDAHL: 0.9596804, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3127111, SHANNON_ENTROPY: 4.9869220, 
SearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428850, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0106562, MRR: 0.0266894, NDCG: 0.0202758, F1: 0.0128163, HIT_RATE: 0.0807851, ARHR: 0.0273112, RMSE: 4.8362828, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8450448, DIVERSITY_MEAN_INTER_LIST: 0.5694591, DIVERSITY_HERFINDAHL: 0.9569341, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3231516, SHANNON_ENTROPY: 4.8690561, 
SearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428967, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0106821, MRR: 0.0266359, NDCG: 0.0201939, F1: 0.0126858, HIT_RATE: 0.0799587, ARHR: 0.0272910, RMSE: 0.9916107, NOVELTY: 0.0049225, AVERAGE_POPULARITY: 0.8456576, DIVERSITY_MEAN_INTER_LIST: 0.5676875, DIVERSITY_HERFINDAHL: 0.9567570, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3220068, SHANNON_ENTROPY: 4.8645346, 
SearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 1745, 'shrink': 2997, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0416853, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0100799, MRR: 0.0252394, NDCG: 0.0196162, F1: 0.0127636, HIT_RATE: 0.0805785, ARHR: 0.0259070, RMSE: 0.9958240, NOVELTY: 0.0049562, AVERAGE_POPULARITY: 0.8147959, DIVERSITY_MEAN_INTER_LIST: 0.6714022, DIVERSITY_HERFINDAHL: 0.9671263, COVERAGE_ITEM: 0.0069749, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2361856, SHANNON_ENTROPY: 5.3250786, 
SearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 3136, 'shrink': 4, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0423402, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0306474, RECALL: 0.0306474, MAP: 0.0106445, MRR: 0.0265360, NDCG: 0.0201552, F1: 0.0127347, HIT_RATE: 0.0803719, ARHR: 0.0273053, RMSE: 2.2181946, NOVELTY: 0.0049312, AVERAGE_POPULARITY: 0.8374675, DIVERSITY_MEAN_INTER_LIST: 0.5979565, DIVERSITY_HERFINDAHL: 0.9597833, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3133733, SHANNON_ENTROPY: 4.9897058, 
SearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 1242, 'shrink': 4, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0418884, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0298554, RECALL: 0.0298554, MAP: 0.0102167, MRR: 0.0256153, NDCG: 0.0195339, F1: 0.0124588, HIT_RATE: 0.0787190, ARHR: 0.0262308, RMSE: 1.1293785, NOVELTY: 0.0049826, AVERAGE_POPULARITY: 0.7929624, DIVERSITY_MEAN_INTER_LIST: 0.7198268, DIVERSITY_HERFINDAHL: 0.9719678, COVERAGE_ITEM: 0.0101108, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1976462, SHANNON_ENTROPY: 5.6078781, 
