SearchBayesianSkopt: New best config found. Config 0: {'topK': 2065, 'shrink': 736, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7095567431542407, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0419337, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0293388, RECALL: 0.0293388, MAP: 0.0109033, MRR: 0.0271460, NDCG: 0.0200413, F1: 0.0122844, HIT_RATE: 0.0776860, ARHR: 0.0277856, RMSE: 0.8001754, NOVELTY: 0.0050177, AVERAGE_POPULARITY: 0.7643450, DIVERSITY_MEAN_INTER_LIST: 0.7595630, DIVERSITY_HERFINDAHL: 0.9759406, COVERAGE_ITEM: 0.0060557, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3701711, SHANNON_ENTROPY: 5.7802861, 
SearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 933, 'shrink': 1735, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2307775968799562, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0366779, PRECISION: 0.0068182, PRECISION_RECALL_MIN_DEN: 0.0256198, RECALL: 0.0256198, MAP: 0.0089963, MRR: 0.0225533, NDCG: 0.0170186, F1: 0.0107701, HIT_RATE: 0.0681818, ARHR: 0.0231687, RMSE: 0.9312112, NOVELTY: 0.0051253, AVERAGE_POPULARITY: 0.6976453, DIVERSITY_MEAN_INTER_LIST: 0.8325241, DIVERSITY_HERFINDAHL: 0.9832352, COVERAGE_ITEM: 0.0117329, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2901679, SHANNON_ENTROPY: 6.3918713, 
SearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 3082, 'shrink': 2036, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.20974038740918838, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0430836, PRECISION: 0.0083264, PRECISION_RECALL_MIN_DEN: 0.0314738, RECALL: 0.0314738, MAP: 0.0109558, MRR: 0.0274193, NDCG: 0.0207478, F1: 0.0131690, HIT_RATE: 0.0832645, ARHR: 0.0281542, RMSE: 0.8849910, NOVELTY: 0.0049791, AVERAGE_POPULARITY: 0.7950742, DIVERSITY_MEAN_INTER_LIST: 0.6807395, DIVERSITY_HERFINDAHL: 0.9680599, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4313786, SHANNON_ENTROPY: 5.3264729, 
SearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 3595, 'shrink': 106, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5699853212136037, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0438289, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0109754, MRR: 0.0274851, NDCG: 0.0204866, F1: 0.0127336, HIT_RATE: 0.0805785, ARHR: 0.0281631, RMSE: 2.2723970, NOVELTY: 0.0049921, AVERAGE_POPULARITY: 0.7857667, DIVERSITY_MEAN_INTER_LIST: 0.7032291, DIVERSITY_HERFINDAHL: 0.9703084, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4460368, SHANNON_ENTROPY: 5.4917106, 
SearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 3891, 'shrink': 959, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4479567495637059, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0418202, PRECISION: 0.0077273, PRECISION_RECALL_MIN_DEN: 0.0289601, RECALL: 0.0289601, MAP: 0.0103036, MRR: 0.0259263, NDCG: 0.0194042, F1: 0.0121994, HIT_RATE: 0.0772727, ARHR: 0.0265889, RMSE: 0.9197739, NOVELTY: 0.0049319, AVERAGE_POPULARITY: 0.8380994, DIVERSITY_MEAN_INTER_LIST: 0.5901342, DIVERSITY_HERFINDAHL: 0.9590012, COVERAGE_ITEM: 0.0028116, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4569016, SHANNON_ENTROPY: 4.9390685, 
SearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 907, 'shrink': 23, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7630147952261452, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0341540, PRECISION: 0.0063430, PRECISION_RECALL_MIN_DEN: 0.0238981, RECALL: 0.0238981, MAP: 0.0086544, MRR: 0.0218602, NDCG: 0.0161475, F1: 0.0100251, HIT_RATE: 0.0634298, ARHR: 0.0223753, RMSE: 0.9828694, NOVELTY: 0.0055107, AVERAGE_POPULARITY: 0.6043109, DIVERSITY_MEAN_INTER_LIST: 0.8243526, DIVERSITY_HERFINDAHL: 0.9824182, COVERAGE_ITEM: 0.0116248, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2706384, SHANNON_ENTROPY: 6.2630620, 
SearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 1062, 'shrink': 1006, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6206554621180859, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0380395, PRECISION: 0.0073347, PRECISION_RECALL_MIN_DEN: 0.0278581, RECALL: 0.0278581, MAP: 0.0094555, MRR: 0.0236848, NDCG: 0.0181169, F1: 0.0116121, HIT_RATE: 0.0733471, ARHR: 0.0243014, RMSE: 0.9708984, NOVELTY: 0.0049948, AVERAGE_POPULARITY: 0.7817633, DIVERSITY_MEAN_INTER_LIST: 0.7463383, DIVERSITY_HERFINDAHL: 0.9746184, COVERAGE_ITEM: 0.0060557, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3416902, SHANNON_ENTROPY: 5.6626438, 
SearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 2790, 'shrink': 12, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5301369542936956, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0424355, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0295799, RECALL: 0.0295799, MAP: 0.0108433, MRR: 0.0275075, NDCG: 0.0201394, F1: 0.0123830, HIT_RATE: 0.0783058, ARHR: 0.0282072, RMSE: 8.3468577, NOVELTY: 0.0050506, AVERAGE_POPULARITY: 0.7384726, DIVERSITY_MEAN_INTER_LIST: 0.7486096, DIVERSITY_HERFINDAHL: 0.9748455, COVERAGE_ITEM: 0.0049743, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4364778, SHANNON_ENTROPY: 5.7198470, 
SearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 38, 'shrink': 2775, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2131394107125149, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0100494, PRECISION: 0.0018802, PRECISION_RECALL_MIN_DEN: 0.0070937, RECALL: 0.0070937, MAP: 0.0026933, MRR: 0.0069417, NDCG: 0.0049377, F1: 0.0029725, HIT_RATE: 0.0188017, ARHR: 0.0070427, RMSE: 0.9999217, NOVELTY: 0.0068153, AVERAGE_POPULARITY: 0.1933361, DIVERSITY_MEAN_INTER_LIST: 0.7919258, DIVERSITY_HERFINDAHL: 0.9791762, COVERAGE_ITEM: 0.1752366, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1779201, SHANNON_ENTROPY: 8.0759092, 
SearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 3111, 'shrink': 2561, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4008046220329158, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0419842, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0291667, RECALL: 0.0291667, MAP: 0.0105027, MRR: 0.0262082, NDCG: 0.0196018, F1: 0.0121660, HIT_RATE: 0.0768595, ARHR: 0.0267995, RMSE: 0.9765614, NOVELTY: 0.0049407, AVERAGE_POPULARITY: 0.8291187, DIVERSITY_MEAN_INTER_LIST: 0.6271181, DIVERSITY_HERFINDAHL: 0.9626989, COVERAGE_ITEM: 0.0028656, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4863743, SHANNON_ENTROPY: 5.0634412, 
SearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 3108, 'shrink': 2007, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6737153235911629, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0400482, PRECISION: 0.0075413, PRECISION_RECALL_MIN_DEN: 0.0285124, RECALL: 0.0285124, MAP: 0.0099568, MRR: 0.0249891, NDCG: 0.0188685, F1: 0.0119278, HIT_RATE: 0.0754132, ARHR: 0.0255873, RMSE: 0.9649960, NOVELTY: 0.0049357, AVERAGE_POPULARITY: 0.8340892, DIVERSITY_MEAN_INTER_LIST: 0.6146804, DIVERSITY_HERFINDAHL: 0.9614553, COVERAGE_ITEM: 0.0027034, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4985950, SHANNON_ENTROPY: 5.0067329, 
SearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 3951, 'shrink': 6, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.13487529894957076, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0435704, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0309229, RECALL: 0.0309229, MAP: 0.0108713, MRR: 0.0273869, NDCG: 0.0205170, F1: 0.0128104, HIT_RATE: 0.0807851, ARHR: 0.0279538, RMSE: 14.9153999, NOVELTY: 0.0049523, AVERAGE_POPULARITY: 0.8180487, DIVERSITY_MEAN_INTER_LIST: 0.6419630, DIVERSITY_HERFINDAHL: 0.9641830, COVERAGE_ITEM: 0.0052987, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2851390, SHANNON_ENTROPY: 5.1917885, 
SearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 3994, 'shrink': 2524, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9865244189543234, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0441560, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0298209, RECALL: 0.0298209, MAP: 0.0107704, MRR: 0.0271143, NDCG: 0.0201411, F1: 0.0124299, HIT_RATE: 0.0785124, ARHR: 0.0276620, RMSE: 0.9901759, NOVELTY: 0.0049391, AVERAGE_POPULARITY: 0.8313404, DIVERSITY_MEAN_INTER_LIST: 0.6038326, DIVERSITY_HERFINDAHL: 0.9603708, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3362017, SHANNON_ENTROPY: 5.0254083, 
SearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 3995, 'shrink': 2862, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7199335004430762, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0442622, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0295799, RECALL: 0.0295799, MAP: 0.0106640, MRR: 0.0270234, NDCG: 0.0200085, F1: 0.0123572, HIT_RATE: 0.0780992, ARHR: 0.0275192, RMSE: 0.9600373, NOVELTY: 0.0049997, AVERAGE_POPULARITY: 0.7900768, DIVERSITY_MEAN_INTER_LIST: 0.6800428, DIVERSITY_HERFINDAHL: 0.9679902, COVERAGE_ITEM: 0.0061098, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2850732, SHANNON_ENTROPY: 5.4101460, 
SearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 3930, 'shrink': 105, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.12262979015894063, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0439578, PRECISION: 0.0081612, PRECISION_RECALL_MIN_DEN: 0.0311639, RECALL: 0.0311639, MAP: 0.0109348, MRR: 0.0276307, NDCG: 0.0206770, F1: 0.0129349, HIT_RATE: 0.0816116, ARHR: 0.0281911, RMSE: 1.0502180, NOVELTY: 0.0049526, AVERAGE_POPULARITY: 0.8177600, DIVERSITY_MEAN_INTER_LIST: 0.6428861, DIVERSITY_HERFINDAHL: 0.9642753, COVERAGE_ITEM: 0.0052987, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2858469, SHANNON_ENTROPY: 5.1958419, 
SearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0435727, PRECISION: 0.0084091, PRECISION_RECALL_MIN_DEN: 0.0316116, RECALL: 0.0316116, MAP: 0.0112835, MRR: 0.0282554, NDCG: 0.0211571, F1: 0.0132844, HIT_RATE: 0.0840909, ARHR: 0.0289673, RMSE: 56.7372113, NOVELTY: 0.0049741, AVERAGE_POPULARITY: 0.7995715, DIVERSITY_MEAN_INTER_LIST: 0.6605755, DIVERSITY_HERFINDAHL: 0.9660439, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4522759, SHANNON_ENTROPY: 5.2395456, 
SearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0435727, PRECISION: 0.0084091, PRECISION_RECALL_MIN_DEN: 0.0316116, RECALL: 0.0316116, MAP: 0.0112835, MRR: 0.0282554, NDCG: 0.0211571, F1: 0.0132844, HIT_RATE: 0.0840909, ARHR: 0.0289673, RMSE: 56.7372113, NOVELTY: 0.0049741, AVERAGE_POPULARITY: 0.7995715, DIVERSITY_MEAN_INTER_LIST: 0.6605755, DIVERSITY_HERFINDAHL: 0.9660439, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4522759, SHANNON_ENTROPY: 5.2395456, 
SearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0311188, PRECISION: 0.0057231, PRECISION_RECALL_MIN_DEN: 0.0216253, RECALL: 0.0216253, MAP: 0.0076511, MRR: 0.0189787, NDCG: 0.0143922, F1: 0.0090509, HIT_RATE: 0.0572314, ARHR: 0.0196450, RMSE: 24.2624943, NOVELTY: 0.0056440, AVERAGE_POPULARITY: 0.5667966, DIVERSITY_MEAN_INTER_LIST: 0.8248304, DIVERSITY_HERFINDAHL: 0.9824660, COVERAGE_ITEM: 0.0229251, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1504016, SHANNON_ENTROPY: 6.3746672, 
SearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 3886, 'shrink': 2883, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9545644470885017, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0439365, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0299931, RECALL: 0.0299931, MAP: 0.0108123, MRR: 0.0272436, NDCG: 0.0202300, F1: 0.0124967, HIT_RATE: 0.0789256, ARHR: 0.0277939, RMSE: 0.9915766, NOVELTY: 0.0049417, AVERAGE_POPULARITY: 0.8295152, DIVERSITY_MEAN_INTER_LIST: 0.6089416, DIVERSITY_HERFINDAHL: 0.9608816, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3248520, SHANNON_ENTROPY: 5.0534913, 
SearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436141, PRECISION: 0.0084711, PRECISION_RECALL_MIN_DEN: 0.0319215, RECALL: 0.0319215, MAP: 0.0113201, MRR: 0.0284018, NDCG: 0.0212752, F1: 0.0133891, HIT_RATE: 0.0847107, ARHR: 0.0290775, RMSE: 56.0191305, NOVELTY: 0.0049717, AVERAGE_POPULARITY: 0.8013011, DIVERSITY_MEAN_INTER_LIST: 0.6603678, DIVERSITY_HERFINDAHL: 0.9660231, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4711870, SHANNON_ENTROPY: 5.2285528, 
SearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436141, PRECISION: 0.0084711, PRECISION_RECALL_MIN_DEN: 0.0319215, RECALL: 0.0319215, MAP: 0.0113201, MRR: 0.0284018, NDCG: 0.0212752, F1: 0.0133891, HIT_RATE: 0.0847107, ARHR: 0.0290775, RMSE: 56.0191305, NOVELTY: 0.0049717, AVERAGE_POPULARITY: 0.8013011, DIVERSITY_MEAN_INTER_LIST: 0.6603678, DIVERSITY_HERFINDAHL: 0.9660231, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4711870, SHANNON_ENTROPY: 5.2285528, 
SearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436297, PRECISION: 0.0088017, PRECISION_RECALL_MIN_DEN: 0.0332989, RECALL: 0.0332989, MAP: 0.0114104, MRR: 0.0286774, NDCG: 0.0217449, F1: 0.0139231, HIT_RATE: 0.0880165, ARHR: 0.0293893, RMSE: 0.9072403, NOVELTY: 0.0049688, AVERAGE_POPULARITY: 0.8039265, DIVERSITY_MEAN_INTER_LIST: 0.6577588, DIVERSITY_HERFINDAHL: 0.9657623, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4485257, SHANNON_ENTROPY: 5.2298523, 
SearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 3948, 'shrink': 2954, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.92243279310602, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0440757, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0294421, RECALL: 0.0294421, MAP: 0.0106665, MRR: 0.0270526, NDCG: 0.0199750, F1: 0.0123193, HIT_RATE: 0.0778926, ARHR: 0.0275464, RMSE: 0.9616155, NOVELTY: 0.0050011, AVERAGE_POPULARITY: 0.7893849, DIVERSITY_MEAN_INTER_LIST: 0.6813993, DIVERSITY_HERFINDAHL: 0.9681258, COVERAGE_ITEM: 0.0063801, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2751181, SHANNON_ENTROPY: 5.4212248, 
SearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436141, PRECISION: 0.0084711, PRECISION_RECALL_MIN_DEN: 0.0319215, RECALL: 0.0319215, MAP: 0.0113201, MRR: 0.0284018, NDCG: 0.0212752, F1: 0.0133891, HIT_RATE: 0.0847107, ARHR: 0.0290775, RMSE: 56.0191305, NOVELTY: 0.0049717, AVERAGE_POPULARITY: 0.8013011, DIVERSITY_MEAN_INTER_LIST: 0.6603678, DIVERSITY_HERFINDAHL: 0.9660231, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4711870, SHANNON_ENTROPY: 5.2285528, 
SearchBayesianSkopt: Config 113 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436297, PRECISION: 0.0088017, PRECISION_RECALL_MIN_DEN: 0.0332989, RECALL: 0.0332989, MAP: 0.0114104, MRR: 0.0286774, NDCG: 0.0217449, F1: 0.0139231, HIT_RATE: 0.0880165, ARHR: 0.0293893, RMSE: 0.9072403, NOVELTY: 0.0049688, AVERAGE_POPULARITY: 0.8039265, DIVERSITY_MEAN_INTER_LIST: 0.6577588, DIVERSITY_HERFINDAHL: 0.9657623, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4485257, SHANNON_ENTROPY: 5.2298523, 
SearchBayesianSkopt: Config 114 is suboptimal. Config: {'topK': 3995, 'shrink': 89, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.25225601524457947, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0432562, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0305096, RECALL: 0.0305096, MAP: 0.0107867, MRR: 0.0271613, NDCG: 0.0203091, F1: 0.0126450, HIT_RATE: 0.0797521, ARHR: 0.0277460, RMSE: 1.2153581, NOVELTY: 0.0049518, AVERAGE_POPULARITY: 0.8184696, DIVERSITY_MEAN_INTER_LIST: 0.6406366, DIVERSITY_HERFINDAHL: 0.9640504, COVERAGE_ITEM: 0.0053528, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2811393, SHANNON_ENTROPY: 5.1856843, 
SearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 3981, 'shrink': 8, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.016898611701851033, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0418774, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0290634, RECALL: 0.0290634, MAP: 0.0105422, MRR: 0.0265390, NDCG: 0.0196483, F1: 0.0121828, HIT_RATE: 0.0770661, ARHR: 0.0271379, RMSE: 6.2612963, NOVELTY: 0.0049273, AVERAGE_POPULARITY: 0.8420510, DIVERSITY_MEAN_INTER_LIST: 0.5812449, DIVERSITY_HERFINDAHL: 0.9581125, COVERAGE_ITEM: 0.0027034, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4616148, SHANNON_ENTROPY: 4.8934597, 
SearchBayesianSkopt: Config 116 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0317321, PRECISION: 0.0057645, PRECISION_RECALL_MIN_DEN: 0.0219008, RECALL: 0.0219008, MAP: 0.0078700, MRR: 0.0194305, NDCG: 0.0146635, F1: 0.0091267, HIT_RATE: 0.0576446, ARHR: 0.0201600, RMSE: 22.8099518, NOVELTY: 0.0056227, AVERAGE_POPULARITY: 0.5676965, DIVERSITY_MEAN_INTER_LIST: 0.8249175, DIVERSITY_HERFINDAHL: 0.9824747, COVERAGE_ITEM: 0.0241146, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1502739, SHANNON_ENTROPY: 6.4440074, 
SearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436297, PRECISION: 0.0088017, PRECISION_RECALL_MIN_DEN: 0.0332989, RECALL: 0.0332989, MAP: 0.0114104, MRR: 0.0286774, NDCG: 0.0217449, F1: 0.0139231, HIT_RATE: 0.0880165, ARHR: 0.0293893, RMSE: 0.9072403, NOVELTY: 0.0049688, AVERAGE_POPULARITY: 0.8039265, DIVERSITY_MEAN_INTER_LIST: 0.6577588, DIVERSITY_HERFINDAHL: 0.9657623, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4485257, SHANNON_ENTROPY: 5.2298523, 
SearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436297, PRECISION: 0.0088017, PRECISION_RECALL_MIN_DEN: 0.0332989, RECALL: 0.0332989, MAP: 0.0114104, MRR: 0.0286774, NDCG: 0.0217449, F1: 0.0139231, HIT_RATE: 0.0880165, ARHR: 0.0293893, RMSE: 0.9072403, NOVELTY: 0.0049688, AVERAGE_POPULARITY: 0.8039265, DIVERSITY_MEAN_INTER_LIST: 0.6577588, DIVERSITY_HERFINDAHL: 0.9657623, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4485257, SHANNON_ENTROPY: 5.2298523, 
SearchBayesianSkopt: Config 119 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0435727, PRECISION: 0.0084091, PRECISION_RECALL_MIN_DEN: 0.0316116, RECALL: 0.0316116, MAP: 0.0112835, MRR: 0.0282554, NDCG: 0.0211571, F1: 0.0132844, HIT_RATE: 0.0840909, ARHR: 0.0289673, RMSE: 56.7372113, NOVELTY: 0.0049741, AVERAGE_POPULARITY: 0.7995715, DIVERSITY_MEAN_INTER_LIST: 0.6605755, DIVERSITY_HERFINDAHL: 0.9660439, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4522759, SHANNON_ENTROPY: 5.2395456, 
