CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 232, 'n_oversamples': 28, 'n_iter': 14, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.036011±0.0008, PRECISION: 0.004901±0.0001, PRECISION_RECALL_MIN_DEN: 0.049011±0.0008, RECALL: 0.049011±0.0008, MAP: 0.026052±0.0008, MRR: 0.026052±0.0008, NDCG: 0.031489±0.0007, F1: 0.008911±0.0001, HIT_RATE: 0.049011±0.0008, ARHR: 0.026052±0.0008, RMSE: 0.952762±0.0003, NOVELTY: 0.005952±0.0000, AVERAGE_POPULARITY: 0.261076±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.974472±0.0002, DIVERSITY_HERFINDAHL: 0.997443±0.0000, COVERAGE_ITEM: 0.061303±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.349489±0.0031, SHANNON_ENTROPY: 9.044959±0.0109, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'num_factors': 777, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042396±0.0005, PRECISION: 0.005477±0.0001, PRECISION_RECALL_MIN_DEN: 0.054766±0.0005, RECALL: 0.054766±0.0005, MAP: 0.031387±0.0004, MRR: 0.031387±0.0004, NDCG: 0.036978±0.0004, F1: 0.009958±0.0001, HIT_RATE: 0.054766±0.0005, ARHR: 0.031387±0.0004, RMSE: 0.944054±0.0011, NOVELTY: 0.006410±0.0000, AVERAGE_POPULARITY: 0.146284±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.988350±0.0000, DIVERSITY_HERFINDAHL: 0.998831±0.0000, COVERAGE_ITEM: 0.185542±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.352297±0.0035, SHANNON_ENTROPY: 10.570567±0.0026, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'num_factors': 519, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.039984±0.0002, PRECISION: 0.005344±0.0000, PRECISION_RECALL_MIN_DEN: 0.053436±0.0005, RECALL: 0.053436±0.0005, MAP: 0.029439±0.0002, MRR: 0.029439±0.0002, NDCG: 0.035131±0.0002, F1: 0.009716±0.0001, HIT_RATE: 0.053436±0.0005, ARHR: 0.029439±0.0002, RMSE: 0.937840±0.0007, NOVELTY: 0.005878±0.0000, AVERAGE_POPULARITY: 0.311957±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.979994±0.0001, DIVERSITY_HERFINDAHL: 0.997995±0.0000, COVERAGE_ITEM: 0.107197±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.279299±0.0033, SHANNON_ENTROPY: 9.523494±0.0037, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 28, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042069±0.0004, PRECISION: 0.005473±0.0001, PRECISION_RECALL_MIN_DEN: 0.054731±0.0006, RECALL: 0.054731±0.0006, MAP: 0.031309±0.0004, MRR: 0.031309±0.0004, NDCG: 0.036894±0.0004, F1: 0.009951±0.0001, HIT_RATE: 0.054731±0.0006, ARHR: 0.031309±0.0004, RMSE: 0.944657±0.0011, NOVELTY: 0.006429±0.0000, AVERAGE_POPULARITY: 0.142756±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.988546±0.0000, DIVERSITY_HERFINDAHL: 0.998850±0.0000, COVERAGE_ITEM: 0.190224±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.353409±0.0021, SHANNON_ENTROPY: 10.608917±0.0028, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'num_factors': 557, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032796±0.0004, PRECISION: 0.004253±0.0000, PRECISION_RECALL_MIN_DEN: 0.042529±0.0003, RECALL: 0.042529±0.0003, MAP: 0.024510±0.0005, MRR: 0.024510±0.0005, NDCG: 0.028807±0.0004, F1: 0.007733±0.0001, HIT_RATE: 0.042529±0.0003, ARHR: 0.024510±0.0005, RMSE: 0.989821±0.0003, NOVELTY: 0.006307±0.0000, AVERAGE_POPULARITY: 0.155398±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.983481±0.0000, DIVERSITY_HERFINDAHL: 0.998344±0.0000, COVERAGE_ITEM: 0.109219±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346251±0.0012, SHANNON_ENTROPY: 9.832148±0.0031, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'num_factors': 796, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.039747±0.0008, PRECISION: 0.005159±0.0001, PRECISION_RECALL_MIN_DEN: 0.051592±0.0006, RECALL: 0.051592±0.0006, MAP: 0.029825±0.0007, MRR: 0.029825±0.0007, NDCG: 0.035011±0.0006, F1: 0.009380±0.0001, HIT_RATE: 0.051592±0.0006, ARHR: 0.029825±0.0007, RMSE: 0.940856±0.0008, NOVELTY: 0.006084±0.0000, AVERAGE_POPULARITY: 0.239452±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.985579±0.0000, DIVERSITY_HERFINDAHL: 0.998553±0.0000, COVERAGE_ITEM: 0.149370±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.309464±0.0012, SHANNON_ENTROPY: 10.113674±0.0037, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'num_factors': 797, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042268±0.0004, PRECISION: 0.005460±0.0001, PRECISION_RECALL_MIN_DEN: 0.054598±0.0005, RECALL: 0.054598±0.0005, MAP: 0.031281±0.0005, MRR: 0.031281±0.0005, NDCG: 0.036856±0.0004, F1: 0.009927±0.0001, HIT_RATE: 0.054598±0.0005, ARHR: 0.031281±0.0005, RMSE: 0.944494±0.0009, NOVELTY: 0.006425±0.0000, AVERAGE_POPULARITY: 0.143473±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.988508±0.0000, DIVERSITY_HERFINDAHL: 0.998846±0.0000, COVERAGE_ITEM: 0.189067±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.353614±0.0018, SHANNON_ENTROPY: 10.601295±0.0018, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'num_factors': 57, 'n_oversamples': 3, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.021020±0.0005, PRECISION: 0.003243±0.0001, PRECISION_RECALL_MIN_DEN: 0.032429±0.0009, RECALL: 0.032429±0.0009, MAP: 0.014288±0.0004, MRR: 0.014288±0.0004, NDCG: 0.018517±0.0004, F1: 0.005896±0.0002, HIT_RATE: 0.032429±0.0009, ARHR: 0.014288±0.0004, RMSE: 0.960770±0.0004, NOVELTY: 0.005378±0.0000, AVERAGE_POPULARITY: 0.562699±0.0085, DIVERSITY_MEAN_INTER_LIST: 0.917823±0.0007, DIVERSITY_HERFINDAHL: 0.991778±0.0001, COVERAGE_ITEM: 0.023250±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.272421±0.0045, SHANNON_ENTROPY: 7.297686±0.0150, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'num_factors': 536, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032987±0.0004, PRECISION: 0.004316±0.0000, PRECISION_RECALL_MIN_DEN: 0.043159±0.0005, RECALL: 0.043159±0.0005, MAP: 0.024581±0.0004, MRR: 0.024581±0.0004, NDCG: 0.029003±0.0004, F1: 0.007847±0.0001, HIT_RATE: 0.043159±0.0005, ARHR: 0.024581±0.0004, RMSE: 0.989683±0.0003, NOVELTY: 0.006288±0.0000, AVERAGE_POPULARITY: 0.159398±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.983086±0.0000, DIVERSITY_HERFINDAHL: 0.998304±0.0000, COVERAGE_ITEM: 0.105780±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345610±0.0020, SHANNON_ENTROPY: 9.786404±0.0030, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'num_factors': 535, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032905±0.0005, PRECISION: 0.004309±0.0001, PRECISION_RECALL_MIN_DEN: 0.043088±0.0007, RECALL: 0.043088±0.0007, MAP: 0.024600±0.0005, MRR: 0.024600±0.0005, NDCG: 0.028997±0.0006, F1: 0.007834±0.0001, HIT_RATE: 0.043088±0.0007, ARHR: 0.024600±0.0005, RMSE: 0.989672±0.0003, NOVELTY: 0.006287±0.0000, AVERAGE_POPULARITY: 0.159591±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.983081±0.0000, DIVERSITY_HERFINDAHL: 0.998304±0.0000, COVERAGE_ITEM: 0.105899±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345103±0.0017, SHANNON_ENTROPY: 9.786018±0.0024, 
CrossSearchBayesianSkopt: New best config found. Config 93: {'num_factors': 454, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044783±0.0006, PRECISION: 0.005936±0.0001, PRECISION_RECALL_MIN_DEN: 0.059360±0.0008, RECALL: 0.059360±0.0008, MAP: 0.032748±0.0007, MRR: 0.032748±0.0007, NDCG: 0.039080±0.0007, F1: 0.010793±0.0001, HIT_RATE: 0.059360±0.0008, ARHR: 0.032748±0.0007, RMSE: 0.937460±0.0012, NOVELTY: 0.006121±0.0000, AVERAGE_POPULARITY: 0.215991±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.984231±0.0000, DIVERSITY_HERFINDAHL: 0.998419±0.0000, COVERAGE_ITEM: 0.123233±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.326070±0.0024, SHANNON_ENTROPY: 9.908912±0.0021, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'num_factors': 499, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.039239±0.0011, PRECISION: 0.005250±0.0001, PRECISION_RECALL_MIN_DEN: 0.052496±0.0011, RECALL: 0.052496±0.0011, MAP: 0.028900±0.0008, MRR: 0.028900±0.0008, NDCG: 0.034496±0.0009, F1: 0.009545±0.0002, HIT_RATE: 0.052496±0.0011, ARHR: 0.028900±0.0008, RMSE: 0.938033±0.0009, NOVELTY: 0.005862±0.0000, AVERAGE_POPULARITY: 0.318255±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.979377±0.0001, DIVERSITY_HERFINDAHL: 0.997933±0.0000, COVERAGE_ITEM: 0.104039±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.277416±0.0013, SHANNON_ENTROPY: 9.473255±0.0044, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'num_factors': 539, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032931±0.0006, PRECISION: 0.004319±0.0001, PRECISION_RECALL_MIN_DEN: 0.043185±0.0007, RECALL: 0.043185±0.0007, MAP: 0.024520±0.0006, MRR: 0.024520±0.0006, NDCG: 0.028960±0.0006, F1: 0.007852±0.0001, HIT_RATE: 0.043185±0.0007, ARHR: 0.024520±0.0006, RMSE: 0.989671±0.0003, NOVELTY: 0.006290±0.0000, AVERAGE_POPULARITY: 0.158921±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.983138±0.0000, DIVERSITY_HERFINDAHL: 0.998309±0.0000, COVERAGE_ITEM: 0.106288±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345844±0.0009, SHANNON_ENTROPY: 9.793514±0.0017, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'num_factors': 795, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042150±0.0005, PRECISION: 0.005477±0.0001, PRECISION_RECALL_MIN_DEN: 0.054766±0.0007, RECALL: 0.054766±0.0007, MAP: 0.031351±0.0005, MRR: 0.031351±0.0005, NDCG: 0.036937±0.0005, F1: 0.009958±0.0001, HIT_RATE: 0.054766±0.0007, ARHR: 0.031351±0.0005, RMSE: 0.944597±0.0011, NOVELTY: 0.006424±0.0000, AVERAGE_POPULARITY: 0.143659±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.988498±0.0000, DIVERSITY_HERFINDAHL: 0.998845±0.0000, COVERAGE_ITEM: 0.188364±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.354320±0.0017, SHANNON_ENTROPY: 10.598664±0.0030, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'num_factors': 538, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032888±0.0006, PRECISION: 0.004311±0.0001, PRECISION_RECALL_MIN_DEN: 0.043114±0.0008, RECALL: 0.043114±0.0008, MAP: 0.024551±0.0007, MRR: 0.024551±0.0007, NDCG: 0.028966±0.0007, F1: 0.007839±0.0002, HIT_RATE: 0.043114±0.0008, ARHR: 0.024551±0.0007, RMSE: 0.989706±0.0003, NOVELTY: 0.006289±0.0000, AVERAGE_POPULARITY: 0.159171±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.983098±0.0000, DIVERSITY_HERFINDAHL: 0.998305±0.0000, COVERAGE_ITEM: 0.105791±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346232±0.0021, SHANNON_ENTROPY: 9.788452±0.0020, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'num_factors': 51, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.037154±0.0008, PRECISION: 0.005452±0.0001, PRECISION_RECALL_MIN_DEN: 0.054518±0.0011, RECALL: 0.054518±0.0011, MAP: 0.025603±0.0006, MRR: 0.025603±0.0006, NDCG: 0.032389±0.0007, F1: 0.009912±0.0002, HIT_RATE: 0.054518±0.0011, ARHR: 0.025603±0.0006, RMSE: 0.940947±0.0013, NOVELTY: 0.005482±0.0000, AVERAGE_POPULARITY: 0.507533±0.0064, DIVERSITY_MEAN_INTER_LIST: 0.935757±0.0002, DIVERSITY_HERFINDAHL: 0.993572±0.0000, COVERAGE_ITEM: 0.042671±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.199293±0.0038, SHANNON_ENTROPY: 7.726753±0.0008, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'num_factors': 420, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.037841±0.0006, PRECISION: 0.005142±0.0001, PRECISION_RECALL_MIN_DEN: 0.051423±0.0011, RECALL: 0.051423±0.0011, MAP: 0.027767±0.0002, MRR: 0.027767±0.0002, NDCG: 0.033359±0.0004, F1: 0.009350±0.0002, HIT_RATE: 0.051423±0.0011, ARHR: 0.027767±0.0002, RMSE: 0.937885±0.0009, NOVELTY: 0.005780±0.0000, AVERAGE_POPULARITY: 0.352755±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.975616±0.0001, DIVERSITY_HERFINDAHL: 0.997557±0.0000, COVERAGE_ITEM: 0.091419±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.261511±0.0023, SHANNON_ENTROPY: 9.212577±0.0051, 
CrossSearchBayesianSkopt: Search complete. Best config is 93: {'num_factors': 454, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'TF-IDF'}
