CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 2223, 'shrink': 282, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.3744324151892557, 'tversky_beta': 1.0722360123440144} - results: ROC_AUC: 0.038819±0.0007, PRECISION: 0.005841±0.0001, PRECISION_RECALL_MIN_DEN: 0.058412±0.0012, RECALL: 0.058412±0.0012, MAP: 0.026449±0.0003, MRR: 0.026449±0.0003, NDCG: 0.033925±0.0005, F1: 0.010620±0.0002, HIT_RATE: 0.058412±0.0012, ARHR: 0.026449±0.0003, RMSE: 0.991455±0.0066, NOVELTY: 0.005569±0.0000, AVERAGE_POPULARITY: 0.464651±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.951332±0.0003, DIVERSITY_HERFINDAHL: 0.995128±0.0000, COVERAGE_ITEM: 0.177529±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.118466±0.0017, SHANNON_ENTROPY: 8.755393±0.0066, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 1571, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.041258±0.0008, PRECISION: 0.006299±0.0001, PRECISION_RECALL_MIN_DEN: 0.062991±0.0014, RECALL: 0.062991±0.0014, MAP: 0.028157±0.0005, MRR: 0.028157±0.0005, NDCG: 0.036283±0.0007, F1: 0.011453±0.0003, HIT_RATE: 0.062991±0.0014, ARHR: 0.028157±0.0005, RMSE: 3.896629±0.0168, NOVELTY: 0.005130±0.0000, AVERAGE_POPULARITY: 0.682841±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.839704±0.0006, DIVERSITY_HERFINDAHL: 0.983966±0.0001, COVERAGE_ITEM: 0.097107±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.070293±0.0005, SHANNON_ENTROPY: 7.041184±0.0029, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'topK': 1570, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.041264±0.0008, PRECISION: 0.006304±0.0001, PRECISION_RECALL_MIN_DEN: 0.063037±0.0015, RECALL: 0.063037±0.0015, MAP: 0.028168±0.0005, MRR: 0.028168±0.0005, NDCG: 0.036301±0.0007, F1: 0.011461±0.0003, HIT_RATE: 0.063037±0.0015, ARHR: 0.028168±0.0005, RMSE: 3.895029±0.0168, NOVELTY: 0.005130±0.0000, AVERAGE_POPULARITY: 0.682789±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.839752±0.0005, DIVERSITY_HERFINDAHL: 0.983970±0.0001, COVERAGE_ITEM: 0.097053±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.070368±0.0005, SHANNON_ENTROPY: 7.041847±0.0029, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 1608, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.045587±0.0009, PRECISION: 0.006885±0.0002, PRECISION_RECALL_MIN_DEN: 0.068846±0.0017, RECALL: 0.068846±0.0017, MAP: 0.031262±0.0007, MRR: 0.031262±0.0007, NDCG: 0.040042±0.0009, F1: 0.012517±0.0003, HIT_RATE: 0.068846±0.0017, ARHR: 0.031262±0.0007, RMSE: 18.840032±0.0695, NOVELTY: 0.005340±0.0000, AVERAGE_POPULARITY: 0.569535±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.920174±0.0001, DIVERSITY_HERFINDAHL: 0.992012±0.0000, COVERAGE_ITEM: 0.204055±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.079972±0.0002, SHANNON_ENTROPY: 8.173379±0.0041, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 1607, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.045587±0.0009, PRECISION: 0.006888±0.0002, PRECISION_RECALL_MIN_DEN: 0.068880±0.0017, RECALL: 0.068880±0.0017, MAP: 0.031270±0.0008, MRR: 0.031270±0.0008, NDCG: 0.040055±0.0009, F1: 0.012524±0.0003, HIT_RATE: 0.068880±0.0017, ARHR: 0.031270±0.0008, RMSE: 18.831781±0.0691, NOVELTY: 0.005340±0.0000, AVERAGE_POPULARITY: 0.569427±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.920231±0.0001, DIVERSITY_HERFINDAHL: 0.992018±0.0000, COVERAGE_ITEM: 0.204239±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.079977±0.0001, SHANNON_ENTROPY: 8.174487±0.0040, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 3972, 'shrink': 47, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.03005199852360297, 'tversky_beta': 0.14156585087683873} - results: ROC_AUC: 0.037028±0.0007, PRECISION: 0.005758±0.0001, PRECISION_RECALL_MIN_DEN: 0.057581±0.0014, RECALL: 0.057581±0.0014, MAP: 0.024590±0.0005, MRR: 0.024590±0.0005, NDCG: 0.032286±0.0006, F1: 0.010469±0.0002, HIT_RATE: 0.057581±0.0014, ARHR: 0.024590±0.0005, RMSE: 6.304330±0.0836, NOVELTY: 0.005318±0.0000, AVERAGE_POPULARITY: 0.566882±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.907936±0.0013, DIVERSITY_HERFINDAHL: 0.990788±0.0001, COVERAGE_ITEM: 0.087180±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.113771±0.0017, SHANNON_ENTROPY: 7.745031±0.0163, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 1727, 'shrink': 20, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.968513059871724, 'tversky_beta': 1.9856722121831722} - results: ROC_AUC: 0.037959±0.0007, PRECISION: 0.005895±0.0001, PRECISION_RECALL_MIN_DEN: 0.058947±0.0011, RECALL: 0.058947±0.0011, MAP: 0.025476±0.0006, MRR: 0.025476±0.0006, NDCG: 0.033277±0.0006, F1: 0.010718±0.0002, HIT_RATE: 0.058947±0.0011, ARHR: 0.025476±0.0006, RMSE: 0.887511±0.0050, NOVELTY: 0.005185±0.0000, AVERAGE_POPULARITY: 0.637891±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.876618±0.0006, DIVERSITY_HERFINDAHL: 0.987657±0.0001, COVERAGE_ITEM: 0.057918±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.116219±0.0020, SHANNON_ENTROPY: 7.235119±0.0112, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 1592, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.045711±0.0010, PRECISION: 0.006881±0.0001, PRECISION_RECALL_MIN_DEN: 0.068812±0.0015, RECALL: 0.068812±0.0015, MAP: 0.031398±0.0008, MRR: 0.031398±0.0008, NDCG: 0.040143±0.0008, F1: 0.012511±0.0003, HIT_RATE: 0.068812±0.0015, ARHR: 0.031398±0.0008, RMSE: 18.711775±0.0701, NOVELTY: 0.005344±0.0000, AVERAGE_POPULARITY: 0.568185±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.920797±0.0001, DIVERSITY_HERFINDAHL: 0.992074±0.0000, COVERAGE_ITEM: 0.206769±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.080103±0.0002, SHANNON_ENTROPY: 8.188665±0.0042, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 3989, 'shrink': 111, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.3717454729587448, 'tversky_beta': 1.970647180473076} - results: ROC_AUC: 0.038401±0.0008, PRECISION: 0.005932±0.0001, PRECISION_RECALL_MIN_DEN: 0.059323±0.0012, RECALL: 0.059323±0.0012, MAP: 0.025868±0.0005, MRR: 0.025868±0.0005, NDCG: 0.033668±0.0006, F1: 0.010786±0.0002, HIT_RATE: 0.059323±0.0012, ARHR: 0.025868±0.0005, RMSE: 2.603548±0.0288, NOVELTY: 0.005254±0.0000, AVERAGE_POPULARITY: 0.600206±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.895555±0.0008, DIVERSITY_HERFINDAHL: 0.989550±0.0001, COVERAGE_ITEM: 0.076194±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.109755±0.0021, SHANNON_ENTROPY: 7.519632±0.0133, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 2412, 'shrink': 175, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.957166905547367, 'tversky_beta': 1.9934418709502537} - results: ROC_AUC: 0.039550±0.0007, PRECISION: 0.006033±0.0001, PRECISION_RECALL_MIN_DEN: 0.060326±0.0015, RECALL: 0.060326±0.0015, MAP: 0.026661±0.0005, MRR: 0.026661±0.0005, NDCG: 0.034523±0.0006, F1: 0.010968±0.0003, HIT_RATE: 0.060326±0.0015, ARHR: 0.026661±0.0005, RMSE: 1.233520±0.0126, NOVELTY: 0.005446±0.0000, AVERAGE_POPULARITY: 0.511157±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.938240±0.0008, DIVERSITY_HERFINDAHL: 0.993819±0.0001, COVERAGE_ITEM: 0.129538±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.116131±0.0024, SHANNON_ENTROPY: 8.326684±0.0094, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 3950, 'shrink': 1967, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.01861096229096471, 'tversky_beta': 1.9875608626240864} - results: ROC_AUC: 0.036491±0.0008, PRECISION: 0.005724±0.0001, PRECISION_RECALL_MIN_DEN: 0.057239±0.0013, RECALL: 0.057239±0.0013, MAP: 0.024152±0.0006, MRR: 0.024152±0.0006, NDCG: 0.031861±0.0007, F1: 0.010407±0.0002, HIT_RATE: 0.057239±0.0013, ARHR: 0.024152±0.0006, RMSE: 0.959316±0.0007, NOVELTY: 0.005148±0.0000, AVERAGE_POPULARITY: 0.661047±0.0053, DIVERSITY_MEAN_INTER_LIST: 0.850271±0.0018, DIVERSITY_HERFINDAHL: 0.985022±0.0002, COVERAGE_ITEM: 0.053117±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.105502±0.0020, SHANNON_ENTROPY: 6.957459±0.0124, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 3015, 'shrink': 183, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.058842855271024966, 'tversky_beta': 1.9980797625678128} - results: ROC_AUC: 0.038630±0.0005, PRECISION: 0.005931±0.0001, PRECISION_RECALL_MIN_DEN: 0.059312±0.0013, RECALL: 0.059312±0.0013, MAP: 0.026023±0.0005, MRR: 0.026023±0.0005, NDCG: 0.033792±0.0005, F1: 0.010784±0.0002, HIT_RATE: 0.059312±0.0013, ARHR: 0.026023±0.0005, RMSE: 1.857677±0.0204, NOVELTY: 0.005342±0.0000, AVERAGE_POPULARITY: 0.556715±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.919524±0.0008, DIVERSITY_HERFINDAHL: 0.991947±0.0001, COVERAGE_ITEM: 0.095593±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115357±0.0023, SHANNON_ENTROPY: 7.908492±0.0126, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 1569, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.045773±0.0010, PRECISION: 0.006897±0.0001, PRECISION_RECALL_MIN_DEN: 0.068971±0.0015, RECALL: 0.068971±0.0015, MAP: 0.031400±0.0008, MRR: 0.031400±0.0008, NDCG: 0.040182±0.0009, F1: 0.012540±0.0003, HIT_RATE: 0.068971±0.0015, ARHR: 0.031400±0.0008, RMSE: 18.530270±0.0686, NOVELTY: 0.005349±0.0000, AVERAGE_POPULARITY: 0.566251±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.921649±0.0001, DIVERSITY_HERFINDAHL: 0.992160±0.0000, COVERAGE_ITEM: 0.211614±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.080106±0.0002, SHANNON_ENTROPY: 8.210963±0.0054, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 12, 'shrink': 1954, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.32383244248710025, 'tversky_beta': 1.9782240887598848} - results: ROC_AUC: 0.003806±0.0001, PRECISION: 0.000620±0.0000, PRECISION_RECALL_MIN_DEN: 0.006197±0.0002, RECALL: 0.006197±0.0002, MAP: 0.002375±0.0001, MRR: 0.002375±0.0001, NDCG: 0.003264±0.0001, F1: 0.001127±0.0000, HIT_RATE: 0.006197±0.0002, ARHR: 0.002375±0.0001, RMSE: 0.999721±0.0000, NOVELTY: 0.007854±0.0000, AVERAGE_POPULARITY: 0.042410±0.0004, DIVERSITY_MEAN_INTER_LIST: 0.799196±0.0021, DIVERSITY_HERFINDAHL: 0.979915±0.0002, COVERAGE_ITEM: 0.582114±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.286463±0.0021, SHANNON_ENTROPY: 9.480353±0.0218, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 3517, 'shrink': 5, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.41122982746036196, 'tversky_beta': 0.17176241539386441} - results: ROC_AUC: 0.036063±0.0009, PRECISION: 0.005654±0.0001, PRECISION_RECALL_MIN_DEN: 0.056544±0.0014, RECALL: 0.056544±0.0014, MAP: 0.024026±0.0005, MRR: 0.024026±0.0005, NDCG: 0.031598±0.0006, F1: 0.010281±0.0002, HIT_RATE: 0.056544±0.0014, ARHR: 0.024026±0.0005, RMSE: 14.060309±0.1462, NOVELTY: 0.005277±0.0000, AVERAGE_POPULARITY: 0.584224±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.899177±0.0014, DIVERSITY_HERFINDAHL: 0.989913±0.0001, COVERAGE_ITEM: 0.068559±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.121431±0.0019, SHANNON_ENTROPY: 7.544647±0.0155, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 1443, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.041673±0.0009, PRECISION: 0.006305±0.0002, PRECISION_RECALL_MIN_DEN: 0.063048±0.0016, RECALL: 0.063048±0.0016, MAP: 0.028407±0.0006, MRR: 0.028407±0.0006, NDCG: 0.036500±0.0008, F1: 0.011463±0.0003, HIT_RATE: 0.063048±0.0016, ARHR: 0.028407±0.0006, RMSE: 3.690287±0.0149, NOVELTY: 0.005146±0.0000, AVERAGE_POPULARITY: 0.674485±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.847180±0.0005, DIVERSITY_HERFINDAHL: 0.984713±0.0001, COVERAGE_ITEM: 0.107813±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.069387±0.0005, SHANNON_ENTROPY: 7.138189±0.0039, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 2655, 'shrink': 71, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.9657215515341557, 'tversky_beta': 1.99215163642273} - results: ROC_AUC: 0.039073±0.0007, PRECISION: 0.006000±0.0001, PRECISION_RECALL_MIN_DEN: 0.059995±0.0014, RECALL: 0.059995±0.0014, MAP: 0.026494±0.0006, MRR: 0.026494±0.0006, NDCG: 0.034307±0.0007, F1: 0.010908±0.0002, HIT_RATE: 0.059995±0.0014, ARHR: 0.026494±0.0006, RMSE: 1.985423±0.0215, NOVELTY: 0.005345±0.0000, AVERAGE_POPULARITY: 0.552576±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.921976±0.0009, DIVERSITY_HERFINDAHL: 0.992192±0.0001, COVERAGE_ITEM: 0.093971±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.118582±0.0022, SHANNON_ENTROPY: 7.937536±0.0148, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 904, 'shrink': 66, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.06602626630543319, 'tversky_beta': 0.03362361967274064} - results: ROC_AUC: 0.033561±0.0005, PRECISION: 0.004896±0.0001, PRECISION_RECALL_MIN_DEN: 0.048958±0.0008, RECALL: 0.048958±0.0008, MAP: 0.023178±0.0006, MRR: 0.023178±0.0006, NDCG: 0.029231±0.0006, F1: 0.008901±0.0002, HIT_RATE: 0.048958±0.0008, ARHR: 0.023178±0.0006, RMSE: 1.044019±0.0097, NOVELTY: 0.006264±0.0000, AVERAGE_POPULARITY: 0.273731±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.986081±0.0002, DIVERSITY_HERFINDAHL: 0.998602±0.0000, COVERAGE_ITEM: 0.445277±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.190993±0.0014, SHANNON_ENTROPY: 10.725925±0.0122, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 1557, 'shrink': 26, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.8541644804879724, 'tversky_beta': 0.03928889001604153} - results: ROC_AUC: 0.036281±0.0009, PRECISION: 0.005533±0.0002, PRECISION_RECALL_MIN_DEN: 0.055325±0.0016, RECALL: 0.055325±0.0016, MAP: 0.024275±0.0006, MRR: 0.024275±0.0006, NDCG: 0.031537±0.0008, F1: 0.010059±0.0003, HIT_RATE: 0.055325±0.0016, ARHR: 0.024275±0.0006, RMSE: 0.908509±0.0018, NOVELTY: 0.005448±0.0000, AVERAGE_POPULARITY: 0.505197±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.939621±0.0006, DIVERSITY_HERFINDAHL: 0.993957±0.0001, COVERAGE_ITEM: 0.125407±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.126706±0.0018, SHANNON_ENTROPY: 8.397918±0.0123, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 1529, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.045986±0.0010, PRECISION: 0.006932±0.0001, PRECISION_RECALL_MIN_DEN: 0.069325±0.0015, RECALL: 0.069325±0.0015, MAP: 0.031484±0.0008, MRR: 0.031484±0.0008, NDCG: 0.040330±0.0008, F1: 0.012604±0.0003, HIT_RATE: 0.069325±0.0015, ARHR: 0.031484±0.0008, RMSE: 18.207608±0.0648, NOVELTY: 0.005357±0.0000, AVERAGE_POPULARITY: 0.562888±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.923179±0.0002, DIVERSITY_HERFINDAHL: 0.992313±0.0000, COVERAGE_ITEM: 0.219724±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.080230±0.0002, SHANNON_ENTROPY: 8.249837±0.0059, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 3914, 'shrink': 155, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9923590676514409, 'tversky_beta': 1.9567890524827674} - results: ROC_AUC: 0.036689±0.0008, PRECISION: 0.005742±0.0001, PRECISION_RECALL_MIN_DEN: 0.057421±0.0011, RECALL: 0.057421±0.0011, MAP: 0.024541±0.0005, MRR: 0.024541±0.0005, NDCG: 0.032196±0.0006, F1: 0.010440±0.0002, HIT_RATE: 0.057421±0.0011, ARHR: 0.024541±0.0005, RMSE: 1.686395±0.0181, NOVELTY: 0.005275±0.0000, AVERAGE_POPULARITY: 0.587960±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.897862±0.0011, DIVERSITY_HERFINDAHL: 0.989781±0.0001, COVERAGE_ITEM: 0.072960±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.116102±0.0017, SHANNON_ENTROPY: 7.549330±0.0129, 
CrossSearchBayesianSkopt: New best config found. Config 98: {'topK': 1517, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.045933±0.0011, PRECISION: 0.006910±0.0001, PRECISION_RECALL_MIN_DEN: 0.069097±0.0014, RECALL: 0.069097±0.0014, MAP: 0.031503±0.0008, MRR: 0.031503±0.0008, NDCG: 0.040292±0.0009, F1: 0.012563±0.0003, HIT_RATE: 0.069097±0.0014, ARHR: 0.031503±0.0008, RMSE: 18.110520±0.0632, NOVELTY: 0.005360±0.0000, AVERAGE_POPULARITY: 0.561930±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.923595±0.0001, DIVERSITY_HERFINDAHL: 0.992354±0.0000, COVERAGE_ITEM: 0.222406±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.080271±0.0001, SHANNON_ENTROPY: 8.261557±0.0049, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 2726, 'shrink': 38, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.07546702195717205, 'tversky_beta': 1.9989851651896235} - results: ROC_AUC: 0.039887±0.0006, PRECISION: 0.006161±0.0001, PRECISION_RECALL_MIN_DEN: 0.061613±0.0011, RECALL: 0.061613±0.0011, MAP: 0.027041±0.0005, MRR: 0.027041±0.0005, NDCG: 0.035094±0.0005, F1: 0.011202±0.0002, HIT_RATE: 0.061613±0.0011, ARHR: 0.027041±0.0005, RMSE: 1.862421±0.0177, NOVELTY: 0.005085±0.0000, AVERAGE_POPULARITY: 0.705372±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.822582±0.0020, DIVERSITY_HERFINDAHL: 0.982254±0.0002, COVERAGE_ITEM: 0.052371±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.092334±0.0007, SHANNON_ENTROPY: 6.722599±0.0095, 
CrossSearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 2179, 'shrink': 1812, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.959433720347843, 'tversky_beta': 1.9928456916697292} - results: ROC_AUC: 0.037972±0.0007, PRECISION: 0.005764±0.0001, PRECISION_RECALL_MIN_DEN: 0.057638±0.0014, RECALL: 0.057638±0.0014, MAP: 0.025801±0.0006, MRR: 0.025801±0.0006, NDCG: 0.033241±0.0007, F1: 0.010480±0.0002, HIT_RATE: 0.057638±0.0014, ARHR: 0.025801±0.0006, RMSE: 0.936923±0.0009, NOVELTY: 0.005634±0.0000, AVERAGE_POPULARITY: 0.443229±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.955908±0.0003, DIVERSITY_HERFINDAHL: 0.995585±0.0000, COVERAGE_ITEM: 0.207721±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.120562±0.0012, SHANNON_ENTROPY: 8.964060±0.0081, 
CrossSearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 1024, 'shrink': 42, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.9081792751188615, 'tversky_beta': 1.8520197436858787} - results: ROC_AUC: 0.040931±0.0008, PRECISION: 0.006146±0.0001, PRECISION_RECALL_MIN_DEN: 0.061465±0.0013, RECALL: 0.061465±0.0013, MAP: 0.027986±0.0006, MRR: 0.027986±0.0006, NDCG: 0.035815±0.0007, F1: 0.011175±0.0002, HIT_RATE: 0.061465±0.0013, ARHR: 0.027986±0.0006, RMSE: 1.344634±0.0134, NOVELTY: 0.005587±0.0000, AVERAGE_POPULARITY: 0.452154±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.958822±0.0005, DIVERSITY_HERFINDAHL: 0.995877±0.0001, COVERAGE_ITEM: 0.164336±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.135433±0.0014, SHANNON_ENTROPY: 8.907447±0.0116, 
CrossSearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 3427, 'shrink': 1939, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.06439258001850347, 'tversky_beta': 1.9250834675096031} - results: ROC_AUC: 0.038574±0.0008, PRECISION: 0.005940±0.0001, PRECISION_RECALL_MIN_DEN: 0.059403±0.0009, RECALL: 0.059403±0.0009, MAP: 0.025946±0.0007, MRR: 0.025946±0.0007, NDCG: 0.033751±0.0007, F1: 0.010801±0.0002, HIT_RATE: 0.059403±0.0009, ARHR: 0.025946±0.0007, RMSE: 0.916355±0.0010, NOVELTY: 0.005407±0.0000, AVERAGE_POPULARITY: 0.528858±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.927215±0.0009, DIVERSITY_HERFINDAHL: 0.992716±0.0001, COVERAGE_ITEM: 0.126207±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.108712±0.0021, SHANNON_ENTROPY: 8.152964±0.0150, 
CrossSearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 1430, 'shrink': 1960, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.9305840420387068, 'tversky_beta': 1.9671495108652561} - results: ROC_AUC: 0.037034±0.0006, PRECISION: 0.005536±0.0001, PRECISION_RECALL_MIN_DEN: 0.055359±0.0007, RECALL: 0.055359±0.0007, MAP: 0.025045±0.0005, MRR: 0.025045±0.0005, NDCG: 0.032151±0.0005, F1: 0.010065±0.0001, HIT_RATE: 0.055359±0.0007, ARHR: 0.025045±0.0005, RMSE: 0.962610±0.0006, NOVELTY: 0.005883±0.0000, AVERAGE_POPULARITY: 0.365438±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.973431±0.0006, DIVERSITY_HERFINDAHL: 0.997338±0.0001, COVERAGE_ITEM: 0.306937±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.143603±0.0010, SHANNON_ENTROPY: 9.751251±0.0158, 
