CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 2223, 'shrink': 282, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.038716±0.0009, PRECISION: 0.005816±0.0001, PRECISION_RECALL_MIN_DEN: 0.058162±0.0013, RECALL: 0.058162±0.0013, MAP: 0.026453±0.0005, MRR: 0.026453±0.0005, NDCG: 0.033869±0.0006, F1: 0.010575±0.0002, HIT_RATE: 0.058162±0.0013, ARHR: 0.026453±0.0005, RMSE: 0.997723±0.0067, NOVELTY: 0.005571±0.0000, AVERAGE_POPULARITY: 0.464140±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.951442±0.0003, DIVERSITY_HERFINDAHL: 0.995139±0.0000, COVERAGE_ITEM: 0.179216±0.0029, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.118160±0.0015, SHANNON_ENTROPY: 8.762408±0.0060, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 1970, 'shrink': 4, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.037785±0.0010, PRECISION: 0.005862±0.0001, PRECISION_RECALL_MIN_DEN: 0.058617±0.0014, RECALL: 0.058617±0.0014, MAP: 0.025462±0.0007, MRR: 0.025462±0.0007, NDCG: 0.033188±0.0008, F1: 0.010658±0.0002, HIT_RATE: 0.058617±0.0014, ARHR: 0.025462±0.0007, RMSE: 4.805185±0.0430, NOVELTY: 0.005343±0.0000, AVERAGE_POPULARITY: 0.549755±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.922759±0.0012, DIVERSITY_HERFINDAHL: 0.992271±0.0001, COVERAGE_ITEM: 0.084023±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.129563±0.0022, SHANNON_ENTROPY: 7.931692±0.0164, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 4000, 'shrink': 36, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.035114±0.0006, PRECISION: 0.005522±0.0001, PRECISION_RECALL_MIN_DEN: 0.055223±0.0013, RECALL: 0.055223±0.0013, MAP: 0.023433±0.0004, MRR: 0.023433±0.0004, NDCG: 0.030830±0.0005, F1: 0.010040±0.0002, HIT_RATE: 0.055223±0.0013, ARHR: 0.023433±0.0004, RMSE: 1.299673±0.0155, NOVELTY: 0.005077±0.0000, AVERAGE_POPULARITY: 0.707888±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.801166±0.0025, DIVERSITY_HERFINDAHL: 0.980112±0.0002, COVERAGE_ITEM: 0.035837±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.111569±0.0014, SHANNON_ENTROPY: 6.504144±0.0125, 
CrossSearchBayesianSkopt: New best config found. Config 86: {'topK': 1077, 'shrink': 15, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.040749±0.0008, PRECISION: 0.006125±0.0001, PRECISION_RECALL_MIN_DEN: 0.061248±0.0010, RECALL: 0.061248±0.0010, MAP: 0.027840±0.0006, MRR: 0.027840±0.0006, NDCG: 0.035653±0.0006, F1: 0.011136±0.0002, HIT_RATE: 0.061248±0.0010, ARHR: 0.027840±0.0006, RMSE: 2.351097±0.0260, NOVELTY: 0.005543±0.0000, AVERAGE_POPULARITY: 0.466923±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.955123±0.0005, DIVERSITY_HERFINDAHL: 0.995507±0.0000, COVERAGE_ITEM: 0.145596±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.135876±0.0013, SHANNON_ENTROPY: 8.757107±0.0101, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 1517, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.039824±0.0007, PRECISION: 0.006074±0.0001, PRECISION_RECALL_MIN_DEN: 0.060736±0.0013, RECALL: 0.060736±0.0013, MAP: 0.027103±0.0005, MRR: 0.027103±0.0005, NDCG: 0.034952±0.0006, F1: 0.011043±0.0002, HIT_RATE: 0.060736±0.0013, ARHR: 0.027103±0.0005, RMSE: 4.038742±0.0407, NOVELTY: 0.005399±0.0000, AVERAGE_POPULARITY: 0.523849±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.936049±0.0009, DIVERSITY_HERFINDAHL: 0.993600±0.0001, COVERAGE_ITEM: 0.102298±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.131403±0.0016, SHANNON_ENTROPY: 8.222641±0.0139, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 1066, 'shrink': 7, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.039179±0.0006, PRECISION: 0.006058±0.0001, PRECISION_RECALL_MIN_DEN: 0.060576±0.0014, RECALL: 0.060576±0.0014, MAP: 0.026473±0.0004, MRR: 0.026473±0.0004, NDCG: 0.034421±0.0005, F1: 0.011014±0.0003, HIT_RATE: 0.060576±0.0014, ARHR: 0.026473±0.0004, RMSE: 0.944597±0.0063, NOVELTY: 0.005256±0.0000, AVERAGE_POPULARITY: 0.596990±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.905822±0.0004, DIVERSITY_HERFINDAHL: 0.990577±0.0000, COVERAGE_ITEM: 0.074301±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.121128±0.0016, SHANNON_ENTROPY: 7.642947±0.0104, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 3472, 'shrink': 26, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.036376±0.0009, PRECISION: 0.005686±0.0001, PRECISION_RECALL_MIN_DEN: 0.056863±0.0012, RECALL: 0.056863±0.0012, MAP: 0.024215±0.0006, MRR: 0.024215±0.0006, NDCG: 0.031822±0.0006, F1: 0.010339±0.0002, HIT_RATE: 0.056863±0.0012, ARHR: 0.024215±0.0006, RMSE: 4.931356±0.0427, NOVELTY: 0.005252±0.0000, AVERAGE_POPULARITY: 0.598150±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.892777±0.0013, DIVERSITY_HERFINDAHL: 0.989273±0.0001, COVERAGE_ITEM: 0.065239±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.119249±0.0019, SHANNON_ENTROPY: 7.449212±0.0187, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 1102, 'shrink': 1997, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.035231±0.0004, PRECISION: 0.005202±0.0000, PRECISION_RECALL_MIN_DEN: 0.052022±0.0005, RECALL: 0.052022±0.0005, MAP: 0.024359±0.0005, MRR: 0.024359±0.0005, NDCG: 0.030840±0.0005, F1: 0.009459±0.0001, HIT_RATE: 0.052022±0.0005, ARHR: 0.024359±0.0005, RMSE: 0.974369±0.0003, NOVELTY: 0.006097±0.0000, AVERAGE_POPULARITY: 0.310757±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.981732±0.0003, DIVERSITY_HERFINDAHL: 0.998168±0.0000, COVERAGE_ITEM: 0.392895±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.168257±0.0014, SHANNON_ENTROPY: 10.333660±0.0147, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 3368, 'shrink': 1963, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.036586±0.0008, PRECISION: 0.005733±0.0001, PRECISION_RECALL_MIN_DEN: 0.057330±0.0009, RECALL: 0.057330±0.0009, MAP: 0.024352±0.0005, MRR: 0.024352±0.0005, NDCG: 0.032034±0.0005, F1: 0.010424±0.0002, HIT_RATE: 0.057330±0.0009, ARHR: 0.024352±0.0005, RMSE: 0.968905±0.0006, NOVELTY: 0.005183±0.0000, AVERAGE_POPULARITY: 0.639208±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.867031±0.0013, DIVERSITY_HERFINDAHL: 0.986698±0.0001, COVERAGE_ITEM: 0.060351±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.107374±0.0020, SHANNON_ENTROPY: 7.153773±0.0118, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 1566, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.039630±0.0006, PRECISION: 0.006070±0.0001, PRECISION_RECALL_MIN_DEN: 0.060702±0.0013, RECALL: 0.060702±0.0013, MAP: 0.027071±0.0005, MRR: 0.027071±0.0005, NDCG: 0.034911±0.0006, F1: 0.011037±0.0002, HIT_RATE: 0.060702±0.0013, ARHR: 0.027071±0.0005, RMSE: 4.136305±0.0395, NOVELTY: 0.005390±0.0000, AVERAGE_POPULARITY: 0.527767±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.934420±0.0010, DIVERSITY_HERFINDAHL: 0.993437±0.0001, COVERAGE_ITEM: 0.099540±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.131274±0.0015, SHANNON_ENTROPY: 8.183794±0.0158, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 1572, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.039635±0.0006, PRECISION: 0.006087±0.0001, PRECISION_RECALL_MIN_DEN: 0.060873±0.0010, RECALL: 0.060873±0.0010, MAP: 0.027076±0.0005, MRR: 0.027076±0.0005, NDCG: 0.034952±0.0005, F1: 0.011068±0.0002, HIT_RATE: 0.060873±0.0010, ARHR: 0.027076±0.0005, RMSE: 4.148519±0.0390, NOVELTY: 0.005389±0.0000, AVERAGE_POPULARITY: 0.528280±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.934209±0.0010, DIVERSITY_HERFINDAHL: 0.993416±0.0001, COVERAGE_ITEM: 0.099216±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.131232±0.0015, SHANNON_ENTROPY: 8.178837±0.0159, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 1578, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.039654±0.0005, PRECISION: 0.006090±0.0001, PRECISION_RECALL_MIN_DEN: 0.060895±0.0010, RECALL: 0.060895±0.0010, MAP: 0.027100±0.0005, MRR: 0.027100±0.0005, NDCG: 0.034975±0.0005, F1: 0.011072±0.0002, HIT_RATE: 0.060895±0.0010, ARHR: 0.027100±0.0005, RMSE: 4.160863±0.0390, NOVELTY: 0.005388±0.0000, AVERAGE_POPULARITY: 0.528758±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.933996±0.0010, DIVERSITY_HERFINDAHL: 0.993394±0.0001, COVERAGE_ITEM: 0.098870±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.131226±0.0017, SHANNON_ENTROPY: 8.173908±0.0161, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 3996, 'shrink': 1993, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.037113±0.0008, PRECISION: 0.005787±0.0001, PRECISION_RECALL_MIN_DEN: 0.057865±0.0010, RECALL: 0.057865±0.0010, MAP: 0.024790±0.0006, MRR: 0.024790±0.0006, NDCG: 0.032497±0.0006, F1: 0.010521±0.0002, HIT_RATE: 0.057865±0.0010, ARHR: 0.024790±0.0006, RMSE: 0.892099±0.0009, NOVELTY: 0.005335±0.0000, AVERAGE_POPULARITY: 0.558665±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.911682±0.0012, DIVERSITY_HERFINDAHL: 0.991163±0.0001, COVERAGE_ITEM: 0.093117±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.113023±0.0020, SHANNON_ENTROPY: 7.819765±0.0154, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 1257, 'shrink': 1959, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.036992±0.0009, PRECISION: 0.005588±0.0001, PRECISION_RECALL_MIN_DEN: 0.055883±0.0014, RECALL: 0.055883±0.0014, MAP: 0.024944±0.0009, MRR: 0.024944±0.0009, NDCG: 0.032187±0.0009, F1: 0.010161±0.0003, HIT_RATE: 0.055883±0.0014, ARHR: 0.024944±0.0009, RMSE: 0.992905±0.0001, NOVELTY: 0.005520±0.0000, AVERAGE_POPULARITY: 0.475707±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.950353±0.0003, DIVERSITY_HERFINDAHL: 0.995030±0.0000, COVERAGE_ITEM: 0.160097±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.127528±0.0015, SHANNON_ENTROPY: 8.724507±0.0091, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 1610, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.039592±0.0007, PRECISION: 0.006074±0.0001, PRECISION_RECALL_MIN_DEN: 0.060736±0.0010, RECALL: 0.060736±0.0010, MAP: 0.027036±0.0006, MRR: 0.027036±0.0006, NDCG: 0.034890±0.0006, F1: 0.011043±0.0002, HIT_RATE: 0.060736±0.0010, ARHR: 0.027036±0.0006, RMSE: 4.224660±0.0401, NOVELTY: 0.005383±0.0000, AVERAGE_POPULARITY: 0.531203±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.932961±0.0010, DIVERSITY_HERFINDAHL: 0.993291±0.0001, COVERAGE_ITEM: 0.097421±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.130888±0.0014, SHANNON_ENTROPY: 8.149932±0.0152, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 2749, 'shrink': 37, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.036484±0.0006, PRECISION: 0.005723±0.0001, PRECISION_RECALL_MIN_DEN: 0.057227±0.0013, RECALL: 0.057227±0.0013, MAP: 0.024326±0.0005, MRR: 0.024326±0.0005, NDCG: 0.031985±0.0005, F1: 0.010405±0.0002, HIT_RATE: 0.057227±0.0013, ARHR: 0.024326±0.0005, RMSE: 1.076227±0.0104, NOVELTY: 0.005135±0.0000, AVERAGE_POPULARITY: 0.669095±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.846868±0.0013, DIVERSITY_HERFINDAHL: 0.984682±0.0001, COVERAGE_ITEM: 0.046834±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.112879±0.0012, SHANNON_ENTROPY: 6.899032±0.0138, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 976, 'shrink': 4, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.039863±0.0006, PRECISION: 0.006077±0.0001, PRECISION_RECALL_MIN_DEN: 0.060770±0.0011, RECALL: 0.060770±0.0011, MAP: 0.027019±0.0005, MRR: 0.027019±0.0005, NDCG: 0.034902±0.0006, F1: 0.011049±0.0002, HIT_RATE: 0.060770±0.0011, ARHR: 0.027019±0.0005, RMSE: 2.906405±0.0270, NOVELTY: 0.005537±0.0000, AVERAGE_POPULARITY: 0.468025±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.954630±0.0005, DIVERSITY_HERFINDAHL: 0.995458±0.0001, COVERAGE_ITEM: 0.138005±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.139313±0.0005, SHANNON_ENTROPY: 8.730626±0.0088, 
CrossSearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 3992, 'shrink': 21, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.037306±0.0009, PRECISION: 0.005826±0.0001, PRECISION_RECALL_MIN_DEN: 0.058264±0.0010, RECALL: 0.058264±0.0010, MAP: 0.025044±0.0007, MRR: 0.025044±0.0007, NDCG: 0.032779±0.0007, F1: 0.010593±0.0002, HIT_RATE: 0.058264±0.0010, ARHR: 0.025044±0.0007, RMSE: 6.049528±0.0570, NOVELTY: 0.005221±0.0000, AVERAGE_POPULARITY: 0.616575±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.883436±0.0010, DIVERSITY_HERFINDAHL: 0.988339±0.0001, COVERAGE_ITEM: 0.064288±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.112079±0.0011, SHANNON_ENTROPY: 7.331735±0.0169, 
CrossSearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 2119, 'shrink': 1996, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.036923±0.0007, PRECISION: 0.005642±0.0002, PRECISION_RECALL_MIN_DEN: 0.056419±0.0015, RECALL: 0.056419±0.0015, MAP: 0.024896±0.0006, MRR: 0.024896±0.0006, NDCG: 0.032260±0.0007, F1: 0.010258±0.0003, HIT_RATE: 0.056419±0.0015, ARHR: 0.024896±0.0006, RMSE: 0.936959±0.0008, NOVELTY: 0.005641±0.0000, AVERAGE_POPULARITY: 0.437987±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.956658±0.0004, DIVERSITY_HERFINDAHL: 0.995660±0.0000, COVERAGE_ITEM: 0.186256±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.129027±0.0014, SHANNON_ENTROPY: 8.951678±0.0071, 
CrossSearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 3400, 'shrink': 13, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.036201±0.0009, PRECISION: 0.005703±0.0001, PRECISION_RECALL_MIN_DEN: 0.057034±0.0012, RECALL: 0.057034±0.0012, MAP: 0.024158±0.0006, MRR: 0.024158±0.0006, NDCG: 0.031808±0.0006, F1: 0.010370±0.0002, HIT_RATE: 0.057034±0.0012, ARHR: 0.024158±0.0006, RMSE: 6.032610±0.0496, NOVELTY: 0.005239±0.0000, AVERAGE_POPULARITY: 0.604783±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.888711±0.0013, DIVERSITY_HERFINDAHL: 0.988866±0.0001, COVERAGE_ITEM: 0.061184±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.121197±0.0013, SHANNON_ENTROPY: 7.387479±0.0185, 
CrossSearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 1442, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.039934±0.0008, PRECISION: 0.006080±0.0001, PRECISION_RECALL_MIN_DEN: 0.060804±0.0013, RECALL: 0.060804±0.0013, MAP: 0.027163±0.0006, MRR: 0.027163±0.0006, NDCG: 0.035017±0.0007, F1: 0.011055±0.0002, HIT_RATE: 0.060804±0.0013, ARHR: 0.027163±0.0006, RMSE: 3.886511±0.0407, NOVELTY: 0.005413±0.0000, AVERAGE_POPULARITY: 0.517804±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.938493±0.0009, DIVERSITY_HERFINDAHL: 0.993844±0.0001, COVERAGE_ITEM: 0.105964±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.132126±0.0018, SHANNON_ENTROPY: 8.279930±0.0138, 
CrossSearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 3500, 'shrink': 1996, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.038495±0.0008, PRECISION: 0.005930±0.0001, PRECISION_RECALL_MIN_DEN: 0.059301±0.0011, RECALL: 0.059301±0.0011, MAP: 0.025838±0.0006, MRR: 0.025838±0.0006, NDCG: 0.033646±0.0007, F1: 0.010782±0.0002, HIT_RATE: 0.059301±0.0011, ARHR: 0.025838±0.0006, RMSE: 0.915926±0.0009, NOVELTY: 0.005397±0.0000, AVERAGE_POPULARITY: 0.532746±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.925574±0.0010, DIVERSITY_HERFINDAHL: 0.992552±0.0001, COVERAGE_ITEM: 0.121871±0.0033, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.109012±0.0022, SHANNON_ENTROPY: 8.112686±0.0157, 
CrossSearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 1446, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.039948±0.0008, PRECISION: 0.006076±0.0001, PRECISION_RECALL_MIN_DEN: 0.060759±0.0013, RECALL: 0.060759±0.0013, MAP: 0.027177±0.0006, MRR: 0.027177±0.0006, NDCG: 0.035017±0.0007, F1: 0.011047±0.0002, HIT_RATE: 0.060759±0.0013, ARHR: 0.027177±0.0006, RMSE: 3.894356±0.0410, NOVELTY: 0.005412±0.0000, AVERAGE_POPULARITY: 0.518185±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.938353±0.0009, DIVERSITY_HERFINDAHL: 0.993830±0.0001, COVERAGE_ITEM: 0.105683±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.132143±0.0019, SHANNON_ENTROPY: 8.276436±0.0134, 
CrossSearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 3999, 'shrink': 27, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.035866±0.0009, PRECISION: 0.005657±0.0001, PRECISION_RECALL_MIN_DEN: 0.056567±0.0011, RECALL: 0.056567±0.0011, MAP: 0.023931±0.0005, MRR: 0.023931±0.0005, NDCG: 0.031525±0.0006, F1: 0.010285±0.0002, HIT_RATE: 0.056567±0.0011, ARHR: 0.023931±0.0005, RMSE: 5.440178±0.0475, NOVELTY: 0.005225±0.0000, AVERAGE_POPULARITY: 0.614270±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.880894±0.0013, DIVERSITY_HERFINDAHL: 0.988084±0.0001, COVERAGE_ITEM: 0.060643±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115342±0.0017, SHANNON_ENTROPY: 7.295307±0.0197, 
CrossSearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 1450, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.039962±0.0007, PRECISION: 0.006068±0.0001, PRECISION_RECALL_MIN_DEN: 0.060679±0.0013, RECALL: 0.060679±0.0013, MAP: 0.027163±0.0006, MRR: 0.027163±0.0006, NDCG: 0.034991±0.0007, F1: 0.011033±0.0002, HIT_RATE: 0.060679±0.0013, ARHR: 0.027163±0.0006, RMSE: 3.902682±0.0410, NOVELTY: 0.005412±0.0000, AVERAGE_POPULARITY: 0.518495±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.938227±0.0009, DIVERSITY_HERFINDAHL: 0.993817±0.0001, COVERAGE_ITEM: 0.105391±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.132203±0.0020, SHANNON_ENTROPY: 8.273276±0.0133, 
CrossSearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 3999, 'shrink': 1951, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.038324±0.0008, PRECISION: 0.005902±0.0001, PRECISION_RECALL_MIN_DEN: 0.059016±0.0011, RECALL: 0.059016±0.0011, MAP: 0.025694±0.0006, MRR: 0.025694±0.0006, NDCG: 0.033470±0.0007, F1: 0.010730±0.0002, HIT_RATE: 0.059016±0.0011, ARHR: 0.025694±0.0006, RMSE: 0.915499±0.0017, NOVELTY: 0.005339±0.0000, AVERAGE_POPULARITY: 0.558309±0.0042, DIVERSITY_MEAN_INTER_LIST: 0.914174±0.0012, DIVERSITY_HERFINDAHL: 0.991412±0.0001, COVERAGE_ITEM: 0.103228±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.107555±0.0017, SHANNON_ENTROPY: 7.875515±0.0159, 
CrossSearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 1360, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.038363±0.0007, PRECISION: 0.005937±0.0001, PRECISION_RECALL_MIN_DEN: 0.059369±0.0009, RECALL: 0.059369±0.0009, MAP: 0.025778±0.0005, MRR: 0.025778±0.0005, NDCG: 0.033609±0.0005, F1: 0.010794±0.0002, HIT_RATE: 0.059369±0.0009, ARHR: 0.025778±0.0005, RMSE: 1.052975±0.0095, NOVELTY: 0.005201±0.0000, AVERAGE_POPULARITY: 0.628374±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.884816±0.0007, DIVERSITY_HERFINDAHL: 0.988477±0.0001, COVERAGE_ITEM: 0.060719±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.119159±0.0016, SHANNON_ENTROPY: 7.338177±0.0116, 
CrossSearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 1172, 'shrink': 1987, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.035605±0.0006, PRECISION: 0.005247±0.0000, PRECISION_RECALL_MIN_DEN: 0.052466±0.0004, RECALL: 0.052466±0.0004, MAP: 0.024493±0.0007, MRR: 0.024493±0.0007, NDCG: 0.031055±0.0006, F1: 0.009539±0.0001, HIT_RATE: 0.052466±0.0004, ARHR: 0.024493±0.0007, RMSE: 0.972086±0.0003, NOVELTY: 0.006047±0.0000, AVERAGE_POPULARITY: 0.322803±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.980090±0.0004, DIVERSITY_HERFINDAHL: 0.998003±0.0000, COVERAGE_ITEM: 0.372220±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.162333±0.0013, SHANNON_ENTROPY: 10.201923±0.0151, 
CrossSearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 1567, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.039617±0.0006, PRECISION: 0.006068±0.0001, PRECISION_RECALL_MIN_DEN: 0.060679±0.0013, RECALL: 0.060679±0.0013, MAP: 0.027067±0.0005, MRR: 0.027067±0.0005, NDCG: 0.034903±0.0006, F1: 0.011033±0.0002, HIT_RATE: 0.060679±0.0013, ARHR: 0.027067±0.0005, RMSE: 4.138337±0.0395, NOVELTY: 0.005390±0.0000, AVERAGE_POPULARITY: 0.527870±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.934375±0.0010, DIVERSITY_HERFINDAHL: 0.993432±0.0001, COVERAGE_ITEM: 0.099432±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.131326±0.0015, SHANNON_ENTROPY: 8.182817±0.0159, 
