CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 195, 'shrink': 161, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.2594949699655607, 'tversky_beta': 1.8796558071589524} - results: ROC_AUC: 0.053529±0.0007, PRECISION: 0.007530±0.0002, PRECISION_RECALL_MIN_DEN: 0.075302±0.0024, RECALL: 0.075302±0.0024, MAP: 0.038184±0.0010, MRR: 0.038184±0.0010, NDCG: 0.046929±0.0010, F1: 0.013691±0.0004, HIT_RATE: 0.075302±0.0024, ARHR: 0.038184±0.0010, RMSE: 0.946386±0.0011, NOVELTY: 0.006811±0.0000, AVERAGE_POPULARITY: 0.231272±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.989697±0.0001, DIVERSITY_HERFINDAHL: 0.998949±0.0000, COVERAGE_ITEM: 0.564996±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.377207±0.0010, SHANNON_ENTROPY: 11.804890±0.0061, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 28, 'shrink': 1999, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.1316202890531564, 'tversky_beta': 0.038058721904698174} - results: ROC_AUC: 0.065292±0.0018, PRECISION: 0.009159±0.0003, PRECISION_RECALL_MIN_DEN: 0.091587±0.0034, RECALL: 0.091587±0.0034, MAP: 0.046846±0.0012, MRR: 0.046846±0.0012, NDCG: 0.057382±0.0015, F1: 0.016652±0.0006, HIT_RATE: 0.091587±0.0034, ARHR: 0.046846±0.0012, RMSE: 0.992919±0.0002, NOVELTY: 0.006342±0.0000, AVERAGE_POPULARITY: 0.291238±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.982616±0.0000, DIVERSITY_HERFINDAHL: 0.998241±0.0000, COVERAGE_ITEM: 0.450630±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.283666±0.0008, SHANNON_ENTROPY: 10.940610±0.0046, 
CrossSearchBayesianSkopt: New best config found. Config 79: {'topK': 8, 'shrink': 1727, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.23322399437324953, 'tversky_beta': 1.986888358868137} - results: ROC_AUC: 0.066657±0.0024, PRECISION: 0.009242±0.0004, PRECISION_RECALL_MIN_DEN: 0.092420±0.0040, RECALL: 0.092420±0.0040, MAP: 0.047717±0.0012, MRR: 0.047717±0.0012, NDCG: 0.058268±0.0016, F1: 0.016804±0.0007, HIT_RATE: 0.092420±0.0040, ARHR: 0.047717±0.0012, RMSE: 0.994816±0.0002, NOVELTY: 0.006682±0.0000, AVERAGE_POPULARITY: 0.192492±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.991825±0.0001, DIVERSITY_HERFINDAHL: 0.999162±0.0000, COVERAGE_ITEM: 0.516118±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.340091±0.0012, SHANNON_ENTROPY: 11.666207±0.0082, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 30, 'shrink': 1989, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9359665779907396, 'tversky_beta': 1.7826739257813058} - results: ROC_AUC: 0.065260±0.0017, PRECISION: 0.009105±0.0003, PRECISION_RECALL_MIN_DEN: 0.091045±0.0031, RECALL: 0.091045±0.0031, MAP: 0.046760±0.0013, MRR: 0.046760±0.0013, NDCG: 0.057200±0.0014, F1: 0.016554±0.0006, HIT_RATE: 0.091045±0.0031, ARHR: 0.046760±0.0013, RMSE: 0.994498±0.0001, NOVELTY: 0.006668±0.0000, AVERAGE_POPULARITY: 0.205631±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.991335±0.0000, DIVERSITY_HERFINDAHL: 0.999113±0.0000, COVERAGE_ITEM: 0.510073±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.340066±0.0007, SHANNON_ENTROPY: 11.633545±0.0042, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 6, 'shrink': 679, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.10143965318036388, 'tversky_beta': 0.14181623938283974} - results: ROC_AUC: 0.065746±0.0031, PRECISION: 0.009063±0.0005, PRECISION_RECALL_MIN_DEN: 0.090629±0.0049, RECALL: 0.090629±0.0049, MAP: 0.046781±0.0015, MRR: 0.046781±0.0015, NDCG: 0.057156±0.0022, F1: 0.016478±0.0009, HIT_RATE: 0.090629±0.0049, ARHR: 0.046781±0.0015, RMSE: 0.986992±0.0004, NOVELTY: 0.006636±0.0000, AVERAGE_POPULARITY: 0.200291±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.989565±0.0001, DIVERSITY_HERFINDAHL: 0.998936±0.0000, COVERAGE_ITEM: 0.490446±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.320473±0.0013, SHANNON_ENTROPY: 11.443409±0.0105, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 22, 'shrink': 6, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.3298757248412179, 'tversky_beta': 8.912075242695218e-05} - results: ROC_AUC: 0.044773±0.0014, PRECISION: 0.006197±0.0002, PRECISION_RECALL_MIN_DEN: 0.061974±0.0017, RECALL: 0.061974±0.0017, MAP: 0.032849±0.0016, MRR: 0.032849±0.0016, NDCG: 0.039704±0.0013, F1: 0.011268±0.0003, HIT_RATE: 0.061974±0.0017, ARHR: 0.032849±0.0016, RMSE: 0.864554±0.0017, NOVELTY: 0.006614±0.0000, AVERAGE_POPULARITY: 0.096872±0.0006, DIVERSITY_MEAN_INTER_LIST: 0.995567±0.0000, DIVERSITY_HERFINDAHL: 0.999536±0.0000, COVERAGE_ITEM: 0.490381±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.386192±0.0003, SHANNON_ENTROPY: 12.036661±0.0071, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064695±0.0030, PRECISION: 0.008717±0.0004, PRECISION_RECALL_MIN_DEN: 0.087172±0.0036, RECALL: 0.087172±0.0036, MAP: 0.046424±0.0023, MRR: 0.046424±0.0023, NDCG: 0.056100±0.0023, F1: 0.015849±0.0007, HIT_RATE: 0.087172±0.0036, ARHR: 0.046424±0.0023, RMSE: 0.996731±0.0001, NOVELTY: 0.006768±0.0000, AVERAGE_POPULARITY: 0.157158±0.0005, DIVERSITY_MEAN_INTER_LIST: 0.989847±0.0001, DIVERSITY_HERFINDAHL: 0.998964±0.0000, COVERAGE_ITEM: 0.489754±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.348905±0.0009, SHANNON_ENTROPY: 11.656566±0.0077, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 10, 'shrink': 1360, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9595094731604459, 'tversky_beta': 1.5700232945899464} - results: ROC_AUC: 0.065496±0.0025, PRECISION: 0.009021±0.0003, PRECISION_RECALL_MIN_DEN: 0.090212±0.0035, RECALL: 0.090212±0.0035, MAP: 0.046792±0.0015, MRR: 0.046792±0.0015, NDCG: 0.057058±0.0016, F1: 0.016402±0.0006, HIT_RATE: 0.090212±0.0035, ARHR: 0.046792±0.0015, RMSE: 0.994135±0.0002, NOVELTY: 0.006853±0.0000, AVERAGE_POPULARITY: 0.155671±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.993978±0.0000, DIVERSITY_HERFINDAHL: 0.999377±0.0000, COVERAGE_ITEM: 0.553587±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.376570±0.0009, SHANNON_ENTROPY: 11.993813±0.0053, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 4, 'shrink': 1788, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.03783670513780835, 'tversky_beta': 1.9159013260445665} - results: ROC_AUC: 0.066070±0.0028, PRECISION: 0.009030±0.0005, PRECISION_RECALL_MIN_DEN: 0.090296±0.0048, RECALL: 0.090296±0.0048, MAP: 0.047193±0.0017, MRR: 0.047193±0.0017, NDCG: 0.057408±0.0023, F1: 0.016417±0.0009, HIT_RATE: 0.090296±0.0048, ARHR: 0.047193±0.0017, RMSE: 0.995610±0.0001, NOVELTY: 0.006685±0.0000, AVERAGE_POPULARITY: 0.182208±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.990610±0.0001, DIVERSITY_HERFINDAHL: 0.999040±0.0000, COVERAGE_ITEM: 0.491549±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.334247±0.0008, SHANNON_ENTROPY: 11.581640±0.0064, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 8, 'shrink': 715, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9871625446212346, 'tversky_beta': 1.888092275025228} - results: ROC_AUC: 0.062506±0.0025, PRECISION: 0.008576±0.0003, PRECISION_RECALL_MIN_DEN: 0.085756±0.0035, RECALL: 0.085756±0.0035, MAP: 0.044743±0.0020, MRR: 0.044743±0.0020, NDCG: 0.054448±0.0021, F1: 0.015592±0.0006, HIT_RATE: 0.085756±0.0035, ARHR: 0.044743±0.0020, RMSE: 0.991471±0.0002, NOVELTY: 0.007027±0.0000, AVERAGE_POPULARITY: 0.123416±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.995723±0.0000, DIVERSITY_HERFINDAHL: 0.999552±0.0000, COVERAGE_ITEM: 0.591295±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.420157±0.0011, SHANNON_ENTROPY: 12.330000±0.0047, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 198, 'shrink': 766, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.04785501412240813, 'tversky_beta': 1.942983121888296} - results: ROC_AUC: 0.059022±0.0012, PRECISION: 0.008263±0.0002, PRECISION_RECALL_MIN_DEN: 0.082632±0.0018, RECALL: 0.082632±0.0018, MAP: 0.042269±0.0013, MRR: 0.042269±0.0013, NDCG: 0.051781±0.0011, F1: 0.015024±0.0003, HIT_RATE: 0.082632±0.0018, ARHR: 0.042269±0.0013, RMSE: 0.975855±0.0005, NOVELTY: 0.006013±0.0000, AVERAGE_POPULARITY: 0.414097±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.957931±0.0004, DIVERSITY_HERFINDAHL: 0.995773±0.0000, COVERAGE_ITEM: 0.400757±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.228654±0.0010, SHANNON_ENTROPY: 9.987209±0.0149, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 3, 'shrink': 1676, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9329521088035058, 'tversky_beta': 0.15525758489207278} - results: ROC_AUC: 0.063617±0.0028, PRECISION: 0.008409±0.0003, PRECISION_RECALL_MIN_DEN: 0.084090±0.0032, RECALL: 0.084090±0.0032, MAP: 0.046036±0.0019, MRR: 0.046036±0.0019, NDCG: 0.055106±0.0020, F1: 0.015289±0.0006, HIT_RATE: 0.084090±0.0032, ARHR: 0.046036±0.0019, RMSE: 0.995883±0.0001, NOVELTY: 0.006736±0.0000, AVERAGE_POPULARITY: 0.163793±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.986703±0.0001, DIVERSITY_HERFINDAHL: 0.998650±0.0000, COVERAGE_ITEM: 0.463888±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.328082±0.0018, SHANNON_ENTROPY: 11.418310±0.0094, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 199, 'shrink': 1972, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.435453280035787, 'tversky_beta': 1.862328783108903} - results: ROC_AUC: 0.061933±0.0008, PRECISION: 0.008559±0.0002, PRECISION_RECALL_MIN_DEN: 0.085589±0.0016, RECALL: 0.085589±0.0016, MAP: 0.044510±0.0009, MRR: 0.044510±0.0009, NDCG: 0.054216±0.0007, F1: 0.015562±0.0003, HIT_RATE: 0.085589±0.0016, ARHR: 0.044510±0.0009, RMSE: 0.989412±0.0002, NOVELTY: 0.006097±0.0000, AVERAGE_POPULARITY: 0.380312±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.965995±0.0001, DIVERSITY_HERFINDAHL: 0.996579±0.0000, COVERAGE_ITEM: 0.414955±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.243161±0.0007, SHANNON_ENTROPY: 10.252511±0.0091, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057675±0.0024, PRECISION: 0.008038±0.0003, PRECISION_RECALL_MIN_DEN: 0.080383±0.0032, RECALL: 0.080383±0.0032, MAP: 0.041452±0.0018, MRR: 0.041452±0.0018, NDCG: 0.050628±0.0021, F1: 0.014615±0.0006, HIT_RATE: 0.080383±0.0032, ARHR: 0.041452±0.0018, RMSE: 0.997585±0.0001, NOVELTY: 0.006139±0.0000, AVERAGE_POPULARITY: 0.288171±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.980840±0.0001, DIVERSITY_HERFINDAHL: 0.998064±0.0000, COVERAGE_ITEM: 0.260103±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.233179±0.0009, SHANNON_ENTROPY: 10.222426±0.0088, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 5, 'shrink': 1172, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.1380565787803765, 'tversky_beta': 1.9942512126520093} - results: ROC_AUC: 0.066162±0.0028, PRECISION: 0.009025±0.0004, PRECISION_RECALL_MIN_DEN: 0.090254±0.0042, RECALL: 0.090254±0.0042, MAP: 0.047090±0.0014, MRR: 0.047090±0.0014, NDCG: 0.057324±0.0018, F1: 0.016410±0.0008, HIT_RATE: 0.090254±0.0042, ARHR: 0.047090±0.0014, RMSE: 0.993508±0.0002, NOVELTY: 0.006732±0.0000, AVERAGE_POPULARITY: 0.173830±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.992439±0.0001, DIVERSITY_HERFINDAHL: 0.999223±0.0000, COVERAGE_ITEM: 0.517264±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.350718±0.0012, SHANNON_ENTROPY: 11.765654±0.0060, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 195, 'shrink': 1395, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.997614272984263, 'tversky_beta': 1.8858333079428864} - results: ROC_AUC: 0.062974±0.0009, PRECISION: 0.008688±0.0002, PRECISION_RECALL_MIN_DEN: 0.086880±0.0024, RECALL: 0.086880±0.0024, MAP: 0.045362±0.0013, MRR: 0.045362±0.0013, NDCG: 0.055166±0.0011, F1: 0.015796±0.0004, HIT_RATE: 0.086880±0.0024, ARHR: 0.045362±0.0013, RMSE: 0.987239±0.0002, NOVELTY: 0.006327±0.0000, AVERAGE_POPULARITY: 0.311806±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.979449±0.0001, DIVERSITY_HERFINDAHL: 0.997924±0.0000, COVERAGE_ITEM: 0.460719±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.283119±0.0005, SHANNON_ENTROPY: 10.862454±0.0062, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 3, 'shrink': 1297, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.1063556648177422, 'tversky_beta': 1.8180067198630312} - results: ROC_AUC: 0.065787±0.0030, PRECISION: 0.008863±0.0004, PRECISION_RECALL_MIN_DEN: 0.088630±0.0036, RECALL: 0.088630±0.0036, MAP: 0.047023±0.0019, MRR: 0.047023±0.0019, NDCG: 0.056915±0.0021, F1: 0.016114±0.0007, HIT_RATE: 0.088630±0.0036, ARHR: 0.047023±0.0019, RMSE: 0.994637±0.0002, NOVELTY: 0.006721±0.0000, AVERAGE_POPULARITY: 0.168669±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.990233±0.0001, DIVERSITY_HERFINDAHL: 0.999003±0.0000, COVERAGE_ITEM: 0.483525±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.344229±0.0017, SHANNON_ENTROPY: 11.627693±0.0124, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 10, 'shrink': 1037, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.004447512021990897, 'tversky_beta': 0.07534246151542102} - results: ROC_AUC: 0.065982±0.0025, PRECISION: 0.009150±0.0004, PRECISION_RECALL_MIN_DEN: 0.091504±0.0044, RECALL: 0.091504±0.0044, MAP: 0.047222±0.0016, MRR: 0.047222±0.0016, NDCG: 0.057678±0.0021, F1: 0.016637±0.0008, HIT_RATE: 0.091504±0.0044, ARHR: 0.047222±0.0016, RMSE: 0.989798±0.0003, NOVELTY: 0.006528±0.0000, AVERAGE_POPULARITY: 0.232102±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.988660±0.0001, DIVERSITY_HERFINDAHL: 0.998845±0.0000, COVERAGE_ITEM: 0.487764±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.309750±0.0015, SHANNON_ENTROPY: 11.329339±0.0133, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 4, 'shrink': 1352, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9034181509310095, 'tversky_beta': 0.05868583945052387} - results: ROC_AUC: 0.063969±0.0028, PRECISION: 0.008617±0.0004, PRECISION_RECALL_MIN_DEN: 0.086172±0.0038, RECALL: 0.086172±0.0038, MAP: 0.045750±0.0019, MRR: 0.045750±0.0019, NDCG: 0.055358±0.0021, F1: 0.015668±0.0007, HIT_RATE: 0.086172±0.0038, ARHR: 0.045750±0.0019, RMSE: 0.994661±0.0002, NOVELTY: 0.006767±0.0000, AVERAGE_POPULARITY: 0.162239±0.0006, DIVERSITY_MEAN_INTER_LIST: 0.989220±0.0002, DIVERSITY_HERFINDAHL: 0.998901±0.0000, COVERAGE_ITEM: 0.494025±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.337455±0.0019, SHANNON_ENTROPY: 11.568963±0.0170, 
CrossSearchBayesianSkopt: Search complete. Best config is 79: {'topK': 8, 'shrink': 1727, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.23322399437324953, 'tversky_beta': 1.986888358868137}
