SearchBayesianSkopt: New best config found. Config 0: {'topK': 746, 'shrink': 921, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1105888687179275, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0447025, PRECISION: 0.0067453, PRECISION_RECALL_MIN_DEN: 0.0674530, RECALL: 0.0674530, MAP: 0.0292931, MRR: 0.0292931, NDCG: 0.0382386, F1: 0.0122642, HIT_RATE: 0.0674530, ARHR: 0.0292931, RMSE: 0.4779432, NOVELTY: 0.0162693, AVERAGE_POPULARITY: 0.5089275, DIVERSITY_MEAN_INTER_LIST: 0.9197790, DIVERSITY_HERFINDAHL: 0.9919609, COVERAGE_ITEM: 0.4626626, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1459854, SHANNON_ENTROPY: 8.4952586, 
SearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 37, 'shrink': 997, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1125864640393779, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0319040, PRECISION: 0.0050866, PRECISION_RECALL_MIN_DEN: 0.0508662, RECALL: 0.0508662, MAP: 0.0204641, MRR: 0.0204641, NDCG: 0.0275575, F1: 0.0092484, HIT_RATE: 0.0508662, ARHR: 0.0204641, RMSE: 0.9763142, NOVELTY: 0.0154093, AVERAGE_POPULARITY: 0.6089009, DIVERSITY_MEAN_INTER_LIST: 0.8955005, DIVERSITY_HERFINDAHL: 0.9895335, COVERAGE_ITEM: 0.1414806, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1533739, SHANNON_ENTROPY: 7.3787685, 
SearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 99, 'shrink': 3, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.06643027588406027, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0485932, PRECISION: 0.0072798, PRECISION_RECALL_MIN_DEN: 0.0727976, RECALL: 0.0727976, MAP: 0.0316711, MRR: 0.0316711, NDCG: 0.0413554, F1: 0.0132359, HIT_RATE: 0.0727976, ARHR: 0.0316711, RMSE: 0.9325428, NOVELTY: 0.0173633, AVERAGE_POPULARITY: 0.3297424, DIVERSITY_MEAN_INTER_LIST: 0.9776842, DIVERSITY_HERFINDAHL: 0.9977504, COVERAGE_ITEM: 0.5463305, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2349711, SHANNON_ENTROPY: 9.8697810, 
SearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 69, 'shrink': 20, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.003983780401254578, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0457059, PRECISION: 0.0070955, PRECISION_RECALL_MIN_DEN: 0.0709547, RECALL: 0.0709547, MAP: 0.0300014, MRR: 0.0300014, NDCG: 0.0395779, F1: 0.0129008, HIT_RATE: 0.0709547, ARHR: 0.0300014, RMSE: 0.9300066, NOVELTY: 0.0162064, AVERAGE_POPULARITY: 0.4725796, DIVERSITY_MEAN_INTER_LIST: 0.9486369, DIVERSITY_HERFINDAHL: 0.9948462, COVERAGE_ITEM: 0.2449012, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1940278, SHANNON_ENTROPY: 8.4976037, 
SearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 991, 'shrink': 998, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.628870971412931, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0402179, PRECISION: 0.0060081, PRECISION_RECALL_MIN_DEN: 0.0600811, RECALL: 0.0600811, MAP: 0.0276149, MRR: 0.0276149, NDCG: 0.0352039, F1: 0.0109238, HIT_RATE: 0.0600811, ARHR: 0.0276149, RMSE: 0.7600119, NOVELTY: 0.0175367, AVERAGE_POPULARITY: 0.3408849, DIVERSITY_MEAN_INTER_LIST: 0.9568305, DIVERSITY_HERFINDAHL: 0.9956654, COVERAGE_ITEM: 0.4405010, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2078542, SHANNON_ENTROPY: 9.2336762, 
SearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 973, 'shrink': 990, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9815928548268915, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0296924, PRECISION: 0.0045890, PRECISION_RECALL_MIN_DEN: 0.0458902, RECALL: 0.0458902, MAP: 0.0197541, MRR: 0.0197541, NDCG: 0.0258498, F1: 0.0083437, HIT_RATE: 0.0458902, ARHR: 0.0197541, RMSE: 0.9333041, NOVELTY: 0.0150224, AVERAGE_POPULARITY: 0.6809731, DIVERSITY_MEAN_INTER_LIST: 0.7925362, DIVERSITY_HERFINDAHL: 0.9792390, COVERAGE_ITEM: 0.0626305, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1523925, SHANNON_ENTROPY: 6.2625242, 
SearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0562313, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0363601, MRR: 0.0363601, NDCG: 0.0478291, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0363601, RMSE: 0.9149727, NOVELTY: 0.0181752, AVERAGE_POPULARITY: 0.2578903, DIVERSITY_MEAN_INTER_LIST: 0.9833629, DIVERSITY_HERFINDAHL: 0.9983182, COVERAGE_ITEM: 0.6035009, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2575071, SHANNON_ENTROPY: 10.1874110, 
SearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 5, 'shrink': 801, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0555351, PRECISION: 0.0085146, PRECISION_RECALL_MIN_DEN: 0.0851456, RECALL: 0.0851456, MAP: 0.0361430, MRR: 0.0361430, NDCG: 0.0476323, F1: 0.0154810, HIT_RATE: 0.0851456, ARHR: 0.0361430, RMSE: 0.9144030, NOVELTY: 0.0183478, AVERAGE_POPULARITY: 0.2457186, DIVERSITY_MEAN_INTER_LIST: 0.9844077, DIVERSITY_HERFINDAHL: 0.9984226, COVERAGE_ITEM: 0.6502329, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2655720, SHANNON_ENTROPY: 10.3210175, 
