CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 11, 'shrink': 1812, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.3435839028372647, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.060457±0.0007, PRECISION: 0.008422±0.0001, PRECISION_RECALL_MIN_DEN: 0.084225±0.0013, RECALL: 0.084225±0.0013, MAP: 0.043775±0.0006, MRR: 0.043775±0.0006, NDCG: 0.053302±0.0007, F1: 0.015314±0.0002, HIT_RATE: 0.084225±0.0013, ARHR: 0.043775±0.0006, RMSE: 2.422316±0.0170, NOVELTY: 0.005793±0.0000, AVERAGE_POPULARITY: 0.396057±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.968611±0.0003, DIVERSITY_HERFINDAHL: 0.996857±0.0000, COVERAGE_ITEM: 0.645255±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.134733±0.0005, SHANNON_ENTROPY: 10.075064±0.0091, 
CrossSearchBayesianSkopt: Config 77 is suboptimal. Config: {'topK': 119, 'shrink': 1973, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.03299149811660907, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.072568±0.0007, PRECISION: 0.010272±0.0001, PRECISION_RECALL_MIN_DEN: 0.102722±0.0011, RECALL: 0.102722±0.0011, MAP: 0.051497±0.0007, MRR: 0.051497±0.0007, NDCG: 0.063553±0.0007, F1: 0.018677±0.0002, HIT_RATE: 0.102722±0.0011, ARHR: 0.051497±0.0007, RMSE: 0.914023±0.0022, NOVELTY: 0.005666±0.0000, AVERAGE_POPULARITY: 0.453382±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.956655±0.0002, DIVERSITY_HERFINDAHL: 0.995661±0.0000, COVERAGE_ITEM: 0.503725±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.102463±0.0002, SHANNON_ENTROPY: 9.395146±0.0047, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 6, 'shrink': 1959, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.2330368572019472, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.074780±0.0008, PRECISION: 0.010115±0.0001, PRECISION_RECALL_MIN_DEN: 0.101153±0.0009, RECALL: 0.101153±0.0009, MAP: 0.053857±0.0006, MRR: 0.053857±0.0006, NDCG: 0.065078±0.0007, F1: 0.018391±0.0002, HIT_RATE: 0.101153±0.0009, ARHR: 0.053857±0.0006, RMSE: 0.975769±0.0017, NOVELTY: 0.006341±0.0000, AVERAGE_POPULARITY: 0.229105±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.989683±0.0001, DIVERSITY_HERFINDAHL: 0.998964±0.0000, COVERAGE_ITEM: 0.875956±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.238922±0.0008, SHANNON_ENTROPY: 11.663827±0.0112, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'topK': 9, 'shrink': 1982, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9562128772254903, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.075083±0.0009, PRECISION: 0.010255±0.0001, PRECISION_RECALL_MIN_DEN: 0.102554±0.0010, RECALL: 0.102554±0.0010, MAP: 0.053930±0.0006, MRR: 0.053930±0.0006, NDCG: 0.065443±0.0007, F1: 0.018646±0.0002, HIT_RATE: 0.102554±0.0010, ARHR: 0.053930±0.0006, RMSE: 0.964660±0.0017, NOVELTY: 0.006295±0.0000, AVERAGE_POPULARITY: 0.245192±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.988578±0.0001, DIVERSITY_HERFINDAHL: 0.998853±0.0000, COVERAGE_ITEM: 0.876529±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.232214±0.0011, SHANNON_ENTROPY: 11.575322±0.0141, 
CrossSearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 23, 'shrink': 114, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.010885573140341444, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.052818±0.0007, PRECISION: 0.006472±0.0001, PRECISION_RECALL_MIN_DEN: 0.064716±0.0009, RECALL: 0.064716±0.0009, MAP: 0.040612±0.0006, MRR: 0.040612±0.0006, NDCG: 0.046428±0.0006, F1: 0.011767±0.0002, HIT_RATE: 0.064716±0.0009, ARHR: 0.040612±0.0006, RMSE: 0.973875±0.0004, NOVELTY: 0.007541±0.0000, AVERAGE_POPULARITY: 0.072599±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.875860±0.0017, DIVERSITY_HERFINDAHL: 0.987582±0.0002, COVERAGE_ITEM: 0.801957±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.237135±0.0004, SHANNON_ENTROPY: 10.115460±0.0140, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8624930031585419, 'feature_weighting': 'none'} - results: ROC_AUC: 0.065367±0.0006, PRECISION: 0.008563±0.0001, PRECISION_RECALL_MIN_DEN: 0.085634±0.0008, RECALL: 0.085634±0.0008, MAP: 0.048100±0.0005, MRR: 0.048100±0.0005, NDCG: 0.057045±0.0006, F1: 0.015570±0.0002, HIT_RATE: 0.085634±0.0008, ARHR: 0.048100±0.0005, RMSE: 0.994739±0.0001, NOVELTY: 0.006610±0.0000, AVERAGE_POPULARITY: 0.153329±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.991297±0.0001, DIVERSITY_HERFINDAHL: 0.999125±0.0000, COVERAGE_ITEM: 0.894955±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.339296±0.0009, SHANNON_ENTROPY: 12.306216±0.0072, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 11, 'shrink': 1932, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.020492515569270345, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.075360±0.0008, PRECISION: 0.010362±0.0001, PRECISION_RECALL_MIN_DEN: 0.103618±0.0009, RECALL: 0.103618±0.0009, MAP: 0.054220±0.0007, MRR: 0.054220±0.0007, NDCG: 0.065899±0.0007, F1: 0.018840±0.0002, HIT_RATE: 0.103618±0.0009, ARHR: 0.054220±0.0007, RMSE: 0.962289±0.0016, NOVELTY: 0.006274±0.0000, AVERAGE_POPULARITY: 0.253449±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.987859±0.0001, DIVERSITY_HERFINDAHL: 0.998782±0.0000, COVERAGE_ITEM: 0.872722±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.228191±0.0006, SHANNON_ENTROPY: 11.519419±0.0095, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.0600322666490811, 'feature_weighting': 'none'} - results: ROC_AUC: 0.065367±0.0006, PRECISION: 0.008563±0.0001, PRECISION_RECALL_MIN_DEN: 0.085634±0.0008, RECALL: 0.085634±0.0008, MAP: 0.048100±0.0005, MRR: 0.048100±0.0005, NDCG: 0.057045±0.0006, F1: 0.015570±0.0002, HIT_RATE: 0.085634±0.0008, ARHR: 0.048100±0.0005, RMSE: 0.994739±0.0001, NOVELTY: 0.006610±0.0000, AVERAGE_POPULARITY: 0.153329±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.991297±0.0001, DIVERSITY_HERFINDAHL: 0.999125±0.0000, COVERAGE_ITEM: 0.894955±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.339296±0.0009, SHANNON_ENTROPY: 12.306216±0.0072, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7991456633789259, 'feature_weighting': 'none'} - results: ROC_AUC: 0.057746±0.0008, PRECISION: 0.007924±0.0001, PRECISION_RECALL_MIN_DEN: 0.079241±0.0006, RECALL: 0.079241±0.0006, MAP: 0.041628±0.0007, MRR: 0.041628±0.0007, NDCG: 0.050520±0.0007, F1: 0.014407±0.0001, HIT_RATE: 0.079241±0.0006, ARHR: 0.041628±0.0007, RMSE: 0.995547±0.0001, NOVELTY: 0.006033±0.0000, AVERAGE_POPULARITY: 0.303954±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.980007±0.0001, DIVERSITY_HERFINDAHL: 0.997996±0.0000, COVERAGE_ITEM: 0.603212±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.152650±0.0005, SHANNON_ENTROPY: 10.482796±0.0032, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 75, 'shrink': 1965, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.03381638528399301, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.074368±0.0006, PRECISION: 0.010515±0.0001, PRECISION_RECALL_MIN_DEN: 0.105152±0.0012, RECALL: 0.105152±0.0012, MAP: 0.052759±0.0005, MRR: 0.052759±0.0005, NDCG: 0.065094±0.0006, F1: 0.019119±0.0002, HIT_RATE: 0.105152±0.0012, ARHR: 0.052759±0.0005, RMSE: 0.961627±0.0001, NOVELTY: 0.005790±0.0000, AVERAGE_POPULARITY: 0.406755±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.967703±0.0001, DIVERSITY_HERFINDAHL: 0.996766±0.0000, COVERAGE_ITEM: 0.546634±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.117067±0.0003, SHANNON_ENTROPY: 9.811390±0.0040, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 13, 'shrink': 232, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.8991254457687294, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.075424±0.0007, PRECISION: 0.010377±0.0001, PRECISION_RECALL_MIN_DEN: 0.103769±0.0006, RECALL: 0.103769±0.0006, MAP: 0.054225±0.0008, MRR: 0.054225±0.0008, NDCG: 0.065937±0.0007, F1: 0.018867±0.0001, HIT_RATE: 0.103769±0.0006, ARHR: 0.054225±0.0008, RMSE: 2.789202±0.0129, NOVELTY: 0.006256±0.0000, AVERAGE_POPULARITY: 0.261272±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.987097±0.0001, DIVERSITY_HERFINDAHL: 0.998705±0.0000, COVERAGE_ITEM: 0.867770±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.224138±0.0007, SHANNON_ENTROPY: 11.461452±0.0059, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 53, 'shrink': 1973, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0023085682059422745, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.075370±0.0008, PRECISION: 0.010641±0.0001, PRECISION_RECALL_MIN_DEN: 0.106411±0.0011, RECALL: 0.106411±0.0011, MAP: 0.053402±0.0006, MRR: 0.053402±0.0006, NDCG: 0.065886±0.0005, F1: 0.019348±0.0002, HIT_RATE: 0.106411±0.0011, ARHR: 0.053402±0.0006, RMSE: 0.935183±0.0024, NOVELTY: 0.005886±0.0000, AVERAGE_POPULARITY: 0.376286±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.973444±0.0001, DIVERSITY_HERFINDAHL: 0.997340±0.0000, COVERAGE_ITEM: 0.568002±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.126636±0.0003, SHANNON_ENTROPY: 10.064755±0.0043, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 12, 'shrink': 5, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9732350589209453, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.075386±0.0007, PRECISION: 0.010380±0.0001, PRECISION_RECALL_MIN_DEN: 0.103795±0.0006, RECALL: 0.103795±0.0006, MAP: 0.054249±0.0007, MRR: 0.054249±0.0007, NDCG: 0.065959±0.0006, F1: 0.018872±0.0001, HIT_RATE: 0.103795±0.0006, ARHR: 0.054249±0.0007, RMSE: 109.749484±0.6626, NOVELTY: 0.006265±0.0000, AVERAGE_POPULARITY: 0.257318±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.987509±0.0001, DIVERSITY_HERFINDAHL: 0.998746±0.0000, COVERAGE_ITEM: 0.870668±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.226059±0.0007, SHANNON_ENTROPY: 11.491192±0.0079, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.7665501790970648, 'feature_weighting': 'none'} - results: ROC_AUC: 0.065367±0.0006, PRECISION: 0.008563±0.0001, PRECISION_RECALL_MIN_DEN: 0.085634±0.0008, RECALL: 0.085634±0.0008, MAP: 0.048100±0.0005, MRR: 0.048100±0.0005, NDCG: 0.057045±0.0006, F1: 0.015570±0.0002, HIT_RATE: 0.085634±0.0008, ARHR: 0.048100±0.0005, RMSE: 0.994739±0.0001, NOVELTY: 0.006610±0.0000, AVERAGE_POPULARITY: 0.153329±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.991297±0.0001, DIVERSITY_HERFINDAHL: 0.999125±0.0000, COVERAGE_ITEM: 0.894955±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.339296±0.0009, SHANNON_ENTROPY: 12.306216±0.0072, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 182, 'shrink': 1980, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0065088402451758415, 'feature_weighting': 'none'} - results: ROC_AUC: 0.063319±0.0007, PRECISION: 0.008666±0.0001, PRECISION_RECALL_MIN_DEN: 0.086663±0.0006, RECALL: 0.086663±0.0006, MAP: 0.045716±0.0006, MRR: 0.045716±0.0006, NDCG: 0.055396±0.0006, F1: 0.015757±0.0001, HIT_RATE: 0.086663±0.0006, ARHR: 0.045716±0.0006, RMSE: 0.985997±0.0001, NOVELTY: 0.006105±0.0000, AVERAGE_POPULARITY: 0.384268±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.959096±0.0001, DIVERSITY_HERFINDAHL: 0.995905±0.0000, COVERAGE_ITEM: 0.837134±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.220839±0.0004, SHANNON_ENTROPY: 10.688874±0.0052, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 30, 'shrink': 73, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0200535706699323, 'feature_weighting': 'none'} - results: ROC_AUC: 0.067031±0.0009, PRECISION: 0.008913±0.0001, PRECISION_RECALL_MIN_DEN: 0.089128±0.0008, RECALL: 0.089128±0.0008, MAP: 0.048885±0.0007, MRR: 0.048885±0.0007, NDCG: 0.058453±0.0007, F1: 0.016205±0.0001, HIT_RATE: 0.089128±0.0008, ARHR: 0.048885±0.0007, RMSE: 0.893991±0.0013, NOVELTY: 0.006579±0.0000, AVERAGE_POPULARITY: 0.226479±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.989151±0.0001, DIVERSITY_HERFINDAHL: 0.998911±0.0000, COVERAGE_ITEM: 0.901563±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.325852±0.0006, SHANNON_ENTROPY: 12.092019±0.0042, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 12, 'shrink': 1957, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9571965313815143, 'feature_weighting': 'none'} - results: ROC_AUC: 0.064172±0.0007, PRECISION: 0.008416±0.0001, PRECISION_RECALL_MIN_DEN: 0.084162±0.0009, RECALL: 0.084162±0.0009, MAP: 0.047194±0.0007, MRR: 0.047194±0.0007, NDCG: 0.056003±0.0007, F1: 0.015302±0.0002, HIT_RATE: 0.084162±0.0009, ARHR: 0.047194±0.0007, RMSE: 0.993667±0.0001, NOVELTY: 0.006678±0.0000, AVERAGE_POPULARITY: 0.133601±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.995700±0.0000, DIVERSITY_HERFINDAHL: 0.999566±0.0000, COVERAGE_ITEM: 0.924834±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.397740±0.0009, SHANNON_ENTROPY: 12.783677±0.0024, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 182, 'shrink': 1986, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.04484981062984495, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.069846±0.0008, PRECISION: 0.009709±0.0001, PRECISION_RECALL_MIN_DEN: 0.097091±0.0010, RECALL: 0.097091±0.0010, MAP: 0.049836±0.0007, MRR: 0.049836±0.0007, NDCG: 0.060992±0.0008, F1: 0.017653±0.0002, HIT_RATE: 0.097091±0.0010, ARHR: 0.049836±0.0007, RMSE: 0.880115±0.0015, NOVELTY: 0.005677±0.0000, AVERAGE_POPULARITY: 0.492902±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.932022±0.0002, DIVERSITY_HERFINDAHL: 0.993198±0.0000, COVERAGE_ITEM: 0.646099±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.120562±0.0002, SHANNON_ENTROPY: 9.348903±0.0034, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 5, 'shrink': 1917, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.041437075876445524, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.075603±0.0005, PRECISION: 0.010215±0.0001, PRECISION_RECALL_MIN_DEN: 0.102146±0.0005, RECALL: 0.102146±0.0005, MAP: 0.054232±0.0006, MRR: 0.054232±0.0006, NDCG: 0.065608±0.0005, F1: 0.018572±0.0001, HIT_RATE: 0.102146±0.0005, ARHR: 0.054232±0.0006, RMSE: 0.974838±0.0002, NOVELTY: 0.006560±0.0000, AVERAGE_POPULARITY: 0.206239±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.972211±0.0004, DIVERSITY_HERFINDAHL: 0.997217±0.0000, COVERAGE_ITEM: 0.652479±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.172848±0.0008, SHANNON_ENTROPY: 10.709670±0.0105, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 24, 'shrink': 1997, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.007665963384489107, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.055142±0.0006, PRECISION: 0.007742±0.0001, PRECISION_RECALL_MIN_DEN: 0.077423±0.0011, RECALL: 0.077423±0.0011, MAP: 0.039020±0.0004, MRR: 0.039020±0.0004, NDCG: 0.048079±0.0005, F1: 0.014077±0.0002, HIT_RATE: 0.077423±0.0011, ARHR: 0.039020±0.0004, RMSE: 0.985244±0.0002, NOVELTY: 0.006609±0.0000, AVERAGE_POPULARITY: 0.065850±0.0006, DIVERSITY_MEAN_INTER_LIST: 0.997064±0.0000, DIVERSITY_HERFINDAHL: 0.999702±0.0000, COVERAGE_ITEM: 0.928997±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.422165±0.0007, SHANNON_ENTROPY: 13.042848±0.0020, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 195, 'shrink': 1906, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.009871988938576328, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.069880±0.0005, PRECISION: 0.009933±0.0000, PRECISION_RECALL_MIN_DEN: 0.099335±0.0005, RECALL: 0.099335±0.0005, MAP: 0.049336±0.0005, MRR: 0.049336±0.0005, NDCG: 0.061101±0.0004, F1: 0.018061±0.0001, HIT_RATE: 0.099335±0.0005, ARHR: 0.049336±0.0005, RMSE: 0.904125±0.0020, NOVELTY: 0.005553±0.0000, AVERAGE_POPULARITY: 0.501839±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.941924±0.0003, DIVERSITY_HERFINDAHL: 0.994188±0.0000, COVERAGE_ITEM: 0.460049±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.089194±0.0003, SHANNON_ENTROPY: 8.953763±0.0056, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 27, 'shrink': 1924, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.051677848120425654, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.058154±0.0007, PRECISION: 0.008202±0.0001, PRECISION_RECALL_MIN_DEN: 0.082016±0.0013, RECALL: 0.082016±0.0013, MAP: 0.040966±0.0005, MRR: 0.040966±0.0005, NDCG: 0.050645±0.0006, F1: 0.014912±0.0002, HIT_RATE: 0.082016±0.0013, ARHR: 0.040966±0.0005, RMSE: 0.988872±0.0002, NOVELTY: 0.006607±0.0000, AVERAGE_POPULARITY: 0.083385±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.996770±0.0000, DIVERSITY_HERFINDAHL: 0.999673±0.0000, COVERAGE_ITEM: 0.924066±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.410880±0.0007, SHANNON_ENTROPY: 12.949242±0.0038, 
CrossSearchBayesianSkopt: New best config found. Config 98: {'topK': 14, 'shrink': 13, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0008996934566474215, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.075533±0.0007, PRECISION: 0.010385±0.0001, PRECISION_RECALL_MIN_DEN: 0.103849±0.0007, RECALL: 0.103849±0.0007, MAP: 0.054315±0.0007, MRR: 0.054315±0.0007, NDCG: 0.066026±0.0006, F1: 0.018882±0.0001, HIT_RATE: 0.103849±0.0007, ARHR: 0.054315±0.0007, RMSE: 43.765808±0.2249, NOVELTY: 0.006248±0.0000, AVERAGE_POPULARITY: 0.265225±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.986677±0.0001, DIVERSITY_HERFINDAHL: 0.998663±0.0000, COVERAGE_ITEM: 0.865888±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.221689±0.0005, SHANNON_ENTROPY: 11.430234±0.0055, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 23, 'shrink': 1974, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9795535706098355, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.075520±0.0007, PRECISION: 0.010407±0.0001, PRECISION_RECALL_MIN_DEN: 0.104070±0.0009, RECALL: 0.104070±0.0009, MAP: 0.054165±0.0007, MRR: 0.054165±0.0007, NDCG: 0.065961±0.0007, F1: 0.018922±0.0002, HIT_RATE: 0.104070±0.0009, ARHR: 0.054165±0.0007, RMSE: 0.934919±0.0014, NOVELTY: 0.006188±0.0000, AVERAGE_POPULARITY: 0.293716±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.983246±0.0001, DIVERSITY_HERFINDAHL: 0.998320±0.0000, COVERAGE_ITEM: 0.841168±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.205315±0.0004, SHANNON_ENTROPY: 11.187759±0.0041, 
CrossSearchBayesianSkopt: Search complete. Best config is 98: {'topK': 14, 'shrink': 13, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0008996934566474215, 'feature_weighting': 'TF-IDF'}
