CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 11, 'shrink': 1812, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.062068±0.0011, PRECISION: 0.008572±0.0001, PRECISION_RECALL_MIN_DEN: 0.085723±0.0012, RECALL: 0.085723±0.0012, MAP: 0.044824±0.0009, MRR: 0.044824±0.0009, NDCG: 0.054475±0.0009, F1: 0.015586±0.0002, HIT_RATE: 0.085723±0.0012, ARHR: 0.044824±0.0009, RMSE: 0.966751±0.0003, NOVELTY: 0.005870±0.0000, AVERAGE_POPULARITY: 0.376652±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.973165±0.0002, DIVERSITY_HERFINDAHL: 0.997312±0.0000, COVERAGE_ITEM: 0.529862±0.0029, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.130154±0.0007, SHANNON_ENTROPY: 10.018964±0.0075, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 3, 'shrink': 1190, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.062548±0.0006, PRECISION: 0.008536±0.0001, PRECISION_RECALL_MIN_DEN: 0.085360±0.0006, RECALL: 0.085360±0.0006, MAP: 0.045126±0.0006, MRR: 0.045126±0.0006, NDCG: 0.054646±0.0006, F1: 0.015520±0.0001, HIT_RATE: 0.085360±0.0006, ARHR: 0.045126±0.0006, RMSE: 0.995555±0.0001, NOVELTY: 0.006149±0.0000, AVERAGE_POPULARITY: 0.292315±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.979653±0.0002, DIVERSITY_HERFINDAHL: 0.997961±0.0000, COVERAGE_ITEM: 0.456653±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.149205±0.0009, SHANNON_ENTROPY: 10.286223±0.0106, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 4, 'shrink': 419, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.067711±0.0009, PRECISION: 0.009333±0.0001, PRECISION_RECALL_MIN_DEN: 0.093332±0.0010, RECALL: 0.093332±0.0010, MAP: 0.048541±0.0008, MRR: 0.048541±0.0008, NDCG: 0.059127±0.0009, F1: 0.016969±0.0002, HIT_RATE: 0.093332±0.0010, ARHR: 0.048541±0.0008, RMSE: 0.951259±0.0008, NOVELTY: 0.006108±0.0000, AVERAGE_POPULARITY: 0.293150±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.982787±0.0001, DIVERSITY_HERFINDAHL: 0.998274±0.0000, COVERAGE_ITEM: 0.478140±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.149101±0.0005, SHANNON_ENTROPY: 10.403958±0.0038, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 3, 'shrink': 1144, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.070750±0.0007, PRECISION: 0.009378±0.0001, PRECISION_RECALL_MIN_DEN: 0.093784±0.0007, RECALL: 0.093784±0.0007, MAP: 0.051546±0.0006, MRR: 0.051546±0.0006, NDCG: 0.061596±0.0006, F1: 0.017052±0.0001, HIT_RATE: 0.093784±0.0007, ARHR: 0.051546±0.0006, RMSE: 0.993840±0.0001, NOVELTY: 0.006747±0.0000, AVERAGE_POPULARITY: 0.162954±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.988819±0.0001, DIVERSITY_HERFINDAHL: 0.998878±0.0000, COVERAGE_ITEM: 0.748051±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.260642±0.0010, SHANNON_ENTROPY: 11.772077±0.0089, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 3, 'shrink': 1614, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.061424±0.0004, PRECISION: 0.008397±0.0000, PRECISION_RECALL_MIN_DEN: 0.083967±0.0003, RECALL: 0.083967±0.0003, MAP: 0.044295±0.0005, MRR: 0.044295±0.0005, NDCG: 0.053679±0.0003, F1: 0.015267±0.0001, HIT_RATE: 0.083967±0.0003, ARHR: 0.044295±0.0005, RMSE: 0.996377±0.0000, NOVELTY: 0.006149±0.0000, AVERAGE_POPULARITY: 0.295484±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.978537±0.0002, DIVERSITY_HERFINDAHL: 0.997849±0.0000, COVERAGE_ITEM: 0.457529±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.147033±0.0011, SHANNON_ENTROPY: 10.240801±0.0121, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 3, 'shrink': 1612, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.070890±0.0008, PRECISION: 0.009376±0.0001, PRECISION_RECALL_MIN_DEN: 0.093757±0.0006, RECALL: 0.093757±0.0006, MAP: 0.051813±0.0006, MRR: 0.051813±0.0006, NDCG: 0.061794±0.0006, F1: 0.017047±0.0001, HIT_RATE: 0.093757±0.0006, ARHR: 0.051813±0.0006, RMSE: 0.995300±0.0000, NOVELTY: 0.006710±0.0000, AVERAGE_POPULARITY: 0.172013±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.987551±0.0001, DIVERSITY_HERFINDAHL: 0.998751±0.0000, COVERAGE_ITEM: 0.735864±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.248807±0.0011, SHANNON_ENTROPY: 11.641496±0.0095, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.060832±0.0005, PRECISION: 0.008311±0.0000, PRECISION_RECALL_MIN_DEN: 0.083107±0.0002, RECALL: 0.083107±0.0002, MAP: 0.043840±0.0005, MRR: 0.043840±0.0005, NDCG: 0.053131±0.0004, F1: 0.015110±0.0000, HIT_RATE: 0.083107±0.0002, ARHR: 0.043840±0.0005, RMSE: 0.996894±0.0000, NOVELTY: 0.006150±0.0000, AVERAGE_POPULARITY: 0.297667±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.977769±0.0002, DIVERSITY_HERFINDAHL: 0.997773±0.0000, COVERAGE_ITEM: 0.457464±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.145500±0.0013, SHANNON_ENTROPY: 10.208568±0.0111, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 5, 'shrink': 417, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.067952±0.0007, PRECISION: 0.009402±0.0001, PRECISION_RECALL_MIN_DEN: 0.094023±0.0009, RECALL: 0.094023±0.0009, MAP: 0.048670±0.0008, MRR: 0.048670±0.0008, NDCG: 0.059382±0.0008, F1: 0.017095±0.0002, HIT_RATE: 0.094023±0.0009, ARHR: 0.048670±0.0008, RMSE: 0.991035±0.0001, NOVELTY: 0.006059±0.0000, AVERAGE_POPULARITY: 0.305417±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.982494±0.0001, DIVERSITY_HERFINDAHL: 0.998245±0.0000, COVERAGE_ITEM: 0.484466±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.145387±0.0006, SHANNON_ENTROPY: 10.367815±0.0062, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 7, 'shrink': 749, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.071515±0.0007, PRECISION: 0.009607±0.0001, PRECISION_RECALL_MIN_DEN: 0.096072±0.0010, RECALL: 0.096072±0.0010, MAP: 0.051762±0.0005, MRR: 0.051762±0.0005, NDCG: 0.062281±0.0005, F1: 0.017468±0.0002, HIT_RATE: 0.096072±0.0010, ARHR: 0.051762±0.0005, RMSE: 0.989835±0.0001, NOVELTY: 0.006840±0.0000, AVERAGE_POPULARITY: 0.154350±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.993901±0.0000, DIVERSITY_HERFINDAHL: 0.999386±0.0000, COVERAGE_ITEM: 0.802109±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.304559±0.0004, SHANNON_ENTROPY: 12.182284±0.0034, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 3, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.060832±0.0005, PRECISION: 0.008311±0.0000, PRECISION_RECALL_MIN_DEN: 0.083107±0.0002, RECALL: 0.083107±0.0002, MAP: 0.043840±0.0005, MRR: 0.043840±0.0005, NDCG: 0.053131±0.0004, F1: 0.015110±0.0000, HIT_RATE: 0.083107±0.0002, ARHR: 0.043840±0.0005, RMSE: 0.996894±0.0000, NOVELTY: 0.006150±0.0000, AVERAGE_POPULARITY: 0.297667±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.977769±0.0002, DIVERSITY_HERFINDAHL: 0.997773±0.0000, COVERAGE_ITEM: 0.457464±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.145500±0.0013, SHANNON_ENTROPY: 10.208568±0.0111, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 5, 'shrink': 1626, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072559±0.0010, PRECISION: 0.009701±0.0001, PRECISION_RECALL_MIN_DEN: 0.097012±0.0011, RECALL: 0.097012±0.0011, MAP: 0.052680±0.0007, MRR: 0.052680±0.0007, NDCG: 0.063213±0.0008, F1: 0.017638±0.0002, HIT_RATE: 0.097012±0.0011, ARHR: 0.052680±0.0007, RMSE: 0.994708±0.0001, NOVELTY: 0.006706±0.0000, AVERAGE_POPULARITY: 0.179675±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.990534±0.0001, DIVERSITY_HERFINDAHL: 0.999049±0.0000, COVERAGE_ITEM: 0.772068±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.261822±0.0009, SHANNON_ENTROPY: 11.788242±0.0091, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 5, 'shrink': 1991, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072659±0.0010, PRECISION: 0.009711±0.0001, PRECISION_RECALL_MIN_DEN: 0.097109±0.0012, RECALL: 0.097109±0.0012, MAP: 0.052775±0.0007, MRR: 0.052775±0.0007, NDCG: 0.063308±0.0008, F1: 0.017656±0.0002, HIT_RATE: 0.097109±0.0012, ARHR: 0.052775±0.0007, RMSE: 0.995522±0.0000, NOVELTY: 0.006681±0.0000, AVERAGE_POPULARITY: 0.185689±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.989908±0.0001, DIVERSITY_HERFINDAHL: 0.998986±0.0000, COVERAGE_ITEM: 0.765764±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.255407±0.0008, SHANNON_ENTROPY: 11.716573±0.0057, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 3, 'shrink': 1596, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.061480±0.0004, PRECISION: 0.008401±0.0000, PRECISION_RECALL_MIN_DEN: 0.084012±0.0003, RECALL: 0.084012±0.0003, MAP: 0.044315±0.0005, MRR: 0.044315±0.0005, NDCG: 0.053706±0.0003, F1: 0.015275±0.0001, HIT_RATE: 0.084012±0.0003, ARHR: 0.044315±0.0005, RMSE: 0.996348±0.0000, NOVELTY: 0.006149±0.0000, AVERAGE_POPULARITY: 0.295370±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.978573±0.0002, DIVERSITY_HERFINDAHL: 0.997853±0.0000, COVERAGE_ITEM: 0.457605±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.147098±0.0011, SHANNON_ENTROPY: 10.242378±0.0121, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 3, 'shrink': 1173, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.070766±0.0007, PRECISION: 0.009385±0.0001, PRECISION_RECALL_MIN_DEN: 0.093846±0.0008, RECALL: 0.093846±0.0008, MAP: 0.051579±0.0007, MRR: 0.051579±0.0007, NDCG: 0.061635±0.0007, F1: 0.017063±0.0001, HIT_RATE: 0.093846±0.0008, ARHR: 0.051579±0.0007, RMSE: 0.993956±0.0001, NOVELTY: 0.006743±0.0000, AVERAGE_POPULARITY: 0.163710±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.988721±0.0001, DIVERSITY_HERFINDAHL: 0.998868±0.0000, COVERAGE_ITEM: 0.747034±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.259467±0.0010, SHANNON_ENTROPY: 11.760721±0.0091, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 198, 'shrink': 735, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.068592±0.0008, PRECISION: 0.009354±0.0001, PRECISION_RECALL_MIN_DEN: 0.093536±0.0008, RECALL: 0.093536±0.0008, MAP: 0.049730±0.0007, MRR: 0.049730±0.0007, NDCG: 0.060090±0.0007, F1: 0.017006±0.0001, HIT_RATE: 0.093536±0.0008, ARHR: 0.049730±0.0007, RMSE: 0.975228±0.0001, NOVELTY: 0.006297±0.0000, AVERAGE_POPULARITY: 0.319644±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.979020±0.0001, DIVERSITY_HERFINDAHL: 0.997898±0.0000, COVERAGE_ITEM: 0.743239±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.217001±0.0005, SHANNON_ENTROPY: 11.024963±0.0034, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 5, 'shrink': 6, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.065914±0.0007, PRECISION: 0.009105±0.0001, PRECISION_RECALL_MIN_DEN: 0.091053±0.0008, RECALL: 0.091053±0.0008, MAP: 0.047306±0.0007, MRR: 0.047306±0.0007, NDCG: 0.057642±0.0007, F1: 0.016555±0.0001, HIT_RATE: 0.091053±0.0008, ARHR: 0.047306±0.0007, RMSE: 0.930608±0.0015, NOVELTY: 0.006932±0.0000, AVERAGE_POPULARITY: 0.161714±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.988172±0.0001, DIVERSITY_HERFINDAHL: 0.998813±0.0000, COVERAGE_ITEM: 0.835491±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.307676±0.0005, SHANNON_ENTROPY: 11.994569±0.0049, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 9, 'shrink': 1999, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.073146±0.0010, PRECISION: 0.009826±0.0001, PRECISION_RECALL_MIN_DEN: 0.098262±0.0012, RECALL: 0.098262±0.0012, MAP: 0.052979±0.0008, MRR: 0.052979±0.0008, NDCG: 0.063727±0.0009, F1: 0.017866±0.0002, HIT_RATE: 0.098262±0.0012, ARHR: 0.052979±0.0008, RMSE: 0.995000±0.0000, NOVELTY: 0.006667±0.0000, AVERAGE_POPULARITY: 0.195694±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.991533±0.0000, DIVERSITY_HERFINDAHL: 0.999149±0.0000, COVERAGE_ITEM: 0.780330±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.267193±0.0008, SHANNON_ENTROPY: 11.816986±0.0042, 
CrossSearchBayesianSkopt: Search complete. Best config is 43: {'topK': 14, 'shrink': 1995, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'}
