CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 529, 'shrink': 435, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.9833509727730589, 'tversky_beta': 0.17664309285754423} - results: ROC_AUC: 0.067653±0.0008, PRECISION: 0.009216±0.0001, PRECISION_RECALL_MIN_DEN: 0.092161±0.0006, RECALL: 0.092161±0.0006, MAP: 0.049341±0.0006, MRR: 0.049341±0.0006, NDCG: 0.059465±0.0006, F1: 0.016757±0.0001, HIT_RATE: 0.092161±0.0006, ARHR: 0.049341±0.0006, RMSE: 0.940372±0.0002, NOVELTY: 0.006099±0.0000, AVERAGE_POPULARITY: 0.361623±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.970965±0.0002, DIVERSITY_HERFINDAHL: 0.997092±0.0000, COVERAGE_ITEM: 0.702741±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.178715±0.0006, SHANNON_ENTROPY: 10.507890±0.0043, 
CrossSearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 55, 'shrink': 637, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.841398927767635, 'tversky_beta': 0.03976320444809401} - results: ROC_AUC: 0.071257±0.0007, PRECISION: 0.009656±0.0001, PRECISION_RECALL_MIN_DEN: 0.096559±0.0008, RECALL: 0.096559±0.0008, MAP: 0.051423±0.0008, MRR: 0.051423±0.0008, NDCG: 0.062122±0.0008, F1: 0.017556±0.0001, HIT_RATE: 0.096559±0.0008, ARHR: 0.051423±0.0008, RMSE: 0.980831±0.0001, NOVELTY: 0.006761±0.0000, AVERAGE_POPULARITY: 0.177297±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.993383±0.0000, DIVERSITY_HERFINDAHL: 0.999334±0.0000, COVERAGE_ITEM: 0.805493±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.284716±0.0005, SHANNON_ENTROPY: 12.059860±0.0018, 
CrossSearchBayesianSkopt: Config 79 is suboptimal. Config: {'topK': 2, 'shrink': 1081, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064367±0.0007, PRECISION: 0.008694±0.0001, PRECISION_RECALL_MIN_DEN: 0.086938±0.0007, RECALL: 0.086938±0.0007, MAP: 0.046444±0.0007, MRR: 0.046444±0.0007, NDCG: 0.056052±0.0007, F1: 0.015807±0.0001, HIT_RATE: 0.086938±0.0007, ARHR: 0.046444±0.0007, RMSE: 0.996552±0.0001, NOVELTY: 0.006294±0.0000, AVERAGE_POPULARITY: 0.249537±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.979678±0.0001, DIVERSITY_HERFINDAHL: 0.997963±0.0000, COVERAGE_ITEM: 0.450965±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165239±0.0008, SHANNON_ENTROPY: 10.471287±0.0055, 
CrossSearchBayesianSkopt: New best config found. Config 80: {'topK': 17, 'shrink': 1188, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.10532935005135549, 'tversky_beta': 1.97538892592032} - results: ROC_AUC: 0.073470±0.0009, PRECISION: 0.009977±0.0001, PRECISION_RECALL_MIN_DEN: 0.099769±0.0009, RECALL: 0.099769±0.0009, MAP: 0.053110±0.0010, MRR: 0.053110±0.0010, NDCG: 0.064162±0.0009, F1: 0.018140±0.0002, HIT_RATE: 0.099769±0.0009, ARHR: 0.053110±0.0010, RMSE: 0.991038±0.0001, NOVELTY: 0.006622±0.0000, AVERAGE_POPULARITY: 0.215997±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.991387±0.0000, DIVERSITY_HERFINDAHL: 0.999134±0.0000, COVERAGE_ITEM: 0.781065±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.265388±0.0006, SHANNON_ENTROPY: 11.811970±0.0012, 
CrossSearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 2, 'shrink': 1092, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064336±0.0007, PRECISION: 0.008683±0.0001, PRECISION_RECALL_MIN_DEN: 0.086832±0.0007, RECALL: 0.086832±0.0007, MAP: 0.046432±0.0007, MRR: 0.046432±0.0007, NDCG: 0.056019±0.0007, F1: 0.015788±0.0001, HIT_RATE: 0.086832±0.0007, ARHR: 0.046432±0.0007, RMSE: 0.996571±0.0001, NOVELTY: 0.006294±0.0000, AVERAGE_POPULARITY: 0.249664±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.979683±0.0001, DIVERSITY_HERFINDAHL: 0.997964±0.0000, COVERAGE_ITEM: 0.450868±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165254±0.0008, SHANNON_ENTROPY: 10.470929±0.0056, 
CrossSearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 9, 'shrink': 718, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.19557092355520173, 'tversky_beta': 0.008274025498705486} - results: ROC_AUC: 0.072784±0.0010, PRECISION: 0.009812±0.0001, PRECISION_RECALL_MIN_DEN: 0.098120±0.0013, RECALL: 0.098120±0.0013, MAP: 0.052624±0.0007, MRR: 0.052624±0.0007, NDCG: 0.063419±0.0008, F1: 0.017840±0.0002, HIT_RATE: 0.098120±0.0013, ARHR: 0.052624±0.0007, RMSE: 0.984997±0.0001, NOVELTY: 0.006584±0.0000, AVERAGE_POPULARITY: 0.216495±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.989907±0.0001, DIVERSITY_HERFINDAHL: 0.998986±0.0000, COVERAGE_ITEM: 0.767364±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.250242±0.0009, SHANNON_ENTROPY: 11.627142±0.0067, 
CrossSearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 899, 'shrink': 913, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.5043985635984016, 'tversky_beta': 1.9890894860574484} - results: ROC_AUC: 0.063762±0.0007, PRECISION: 0.008735±0.0001, PRECISION_RECALL_MIN_DEN: 0.087346±0.0005, RECALL: 0.087346±0.0005, MAP: 0.046805±0.0006, MRR: 0.046805±0.0006, NDCG: 0.056369±0.0006, F1: 0.015881±0.0001, HIT_RATE: 0.087346±0.0005, ARHR: 0.046805±0.0006, RMSE: 0.969873±0.0001, NOVELTY: 0.005848±0.0000, AVERAGE_POPULARITY: 0.462325±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.939475±0.0003, DIVERSITY_HERFINDAHL: 0.993943±0.0000, COVERAGE_ITEM: 0.672820±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.144985±0.0008, SHANNON_ENTROPY: 9.631590±0.0040, 
CrossSearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 2, 'shrink': 1100, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064303±0.0007, PRECISION: 0.008678±0.0001, PRECISION_RECALL_MIN_DEN: 0.086778±0.0007, RECALL: 0.086778±0.0007, MAP: 0.046410±0.0007, MRR: 0.046410±0.0007, NDCG: 0.055989±0.0007, F1: 0.015778±0.0001, HIT_RATE: 0.086778±0.0007, ARHR: 0.046410±0.0007, RMSE: 0.996585±0.0001, NOVELTY: 0.006293±0.0000, AVERAGE_POPULARITY: 0.249783±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.979690±0.0001, DIVERSITY_HERFINDAHL: 0.997965±0.0000, COVERAGE_ITEM: 0.450673±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165244±0.0008, SHANNON_ENTROPY: 10.470360±0.0058, 
CrossSearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 2, 'shrink': 1082, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064361±0.0007, PRECISION: 0.008692±0.0001, PRECISION_RECALL_MIN_DEN: 0.086920±0.0008, RECALL: 0.086920±0.0008, MAP: 0.046440±0.0007, MRR: 0.046440±0.0007, NDCG: 0.056045±0.0007, F1: 0.015804±0.0001, HIT_RATE: 0.086920±0.0008, ARHR: 0.046440±0.0007, RMSE: 0.996554±0.0001, NOVELTY: 0.006294±0.0000, AVERAGE_POPULARITY: 0.249557±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.979678±0.0001, DIVERSITY_HERFINDAHL: 0.997963±0.0000, COVERAGE_ITEM: 0.450911±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165251±0.0008, SHANNON_ENTROPY: 10.471174±0.0056, 
CrossSearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 2, 'shrink': 1159, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064095±0.0007, PRECISION: 0.008650±0.0001, PRECISION_RECALL_MIN_DEN: 0.086504±0.0008, RECALL: 0.086504±0.0008, MAP: 0.046256±0.0007, MRR: 0.046256±0.0007, NDCG: 0.055806±0.0007, F1: 0.015728±0.0002, HIT_RATE: 0.086504±0.0008, ARHR: 0.046256±0.0007, RMSE: 0.996682±0.0001, NOVELTY: 0.006291±0.0000, AVERAGE_POPULARITY: 0.250634±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.979745±0.0001, DIVERSITY_HERFINDAHL: 0.997970±0.0000, COVERAGE_ITEM: 0.450262±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165257±0.0006, SHANNON_ENTROPY: 10.468834±0.0055, 
CrossSearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 32, 'shrink': 575, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.5557130681762492, 'tversky_beta': 1.991807838830761} - results: ROC_AUC: 0.068315±0.0008, PRECISION: 0.009190±0.0001, PRECISION_RECALL_MIN_DEN: 0.091895±0.0006, RECALL: 0.091895±0.0006, MAP: 0.049598±0.0008, MRR: 0.049598±0.0008, NDCG: 0.059631±0.0007, F1: 0.016708±0.0001, HIT_RATE: 0.091895±0.0006, ARHR: 0.049598±0.0008, RMSE: 0.986049±0.0001, NOVELTY: 0.006990±0.0000, AVERAGE_POPULARITY: 0.144629±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.995511±0.0000, DIVERSITY_HERFINDAHL: 0.999547±0.0000, COVERAGE_ITEM: 0.829976±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.334892±0.0011, SHANNON_ENTROPY: 12.461419±0.0018, 
CrossSearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 21, 'shrink': 530, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.023069668383532974, 'tversky_beta': 0.052340292516059} - results: ROC_AUC: 0.058035±0.0013, PRECISION: 0.008081±0.0001, PRECISION_RECALL_MIN_DEN: 0.080810±0.0012, RECALL: 0.080810±0.0012, MAP: 0.042176±0.0010, MRR: 0.042176±0.0010, NDCG: 0.051271±0.0011, F1: 0.014693±0.0002, HIT_RATE: 0.080810±0.0012, ARHR: 0.042176±0.0010, RMSE: 0.902977±0.0014, NOVELTY: 0.005728±0.0000, AVERAGE_POPULARITY: 0.438509±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.958110±0.0002, DIVERSITY_HERFINDAHL: 0.995807±0.0000, COVERAGE_ITEM: 0.538416±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.122293±0.0005, SHANNON_ENTROPY: 9.663983±0.0080, 
CrossSearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 2, 'shrink': 1071, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064405±0.0007, PRECISION: 0.008698±0.0001, PRECISION_RECALL_MIN_DEN: 0.086982±0.0007, RECALL: 0.086982±0.0007, MAP: 0.046459±0.0007, MRR: 0.046459±0.0007, NDCG: 0.056075±0.0006, F1: 0.015815±0.0001, HIT_RATE: 0.086982±0.0007, ARHR: 0.046459±0.0007, RMSE: 0.996535±0.0001, NOVELTY: 0.006295±0.0000, AVERAGE_POPULARITY: 0.249235±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.979650±0.0001, DIVERSITY_HERFINDAHL: 0.997961±0.0000, COVERAGE_ITEM: 0.450976±0.0029, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165231±0.0007, SHANNON_ENTROPY: 10.471260±0.0050, 
CrossSearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 992, 'shrink': 854, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.3761693825511663, 'tversky_beta': 0.0004807401965816195} - results: ROC_AUC: 0.064667±0.0009, PRECISION: 0.008861±0.0001, PRECISION_RECALL_MIN_DEN: 0.088614±0.0009, RECALL: 0.088614±0.0009, MAP: 0.047197±0.0007, MRR: 0.047197±0.0007, NDCG: 0.056979±0.0007, F1: 0.016112±0.0002, HIT_RATE: 0.088614±0.0009, ARHR: 0.047197±0.0007, RMSE: 0.957673±0.0002, NOVELTY: 0.005746±0.0000, AVERAGE_POPULARITY: 0.475111±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.937029±0.0003, DIVERSITY_HERFINDAHL: 0.993699±0.0000, COVERAGE_ITEM: 0.630149±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.123232±0.0005, SHANNON_ENTROPY: 9.361876±0.0028, 
CrossSearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 2, 'shrink': 1073, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064404±0.0007, PRECISION: 0.008697±0.0001, PRECISION_RECALL_MIN_DEN: 0.086973±0.0007, RECALL: 0.086973±0.0007, MAP: 0.046461±0.0007, MRR: 0.046461±0.0007, NDCG: 0.056074±0.0006, F1: 0.015813±0.0001, HIT_RATE: 0.086973±0.0007, ARHR: 0.046461±0.0007, RMSE: 0.996538±0.0001, NOVELTY: 0.006295±0.0000, AVERAGE_POPULARITY: 0.249281±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.979655±0.0001, DIVERSITY_HERFINDAHL: 0.997961±0.0000, COVERAGE_ITEM: 0.450943±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165249±0.0008, SHANNON_ENTROPY: 10.471320±0.0048, 
CrossSearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 74, 'shrink': 1056, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.7036347056791037, 'tversky_beta': 0.02613830495416481} - results: ROC_AUC: 0.061519±0.0009, PRECISION: 0.008484±0.0001, PRECISION_RECALL_MIN_DEN: 0.084836±0.0007, RECALL: 0.084836±0.0007, MAP: 0.044540±0.0007, MRR: 0.044540±0.0007, NDCG: 0.054052±0.0007, F1: 0.015425±0.0001, HIT_RATE: 0.084836±0.0007, ARHR: 0.044540±0.0007, RMSE: 0.984997±0.0001, NOVELTY: 0.005668±0.0000, AVERAGE_POPULARITY: 0.443209±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.957880±0.0003, DIVERSITY_HERFINDAHL: 0.995784±0.0000, COVERAGE_ITEM: 0.484098±0.0040, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.105522±0.0003, SHANNON_ENTROPY: 9.426593±0.0091, 
CrossSearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 8, 'shrink': 185, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.11709424031311302, 'tversky_beta': 1.038602980748652} - results: ROC_AUC: 0.071316±0.0008, PRECISION: 0.009920±0.0001, PRECISION_RECALL_MIN_DEN: 0.099202±0.0014, RECALL: 0.099202±0.0014, MAP: 0.050944±0.0008, MRR: 0.050944±0.0008, NDCG: 0.062333±0.0009, F1: 0.018037±0.0003, HIT_RATE: 0.099202±0.0014, ARHR: 0.050944±0.0008, RMSE: 0.981436±0.0001, NOVELTY: 0.005947±0.0000, AVERAGE_POPULARITY: 0.339367±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.980116±0.0001, DIVERSITY_HERFINDAHL: 0.998007±0.0000, COVERAGE_ITEM: 0.493528±0.0034, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.132757±0.0005, SHANNON_ENTROPY: 10.204548±0.0053, 
CrossSearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 2, 'shrink': 1123, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064191±0.0007, PRECISION: 0.008665±0.0001, PRECISION_RECALL_MIN_DEN: 0.086654±0.0008, RECALL: 0.086654±0.0008, MAP: 0.046333±0.0007, MRR: 0.046333±0.0007, NDCG: 0.055900±0.0007, F1: 0.015755±0.0001, HIT_RATE: 0.086654±0.0008, ARHR: 0.046333±0.0007, RMSE: 0.996623±0.0001, NOVELTY: 0.006292±0.0000, AVERAGE_POPULARITY: 0.250159±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.979706±0.0001, DIVERSITY_HERFINDAHL: 0.997966±0.0000, COVERAGE_ITEM: 0.450435±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165208±0.0007, SHANNON_ENTROPY: 10.469303±0.0051, 
CrossSearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 40, 'shrink': 1432, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.4524626977979533, 'tversky_beta': 1.9825997797616632} - results: ROC_AUC: 0.072567±0.0008, PRECISION: 0.009853±0.0001, PRECISION_RECALL_MIN_DEN: 0.098528±0.0007, RECALL: 0.098528±0.0007, MAP: 0.052590±0.0008, MRR: 0.052590±0.0008, NDCG: 0.063468±0.0007, F1: 0.017914±0.0001, HIT_RATE: 0.098528±0.0007, ARHR: 0.052590±0.0008, RMSE: 0.991714±0.0001, NOVELTY: 0.006629±0.0000, AVERAGE_POPULARITY: 0.218546±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.991009±0.0000, DIVERSITY_HERFINDAHL: 0.999096±0.0000, COVERAGE_ITEM: 0.786234±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.263695±0.0006, SHANNON_ENTROPY: 11.801810±0.0024, 
CrossSearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 2, 'shrink': 979, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.064872±0.0007, PRECISION: 0.008755±0.0001, PRECISION_RECALL_MIN_DEN: 0.087550±0.0007, RECALL: 0.087550±0.0007, MAP: 0.046777±0.0006, MRR: 0.046777±0.0006, NDCG: 0.056453±0.0006, F1: 0.015918±0.0001, HIT_RATE: 0.087550±0.0007, ARHR: 0.046777±0.0006, RMSE: 0.996364±0.0001, NOVELTY: 0.006303±0.0000, AVERAGE_POPULARITY: 0.247223±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.979591±0.0001, DIVERSITY_HERFINDAHL: 0.997955±0.0000, COVERAGE_ITEM: 0.453420±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.165268±0.0008, SHANNON_ENTROPY: 10.479298±0.0054, 
CrossSearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 2, 'shrink': 939, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.067459±0.0006, PRECISION: 0.008836±0.0001, PRECISION_RECALL_MIN_DEN: 0.088357±0.0009, RECALL: 0.088357±0.0009, MAP: 0.049447±0.0006, MRR: 0.049447±0.0006, NDCG: 0.058726±0.0006, F1: 0.016065±0.0002, HIT_RATE: 0.088357±0.0009, ARHR: 0.049447±0.0006, RMSE: 0.994404±0.0001, NOVELTY: 0.006857±0.0000, AVERAGE_POPULARITY: 0.134664±0.0007, DIVERSITY_MEAN_INTER_LIST: 0.985852±0.0001, DIVERSITY_HERFINDAHL: 0.998581±0.0000, COVERAGE_ITEM: 0.750354±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.282490±0.0009, SHANNON_ENTROPY: 11.896751±0.0068, 
CrossSearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 69, 'shrink': 1582, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.9124913690322656, 'tversky_beta': 1.987343167314759} - results: ROC_AUC: 0.062337±0.0008, PRECISION: 0.008621±0.0000, PRECISION_RECALL_MIN_DEN: 0.086211±0.0004, RECALL: 0.086211±0.0004, MAP: 0.045220±0.0008, MRR: 0.045220±0.0008, NDCG: 0.054888±0.0006, F1: 0.015675±0.0001, HIT_RATE: 0.086211±0.0004, ARHR: 0.045220±0.0008, RMSE: 0.992326±0.0000, NOVELTY: 0.005607±0.0000, AVERAGE_POPULARITY: 0.476041±0.0042, DIVERSITY_MEAN_INTER_LIST: 0.948823±0.0003, DIVERSITY_HERFINDAHL: 0.994878±0.0000, COVERAGE_ITEM: 0.473025±0.0033, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099439±0.0003, SHANNON_ENTROPY: 9.205621±0.0069, 
CrossSearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 26, 'shrink': 1775, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.06712568261519204, 'tversky_beta': 1.9242262815193234} - results: ROC_AUC: 0.073337±0.0007, PRECISION: 0.009996±0.0001, PRECISION_RECALL_MIN_DEN: 0.099965±0.0009, RECALL: 0.099965±0.0009, MAP: 0.052923±0.0008, MRR: 0.052923±0.0008, NDCG: 0.064060±0.0007, F1: 0.018175±0.0002, HIT_RATE: 0.099965±0.0009, ARHR: 0.052923±0.0008, RMSE: 0.992835±0.0000, NOVELTY: 0.006473±0.0000, AVERAGE_POPULARITY: 0.257010±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.987713±0.0000, DIVERSITY_HERFINDAHL: 0.998767±0.0000, COVERAGE_ITEM: 0.763298±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.236912±0.0002, SHANNON_ENTROPY: 11.475587±0.0031, 
CrossSearchBayesianSkopt: Search complete. Best config is 80: {'topK': 17, 'shrink': 1188, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.10532935005135549, 'tversky_beta': 1.97538892592032}
